dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,50.1007,0,36,-0.00984178,0,24,5,31,7,26,7,25,25,0,-1.31156,-0.660412,0,-0.342235,0.404191,5.44351,0.197647,5.92424,4.73365,22.3,3.04424,2.91571,5.7446,2.0197,9.19769,
0.1,1,0.4,40,50.1007,0,46,-0.0281584,0,19,10,25,6,22,5,27,24,0,-0.385302,1.04595,0,1.60882,0.454436,4.09766,1.44484,8.20564,1.6229,1.9237,2.11123,7.81439,17.0284,2.6621,17.5607,
0.1,1,0.4,40,50.1007,0,41,-0.881391,0,24,10,31,7,25,7,26,26,0,-0.583558,0.717384,0,1.50339,0.530625,1.67816,15.2986,1.248,3.43187,8.67729,2.66778,12.4092,0.098438,3.91677,12.0385,
0.1,1,0.4,40,50.1007,0,42,-0.844837,0,23,10,33,10,29,10,23,23,0,-1.12938,-0.0562493,0,-2.78533,0.485968,4.70146,3.52267,6.99399,8.59087,0.660339,40.6571,0.310294,23.6791,9.98868,4.6942,
0.1,1,0.4,40,50.1007,0,12,-0.303941,0,26,10,33,7,27,7,26,26,0,-1.12361,0.931001,0,-1.12794,0.447315,7.47591,4.7692,17.5855,4.00226,7.66914,0.244915,3.00763,0.577023,2.94415,4.34662,
0.1,1,0.4,40,50.1007,0,4,-0.484126,0,20,9,30,10,24,9,16,16,0,-0.758835,0.955852,0,0.491289,0.616378,2.38588,41.828,17.1889,21.0704,4.26691,13.458,5.16654,2.15131,20.6849,43.1752,
0.1,1,0.4,40,50.1007,0,14,-0.990877,0,29,16,35,6,31,6,20,20,0,-0.75581,1.18319,0,0.771621,0.489614,3.83264,1.09216,3.07061,5.1052,30.1566,21.5602,3.98177,9.05597,1.03187,12.1728,
0.1,1,0.4,40,50.1007,0,26,-0.312999,0,27,11,33,6,29,0,26,0,0,1.7819,-0.609701,0,-0.0463613,0.671845,12.9927,1.64328,84.6611,11.3308,30.656,27.5579,0.290323,23.2328,5.13555,7.42763,
0.1,1,0.4,40,50.1007,0,34,-0.309367,0,26,9,36,10,31,10,19,19,0,-0.635276,1.42302,0,0.690573,0.514466,2.66003,24.269,5.46828,6.32053,10.4899,28.1241,13.8967,16.2092,10.1562,4.14425,
0.1,1,0.4,40,50.1007,0,20,-0.827098,0,27,11,36,9,30,8,27,27,0,-1.0128,-0.791057,0,-2.11434,0.32292,2.14795,1.93272,4.17316,6.85158,9.62583,11.332,3.90774,2.23704,9.46948,0.257515,
0.1,1,0.4,40,50.1007,0,15,-0.227169,0,30,14,37,7,32,2,26,11,0,0.38273,0.18238,0,-0.879605,0.53907,14.6542,40.058,25.1398,1.66401,1.70322,7.7425,11.4757,5.84143,1.28238,8.71689,
0.1,1,0.4,40,50.1007,0,33,-0.0604488,0,32,17,38,6,37,6,26,22,0,-0.00960562,0.253068,0,0.591209,0.284755,13.8594,4.22972,3.73111,1.5451,4.61574,0.0257804,6.89111,9.88059,9.51706,6.12275,
0.1,1,0.4,40,50.1007,0,35,-0.415958,0,30,16,39,9,36,9,36,18,0,-0.0547418,1.12412,0,-0.984403,0.62963,0.328755,18.992,8.27752,23.4111,17.6318,11.2818,21.002,3.45684,5.27918,0.156182,
0.1,1,0.4,40,50.1007,0,18,-0.772482,0,35,19,45,10,40,9,31,21,0,-0.804038,2.50912,0,-0.753098,0.270114,6.6722,13.1794,4.14085,4.26765,4.09961,6.5214,4.07552,8.04304,17.2129,12.9723,
0.1,1,0.4,40,50.1007,0,30,-0.24873,0,34,11,46,12,42,0,36,0,0,1.45561,1.86826,0,-0.685561,0.578566,43.7356,0.652545,12.1305,22.2709,3.09824,9.89013,7.01373,35.6316,7.50658,1.89766,
0.1,1,0.4,40,50.1007,0,23,-0.0378783,0,49,17,56,7,51,0,34,0,0,0.927697,0.798149,0,-0.609144,0.445669,16.7675,1.03322,12.3608,0.385723,1.80087,9.37511,3.07,22.0598,27.0287,23.5797,
0.1,1,0.4,40,50.1007,0,5,-0.0558374,0,31,16,39,8,34,8,22,20,0,-0.398165,0.946379,0,1.04107,0.505302,6.47371,10.6057,12.5678,0.365578,12.0822,15.659,16.3645,10.0261,2.40789,3.00021,
0.1,1,0.4,40,50.1007,0,47,-0.248745,0,44,14,49,5,46,5,32,4,0,-0.082148,1.62424,0,-0.00359734,0.680182,3.85278,10.728,33.3404,6.22382,50.536,2.24249,20.1722,0.237014,6.16872,4.86763,
0.1,1,0.4,40,50.1007,0,39,-0.00708885,0,39,17,49,10,44,9,41,15,0,-0.0255964,1.21258,0,-1.06735,0.426572,5.22334,5.14463,11.066,28.0366,1.91487,6.52805,20.2064,6.41167,8.69904,9.33155,
0.1,1,0.4,40,50.1007,0,25,-0.1335,0,43,11,52,9,49,4,39,0,0,0.37748,1.61893,0,-0.36754,0.583594,19.3121,3.26158,7.03134,6.32129,22.8548,3.57215,27.5647,13.07,40.0683,1.64277,
0.1,1,0.4,40,50.1007,0,8,-0.00356108,0,36,7,45,9,44,8,50,24,0,0.0766252,0.704392,0,1.49855,0.485097,1.47098,11.7035,8.91696,8.13175,4.58041,2.20291,3.96637,4.86013,2.44067,2.78761,
0.1,1,0.4,40,50.1007,0,49,-0.165807,0,52,15,58,6,51,0,47,3,0,0.968797,-0.0581336,0,3.50879,0.502696,9.72227,17.434,0.485109,35.5688,2.11456,18.208,2.59432,6.84418,6.03114,2.93161,
0.1,1,0.4,40,50.1007,0,38,-0.0203676,0,52,15,63,11,58,5,45,0,0,0.332261,3.36229,0,0.42494,0.489613,5.96442,10.1744,1.12675,5.55641,5.60847,59.6343,5.00738,12.9748,12.8936,5.15811,
0.1,1,0.4,40,50.1007,0,29,-0.0229084,0,53,12,62,9,58,0,49,0,0,1.0325,1.51199,0,1.33612,0.518731,0.216836,25.1027,12.0782,18.808,3.95812,4.32734,18.1054,3.87884,12.6367,5.38438,
0.1,1,0.4,40,50.1007,0,45,-0.0834988,0,52,14,61,9,55,0,59,0,0,0.954157,1.46405,0,1.02225,0.515941,3.32031,5.75684,31.7881,5.2162,7.3394,0.362342,9.8937,5.94354,31.8289,6.98645,
0.1,1,0.4,40,50.1007,0,44,-0.346812,0,50,17,58,8,54,2,51,6,0,0.585921,0.517871,0,0.539198,0.469157,4.8601,6.79868,12.5704,17.8923,12.8717,1.44394,3.3177,15.5663,8.21367,11.8186,
0.1,1,0.4,40,50.1007,0,2,-0.393772,0,59,14,71,12,67,12,53,14,0,-0.0722914,1.85846,0,-1.78574,0.536628,4.76519,11.9393,6.52061,5.32025,23.2909,1.24979,4.67577,11.6709,1.22008,14.4106,
0.1,1,0.4,40,50.1007,0,17,-0.140761,0,66,12,89,23,84,14,69,0,0,0.332159,1.82445,0,-0.732901,0.432049,4.0546,4.23189,7.2226,14.8299,7.2811,11.3294,8.7608,9.72657,11.1704,34.5827,
0.1,1,0.4,40,50.1007,0,27,-0.164755,0,60,9,79,19,74,4,65,0,0,0.858791,1.57175,0,0.139343,0.414958,27.5392,2.20442,0.691677,3.07907,6.83875,19.3837,5.65865,8.47349,5.70631,15.8202,
0.1,1,0.4,40,50.1007,0,40,-0.0729526,0,60,12,78,18,70,0,71,0,0,0.983791,2.1292,0,1.11666,0.397492,7.67297,7.53187,2.36195,5.63251,6.63549,17.3038,3.45774,24.2679,2.14326,7.89453,
0.1,1,0.4,40,50.1007,0,7,-0.0756236,0,67,18,88,21,83,12,62,0,0,0.401111,1.49142,0,-0.0230719,0.542902,5.52292,8.34125,26.6775,0.399491,1.94932,29.7869,15.1226,6.35807,1.82591,12.5015,
0.1,1,0.4,40,50.1007,0,32,-0.137572,0,66,9,87,21,82,20,67,12,0,-0.573437,2.92548,0,0.168677,0.504009,2.52988,2.33914,37.5862,0.0579812,17.2798,11.315,9.46339,4.49154,4.97228,8.25729,
0.1,1,0.4,40,50.1007,0,13,-0.138491,0,67,21,88,21,85,4,80,0,0,0.757343,1.25101,0,0.38456,0.401318,14.8133,5.55076,21.7494,6.27965,2.84664,11.8823,9.02763,1.34613,9.25699,1.62073,
0.1,1,0.4,40,50.1007,0,28,-0.1472,0,63,17,85,22,79,11,63,0,0,0.535659,2.84876,0,-0.742664,0.473437,1.54707,17.2665,7.93756,6.78052,17.9748,19.3543,9.08377,4.58479,9.03201,16.9463,
0.1,1,0.4,40,50.1007,0,19,-0.032883,0,67,17,86,19,83,0,80,0,0,1.68044,2.46161,0,0.772232,0.473443,3.21588,18.7393,18.4592,1.50743,4.81232,6.07316,4.01206,9.05155,0.292826,7.99961,
0.1,1,0.4,40,50.1007,0,9,-0.192268,0,74,14,100,26,96,15,95,0,0,0.430627,1.86271,0,1.33255,0.501915,17.4231,7.04056,3.90953,32.452,4.27295,4.05511,16.4375,2.13196,14.049,0.840666,
0.1,1,0.4,40,250.618,200.068,68,-0.881868,31,28,15,35,7,31,7,26,26,0,-1.84156,1.26897,0,-0.300776,0.407568,20.5467,0.308423,0,3.64989,1.31932,3.52947,1.80442,1.65031,8.80966,10.6021,
0.1,1,0.4,40,250.618,200.068,85,-0.433894,22,25,11,35,10,30,8,26,26,0,-0.610969,0.322515,0,0.214347,0.323494,5.3501,2.67068,0.739648,4.44134,6.51083,2.00619,7.3534,14.0233,13.3141,1.10685,
0.1,1,0.4,40,250.618,200.068,73,-0.784516,6,20,14,32,12,25,12,29,29,0,-1.07162,0.86204,0,1.17305,0.4787,3.5818,1.0093,8.26067,7.40544,1.6486,17.6004,2.83131,1.09672,18.7605,15.3237,
0.1,1,0.4,40,250.618,200.068,94,-0.554611,22,17,10,29,12,28,12,32,32,0,-0.382003,0.185433,0,0.287566,0.284952,4.44944,3.27773,0.827742,3.40332,6.38045,2.73367,5.95214,11.6173,10.1789,0,
0.1,1,0.4,40,250.618,200.068,84,-0.121884,31,28,13,36,8,29,7,26,25,0,0.233512,-1.32931,0,-1.13323,0.378383,21.2251,1.67567,0.912951,1.88822,1.28389,2.37831,1.02813,3.75428,7.63727,13.0485,
0.1,1,0.4,40,250.618,200.068,82,-0.605342,31,22,12,32,10,26,10,30,30,0,-3.14822,1.59851,0,1.29789,0.452225,21.5149,0,0,1.85722,0.812558,1.81639,0.735661,2.09966,8.59847,10.9707,
0.1,1,0.4,40,250.618,200.068,64,-0.492323,31,25,14,30,5,26,4,24,24,0,-1.27499,-0.277015,0,0.827208,0.45751,20.878,0,0,3.0038,0.100957,0.437756,1.6657,3.58871,7.69251,12.4676,
0.1,1,0.4,40,250.618,200.068,59,-0.759186,31,24,13,32,8,29,8,27,27,0,-3.216,0.653273,0,2.35928,0.367591,21.4329,0,0.495869,3.60181,3.12651,3.89307,3.06219,1.08169,8.96584,10.1701,
0.1,1,0.4,40,250.618,200.068,57,-0.0986081,22,26,13,31,5,25,5,25,25,0,-1.2757,0.497753,0,-0.588271,0.252562,3.89407,3.14923,1.36398,1.46517,6.90176,2.75653,4.39538,11.8177,9.46212,0.514984,
0.1,1,0.4,40,250.618,200.068,62,-0.827311,6,29,19,36,7,33,7,23,23,0,-1.57741,1.8502,0,1.98023,0.422414,3.48756,2.05399,7.01894,5.45659,3.71051,15.6359,2.13548,1.11309,17.6381,13.3187,
0.1,1,0.4,40,250.618,200.068,76,-0.750645,6,22,11,30,8,27,7,25,25,0,-0.687404,1.15985,0,0.933859,0.436242,2.45079,2.2375,7.52154,4.98945,2.36463,14.3081,1.76397,1.6045,17.7512,13.4896,
0.1,1,0.4,40,250.618,200.068,89,-0.102157,22,28,19,32,4,29,4,31,23,0,-0.433958,1.45321,0,0.0665316,0.288908,6.21785,0.627668,1.82922,3.98226,7.2842,1.74095,6.20743,12.0052,10.6908,0.232396,
0.1,1,0.4,40,250.618,200.068,86,-0.130071,22,28,17,37,9,33,9,27,27,0,-0.571835,0.83014,0,-0.0696708,0.230992,5.57526,2.35461,0.992899,3.4574,7.93702,3.56361,6.09664,10.9943,8.94386,1.21742,
0.1,1,0.4,40,250.618,200.068,66,-0.46141,37,31,18,38,7,33,7,28,28,0,-0.529291,-0.435097,0,0.679254,0.372028,1.83583,0,4.40948,0,0.14574,12.0325,3.71506,1.3635,6.69949,1.91219,
0.1,1,0.4,40,250.618,200.068,58,-0.38234,31,32,14,42,10,33,10,32,27,0,-0.700978,1.79451,0,-1.51947,0.402892,19.3518,0.329216,0,4.27302,3.26148,2.2994,0.743237,3.59645,9.65038,12.8657,
0.1,1,0.4,40,250.618,200.068,52,-0.335909,31,30,17,37,7,33,7,35,25,0,-0.615367,1.92064,0,0.728461,0.379472,21.4371,0.220515,0.219308,2.59632,2.60767,3.68449,0.790396,3.44587,7.06765,10.8876,
0.1,1,0.4,40,250.618,200.068,71,-0.884369,22,36,19,46,10,42,10,27,27,0,-0.967627,0.8672,0,-1.54355,0.308679,7.11292,2.74098,0,3.18095,7.45923,1.21628,5.27855,11.9026,11.5883,0.316445,
0.1,1,0.4,40,250.618,200.068,74,-0.461452,37,30,15,38,8,32,7,39,28,0,-0.86504,1.9679,0,0.851299,0.396576,0,1.05252,5.35808,2.219,1.13702,11.5371,3.175,0.269377,5.55236,1.6757,
0.1,1,0.4,40,250.618,200.068,91,-0.961192,37,38,16,48,10,43,10,31,31,0,-1.7537,2.24628,0,2.12291,0.405541,1.00762,1.79717,4.12793,0.308062,0,10.6547,1.18388,2.47291,4.78291,1.38519,
0.1,1,0.4,40,250.618,200.068,95,-0.0572929,6,47,26,53,6,51,4,45,15,0,0.204721,1.2989,0,1.25344,0.446126,4.71286,0.532118,7.04359,4.10365,3.811,13.8114,1.03817,0,19.3263,13.2906,
0.1,1,0.4,40,250.618,200.068,54,-0.543515,22,45,23,56,11,51,11,41,26,0,-0.707886,1.89578,0,-1.08174,0.311453,4.74288,2.89543,0.366072,3.30432,5.42685,2.00428,8.18036,11.8466,10.9405,0,
0.1,1,0.4,40,250.618,200.068,93,-0.116695,6,38,19,48,10,41,3,39,16,0,0.43143,0.167563,0,2.4143,0.46438,3.44822,0.588035,6.98345,4.35264,3.10308,16.1839,0,1.35808,18.4373,13.6323,
0.1,1,0.4,40,250.618,200.068,51,-0.721938,6,39,20,46,7,39,4,38,18,0,0.456298,0.635547,0,0.866743,0.417305,3.42806,0,6.86657,5.0127,3.42269,14.9612,2.50191,2.36002,17.0599,13.5224,
0.1,1,0.4,40,250.618,200.068,83,-0.206956,31,39,14,51,12,43,12,27,27,0,-1.47469,-0.000177234,0,-0.888217,0.426088,19.7807,1.68571,0.115073,4.52173,0.882251,2.54869,0.714089,2.3996,10.0418,11.6409,
0.1,1,0.4,40,250.618,200.068,78,-0.902934,22,45,20,54,9,49,4,44,20,0,0.735879,-0.217478,0,0.084349,0.292808,4.09091,2.56551,0.49286,2.36513,6.66122,2.8505,6.27719,12.4801,10.415,0,
0.1,1,0.4,40,250.618,200.068,96,-0.512891,31,36,17,50,14,45,12,27,27,0,-0.438496,-0.574317,0,-0.598308,0.369395,19.7493,0.42846,0.82337,4.37162,2.30744,3.64348,2.45303,1.82309,8.72504,11.2871,
0.1,1,0.4,40,250.618,200.068,79,-0.0326312,31,46,25,55,9,50,0,43,15,0,1.10162,-0.843567,0,1.05286,0.414719,20.9581,0,0.511796,1.36241,0.353669,2.91213,1.55812,3.57984,6.30841,10.461,
0.1,1,0.4,40,250.618,200.068,63,-0.0202319,22,45,23,53,8,48,0,43,15,0,0.923018,-0.65505,0,0.577718,0.30404,3.50429,3.23205,0.897565,2.45261,6.94903,1.06591,7.09447,11.9101,10.7873,2.07666,
0.1,1,0.4,40,250.618,0,31,-0.00909225,0,341,33,1086,745,1082,745,354,96,0,-0.104951,1.62407,14,0.417471,0.38417,20.987,1.05017,0.48186,2.25806,1.80967,2.04031,1.41319,2.8477,8.10547,10.9969,
0.1,1,0.4,40,250.618,200.068,77,-0.0713834,22,41,19,53,12,47,10,45,25,0,-0.0989496,1.20492,0,0.370913,0.273205,5.25989,0.990844,2.06908,1.77001,6.55374,0.826359,7.68487,13.6304,9.67641,1.94824,
0.1,1,0.4,40,250.618,200.068,90,-0.10316,31,48,19,59,11,54,11,43,24,0,-0.053789,0.974434,0,0.688327,0.417717,22.5534,1.24525,0.395154,1.6045,1.3681,2.62047,0.604849,2.38144,9.19091,11.6769,
0.1,1,0.4,40,250.618,200.068,65,-0.541313,6,57,27,64,7,60,7,42,14,0,-0.0135327,1.82067,0,0.205959,0.46333,2.17606,2.88937,7.86958,7.20081,3.23072,15.744,2.03466,1.09236,18.295,14.3513,
0.1,1,0.4,40,250.618,200.068,69,-0.272008,37,58,24,71,13,66,13,58,31,0,-1.05423,2.78993,0,1.67277,0.377243,0.465005,1.22654,2.92297,0,0.755888,10.2019,2.17074,2.71541,5.44311,0.843164,
0.1,1,0.4,40,250.618,200.068,60,-0.0228048,6,66,27,76,10,73,5,49,10,0,0.500155,0.744753,0,2.26246,0.431141,4.49833,2.88468,5.35281,3.67363,2.52688,15.0619,0.917236,0.209246,19.3578,12.8954,
0.1,1,0.4,40,250.618,200.068,81,-0.305023,31,55,22,67,12,62,5,56,17,0,0.564793,0.390391,0,-0.666907,0.370727,18.909,3.32038,1.05472,1.99457,2.55511,1.53959,0.420936,2.70148,8.68481,10.7154,
0.1,1,0.4,40,250.618,0,6,-0.359494,0,373,68,1066,693,1062,567,352,21,0,0.164955,1.79136,15,1.43121,0.452774,3.57506,1.32435,6.93549,5.28582,2.19467,15.2922,1.26246,1.21252,18.6911,13.8963,
0.1,1,0.4,40,250.618,200.068,87,-0.10142,31,59,18,75,16,71,15,64,24,0,0.0194296,1.66474,0,-0.189544,0.371038,20.3988,1.95452,0.538678,3.02924,1.9196,1.32306,2.21916,3.37858,8.47509,12.1681,
0.1,1,0.4,40,250.618,200.068,92,-0.0130207,6,76,26,93,17,87,1,83,0,0,0.974818,0.95563,0,-0.655363,0.459471,4.15065,2.11987,5.90577,7.2071,2.5502,15.4939,1.22205,0,19.0311,14.5811,
0.1,1,0.4,40,250.618,200.068,80,-0.341081,6,74,20,97,23,90,12,73,10,0,0.494619,1.79708,0,1.14343,0.439063,3.727,1.94212,7.3942,5.63701,2.53799,15.3399,0.933155,2.16638,18.3785,15.0807,
0.1,1,0.4,40,250.618,200.068,55,-0.00799741,6,66,17,90,24,85,13,74,14,0,0.416737,2.31111,0,-0.929452,0.46846,3.96922,2.72241,6.19041,5.01167,2.08276,14.7598,0.207082,0.241747,19.8105,13.847,
0.1,1,0.4,40,250.618,200.068,70,-0.0891589,6,67,16,90,23,84,0,68,0,0,3.2097,-0.214319,0,1.62472,0.448643,4.25369,0.855226,8.86384,6.15122,2.84071,13.1474,0.787707,1.77695,18.8257,14.76,
0.1,1,0.4,40,250.618,200.068,75,-0.00665429,6,80,26,94,14,89,1,75,0,0,0.910415,1.82195,0,3.29762,0.432313,4.54925,1.74343,6.58898,4.92023,1.87192,15.4798,2.79703,0.220337,18.1355,15.0226,
0.1,1,0.4,40,250.618,200.068,53,-0.132784,6,78,28,92,14,89,0,78,0,0,1.5845,1.64061,0,2.22462,0.44727,4.56437,0.795757,6.63533,6.63163,2.98219,16.4266,0,1.51783,17.5272,12.531,
0.1,1,0.4,40,250.618,200.068,67,-0.128106,6,74,29,99,25,93,7,86,4,0,0.672293,3.38256,0,1.633,0.406339,4.22111,1.30721,6.33619,6.55661,3.20977,16.8179,3.30809,1.31407,17.8572,12.4232,
0.1,1,0.4,40,250.618,200.068,56,-0.00771924,22,98,32,137,39,130,0,109,0,0,2.55427,-0.39782,0,-0.423606,0.267121,5.0566,1.15619,1.93646,2.95095,5.5364,1.15238,5.42154,12.6557,10.2576,0.794185,
0.1,1,0.4,40,451.229,400.108,112,-0.0463083,22,21,10,25,4,18,4,25,25,0,-0.691289,1.12802,0,-0.935886,0.473647,5.36385,2.32968,0,0.864131,7.34764,2.74783,6.58511,12.4347,9.42915,0,
0.1,1,0.4,40,451.229,400.108,111,-0.820484,22,23,13,28,5,26,5,26,26,0,-0.709528,-1.47754,0,-0.898539,0.49279,3.0931,1.55506,0.580376,2.56475,7.27985,1.90412,6.30836,12.1943,8.69873,0.745293,
0.1,1,0.4,40,451.229,400.108,104,-0.0237511,72,18,13,27,9,20,8,28,28,0,-0.583801,0.981677,0,-2.49409,0.454183,19.9085,0,1.02629,2.15907,1.91932,2.05038,1.63745,3.56036,9.11101,12.0933,
0.1,1,0.4,40,451.229,400.108,108,-0.331445,61,17,8,26,9,20,9,30,30,0,-0.719928,1.09931,0,1.65209,0.485838,2.72513,4.08701,2.48023,4.37455,6.59153,2.00417,4.46025,12.4399,8.2014,0,
0.1,1,0.4,40,451.229,400.108,138,-0.991081,72,25,14,33,8,26,7,27,27,0,-0.874611,1.33494,0,-1.06549,0.4531,22.8515,1.23984,0.756165,2.13192,0.162123,2.35531,1.25255,1.2983,6.47681,13.0309,
0.1,1,0.4,40,451.229,400.108,139,-0.586113,22,18,10,28,10,22,8,29,29,0,-0.848575,-0.038656,0,0.714246,0.462038,4.56842,1.46762,1.58244,2.35922,6.77703,1.66364,5.12244,11.4744,11.345,0.319642,
0.1,1,0.4,40,451.229,400.108,117,-0.0210129,61,25,11,32,7,29,7,27,27,0,-0.234471,0.481627,0,2.25136,0.551001,0.386588,3.88283,1.20831,3.80051,6.65129,2.01536,2.38733,13.1062,8.27835,0.160266,
0.1,1,0.4,40,451.229,400.108,128,-0.980787,88,23,9,31,8,27,8,30,30,0,-1.91083,1.93808,0,3.38617,0.235243,1.87526,2.73035,5.40026,1.56033,1.02068,11.4964,3.61848,0.60509,5.81444,1.03838,
0.1,1,0.4,40,451.229,400.108,109,-0.0357391,72,24,10,32,8,29,8,28,27,0,-0.40443,0.733467,0,-0.259512,0.454134,19.8878,0,0,2.22093,0.962812,1.17424,2.5078,3.26732,7.8766,11.7787,
0.1,1,0.4,40,451.229,400.108,116,-0.333138,37,25,9,31,6,28,6,27,27,0,-1.7702,0.668767,0,-0.594936,0.179663,1.88796,0,4.51652,0.481464,1.86282,11.0612,3.57589,2.57296,7.46661,3.50874,
0.1,1,0.4,40,451.229,400.108,131,-0.491806,61,33,13,39,6,32,6,25,25,0,-0.506768,0.91281,0,1.27205,0.445697,3.54222,3.48256,2.45285,3.44617,5.35764,2.51154,4.11039,12.0943,8.97569,0,
0.1,1,0.4,40,451.229,400.108,107,-0.318318,61,27,13,33,6,27,6,26,26,0,-0.727667,1.43387,0,1.30508,0.490941,2.93045,1.40515,1.97961,4.4742,8.05951,1.61616,5.13364,11.4186,7.82073,0,
0.1,1,0.4,40,451.229,400.108,114,-0.94762,88,33,16,45,12,40,6,29,25,0,0.261695,-0.222234,0,1.4977,0.190417,1.59921,3.57767,4.85234,0.0115848,1.17481,12.1854,3.73222,3.75735,6.30882,4.09643,
0.1,1,0.4,40,451.229,400.108,141,-0.301196,37,28,10,35,7,28,6,28,28,0,-1.12243,0.26491,0,0.554764,0.164863,0.899525,1.54912,3.37783,0,0.00628862,8.23174,2.44242,1.63504,6.198,2.11467,
0.1,1,0.4,40,451.229,400.108,126,-0.616794,22,34,17,45,11,38,11,29,29,0,-0.210301,-0.683847,0,0.222862,0.44736,5.32906,2.44546,0,2.3613,6.16585,2.5089,5.20951,10.8354,10.101,1.0287,
0.1,1,0.4,40,451.229,400.108,133,-0.506459,72,29,11,37,8,34,8,32,27,0,-0.795934,2.04567,0,-3.13693,0.470364,19.3393,0.123681,0,1.99424,0,1.00654,1.73346,2.05796,9.47165,10.6069,
0.1,1,0.4,40,451.229,400.108,125,-0.403994,22,30,17,43,13,40,13,31,31,0,-0.524932,0.5314,0,0.968371,0.502703,4.79926,0.559597,0.293978,2.64564,6.55824,0.815711,4.85729,12.2748,10.996,0.967129,
0.1,1,0.4,40,451.229,400.108,135,-0.919913,22,30,10,40,10,38,9,29,27,0,-0.910348,2.19605,0,-0.541325,0.490814,6.64553,2.33145,0.575492,2.71865,6.82454,2.3374,6.06784,11.2504,11.9709,0.0526871,
0.1,1,0.4,40,451.229,400.108,110,-0.682977,22,36,15,38,2,33,2,33,21,0,-0.178003,1.50994,0,-0.82974,0.476104,4.49099,3.09733,0.840646,2.53646,6.20493,2.36061,5.44222,12.0913,10.5849,0,
0.1,1,0.4,40,451.229,400.108,127,-0.66,88,39,19,47,8,39,8,28,28,0,-1.00293,0.412534,0,1.28598,0.182921,2.05134,2.34457,3.49781,0,0.549153,11.0954,3.83106,1.44753,6.79368,1.32014,
0.1,1,0.4,40,451.229,400.108,137,-0.0485158,22,50,25,62,12,59,11,48,25,0,-0.59038,2.96878,0,-1.48351,0.44119,3.5508,2.5151,1.6839,2.50547,5.19766,1.87642,5.8401,11.787,9.32833,1.53965,
