iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0,1,0.4,40,20.2009,0,41,-0.0599808,0,31,14,81,50,72,45,29,27,0,-0.672801,1.57181,0,0.737616,0.337084,16.4468,5.90534,12.9038,20.6631,32.1106,13.1947,18.8322,1.44458,14.2602,5.08822,
0,1,0.4,40,20.2009,0,28,-0.0976881,0,27,15,72,45,65,39,28,28,0,-0.537617,0.89272,0,-0.296465,0.27578,21.2093,30.6286,10.0969,12.3577,4.90462,15.6883,16.7929,9.93886,4.16642,6.07315,
0,1,0.4,40,20.2009,0,21,-0.0230262,0,29,12,88,59,84,0,35,0,0,1.54352,0.431093,0,1.11139,0.366577,2.39547,8.159,0.156319,6.49259,2.43432,5.05043,11.3275,10.6066,22.3984,3.88395,
0,1,0.4,40,20.2009,0,3,-0.056174,0,37,21,113,76,106,30,38,0,0,0.645047,1.23962,0,1.43135,0.399012,9.28752,33.5698,17.15,2.59328,14.9695,18.6564,20.0861,2.75898,6.19662,0.552669,
0,1,0.4,40,30.3047,0,32,-0.103245,0,33,23,142,109,134,45,36,0,0,0.518127,2.86137,0,-0.794798,0.350381,11.7348,32.1147,16.5924,28.7379,15.8534,3.34505,0.903258,9.56788,5.4029,2.82726,
0,1,0.4,40,30.3047,0,25,-0.0926402,0,53,29,159,106,152,42,41,15,0,0.549921,0.18449,0,0.411903,0.277485,2.27652,10.7738,6.597,11.0386,19.0476,15.0469,3.44342,4.32384,0.746657,10.4989,
0,1,0.4,40,40.4058,0,23,-0.0663822,0,58,35,177,119,172,32,35,0,0,0.728462,1.24426,0,0.628032,0.351066,8.98909,0.0552301,14.3486,6.73245,4.49668,7.78642,14.5811,3.26377,1.63458,19.8728,
0,1,0.4,40,40.4058,0,22,-0.0266788,0,44,24,173,129,169,38,47,0,0,0.706116,2.71505,0,0.950244,0.330141,19.3929,3.52434,4.52037,16.4477,8.79013,0.271179,0.262485,14.9488,20.0841,3.91943,
0,1,0.4,40,40.4058,0,36,-0.150687,0,54,34,193,139,187,61,34,1,0,0.488433,0.889314,0,-0.46686,0.440807,20.2057,16.5094,10.6891,1.37257,13.9915,3.35996,0.457757,5.67706,0.855408,39.0287,
0,1,0.4,40,212.156,200.007,63,-0.105414,12,16,14,55,39,52,0,19,0,0,1.32014,0.172613,0,3.31518,0.351065,14.8529,21.0038,3.05173,16.0447,8.29893,26.0682,0,3.22425,7.98723,16.8388,
0,1,0.4,40,212.156,200.007,65,-0.0540326,12,24,13,60,36,58,2,26,0,0,0.917661,0.111593,0,3.59682,0.357719,14.1473,19.6394,2.08009,14.8678,9.41015,26.6655,1.75376,1.19345,7.10064,18.1807,
0,1,0.4,40,222.259,200.007,69,-0.179219,37,20,11,73,53,67,0,19,0,0,1.28288,-0.0427178,0,1.22031,0.45389,16.2772,1.91943,0,6.46901,8.22929,0,0.414599,32.9751,20.3451,3.60243,
0,1,0.4,40,222.259,0,50,-0.347269,0,200,113,1080,880,1073,875,194,144,0,-0.178778,0.914835,0,-1.24837,0.433715,17.5302,16.7768,10.582,25.4003,43.3688,16.629,3.3134,6.29066,3.16556,0.0980928,
0,1,0.4,40,222.259,200.007,61,-0.708168,46,30,18,77,47,72,44,39,39,0,-0.690621,0.52435,0,1.81023,0.341618,6.95871,14.0451,30.9696,17.6468,4.68733,11.992,3.85559,0.48315,3.18882,9.5081,
0,1,0.4,40,222.259,200.007,54,-0.00663539,7,36,20,87,51,82,0,35,0,0,1.40619,1.15028,0,0.517742,0.293053,5.82207,12.9883,3.81335,7.87588,7.59409,5.38545,3.40493,0,21.8209,5.37681,
0,1,0.4,40,222.259,200.007,67,-0.3423,12,32,19,100,68,94,62,42,42,0,-1.43171,1.59171,0,2.69139,0.420383,15.1511,20.4185,0.346309,16.2163,10.6187,27.1244,0.520107,1.39689,6.63194,18.5027,
0,1,0.4,40,222.259,200.007,51,-0.114826,24,40,15,91,51,89,0,42,0,0,1.16791,1.34991,0,0.65779,0.391963,11.7322,0,9.53731,3.19624,4.38505,1.06822,3.46559,29.4307,5.60517,1.4867,
0,1,0.4,40,222.259,200.007,53,-0.032548,47,43,25,116,73,110,0,36,0,0,1.3066,2.06382,0,2.17781,0.437761,0,0,2.68524,17.8185,1.61733,4.84263,0.714673,15.5677,1.73417,10.5177,
0,1,0.4,40,222.259,200.007,55,-0.717952,42,56,33,113,57,104,54,42,30,0,-0.324928,1.31203,0,1.20559,0.358127,34.8392,6.41484,9.94274,4.73132,16.1497,0.419631,11.8172,18.0922,4.71219,7.63729,
0,1,0.4,40,222.259,200.007,59,-0.0930471,39,43,17,111,68,105,24,46,0,0,0.610343,3.06613,0,-0.307419,0.474119,11.9553,4.47583,13.7738,0.293978,34.1533,2.39842,5.98528,4.47395,3.20038,33.0004,
0,1,0.4,40,222.259,0,42,-0.103573,0,185,119,1135,950,1130,948,207,207,0,-1.87433,-0.425084,1,0.253142,0.361241,35.7727,6.31155,9.03911,5.24683,16.0588,0.205186,10.4494,17.4295,3.06789,7.60838,
0,1,0.4,40,232.36,200.007,60,-0.0166599,35,48,35,125,77,118,6,54,0,0,0.884699,1.80821,0,-0.476162,0.360611,7.75765,0,14.6848,18.6266,8.76289,9.81953,0.430076,3.43991,0.456007,0.0441544,
0,1,0.4,40,232.36,0,27,-0.132157,0,209,131,1119,910,1114,794,204,127,0,0.113375,0.514962,0,-0.846062,0.36707,23.7043,2.42883,6.00401,20.2028,19.688,7.55549,13.2379,8.24284,1.77155,13.9871,
0,1,0.4,40,242.469,0,48,-0.106205,0,200,98,1118,918,1113,914,242,112,0,-0.0504681,0.973805,0,-0.793164,0.553259,38.0814,1.96748,61.7849,6.317,5.08319,9.22731,15.3432,0.238681,14.0567,0.861499,
0,1,0.4,40,252.57,0,5,-0.287801,0,231,124,1250,1019,1242,811,205,20,0,0.204516,1.27309,0,0.0659687,0.523352,2.00323,22.0089,9.28316,0.325294,9.96667,42.5901,31.641,24.5936,1.17543,8.945,
0,1,0.4,40,404.118,0,12,107.093,0,416,279,1954,1538,1948,1534,400,318,0,-0.216167,0.918729,3,2.70274,0.428275,13.8065,20.3485,2.11231,16.2063,10.1435,26.4088,0.150128,1.30769,6.54349,17.6301,
0,1,0.4,40,404.118,0,15,136.413,0,420,258,1997,1577,1992,1573,413,413,0,-0.336937,0.139772,1,-0.883643,0.38443,0.413819,0.394788,7.30468,26.1562,12.5311,6.20359,6.99786,3.52224,26.351,9.61772,
0,1,0.4,40,404.118,0,16,23.3301,0,363,230,1990,1627,1984,439,360,2,0,0.715107,0.866788,0,-0.918163,0.401837,2.06188,14.8474,1.21852,4.1248,1.81937,7.98016,12.0854,6.21843,2.06684,1.01865,
0,1,0.4,40,404.118,200.007,58,144.168,15,212,134,985,773,981,770,244,244,0,-0.58697,0.332868,0,-1.51725,0.377185,1.44441,0.56548,7.45951,27.6854,12.643,6.19258,7.0889,4.205,27.1393,9.05399,
0,1,0.4,40,414.219,400.014,76,-0.128316,38,27,15,61,34,57,0,28,0,0,1.59536,0.9941,0,-1.20481,0.423435,2.08076,5.91134,9.80035,38.4143,9.65599,0.597548,4.46702,6.85659,27.3142,1.43819,
0,1,0.4,40,414.219,400.014,80,-0.399986,56,21,10,64,43,60,26,29,29,0,0.333804,-0.695174,0,4.26349,0.437211,15.7459,0.544535,1.68183,6.03146,7.51908,1.2616,0.0620839,31.2358,21.1311,5.42611,
0,1,0.4,40,414.219,400.014,85,-0.0182689,20,29,14,63,34,60,0,23,0,0,1.4054,1.83098,0,0.433709,0.297512,8.61503,2.04824,15.7853,5.73639,12.4787,20.5795,7.59909,16.1956,8.21169,4.62644,
0,1,0.4,40,424.322,400.014,84,-0.0251055,72,41,25,96,55,91,0,34,0,0,1.21355,-0.338506,0,1.55424,0.266017,5.43039,12.1481,5.49814,10.7672,0.850266,10.5695,0,6.13681,14.1715,1.54935,
0,1,0.4,40,424.322,400.014,87,-0.026496,45,41,22,104,63,101,0,38,0,0,1.27514,-0.0677228,0,-0.373127,0.413792,25.813,7.54438,0.609605,6.06758,1.56646,0.284329,7.84225,2.12242,6.04446,3.26228,
0,1,0.4,40,424.322,400.014,77,-0.608563,7,42,27,94,52,90,51,49,49,0,-1.77846,0.644391,0,0.952547,0.313166,4.59118,13.9131,2.44749,5.43146,7.57839,5.9571,3.85986,0,23.7823,7.71404,
0,1,0.4,40,424.322,400.014,90,-0.014509,72,43,23,106,63,101,0,40,0,0,1.12205,2.55524,0,0.904686,0.321081,4.26903,14.1926,4.87797,7.16137,0,10.8012,0,5.77851,12.9233,0.554002,
0,1,0.4,40,424.322,400.014,93,-0.381029,62,47,38,124,77,118,53,41,41,0,0.216377,-0.829146,0,3.94151,0.293152,6.99708,7.1012,1.30428,24.4098,5.04057,11.1433,9.65196,6.89638,0,4.89422,
0,1,0.4,40,434.423,400.014,82,-0.453743,43,53,34,132,79,125,75,61,61,0,-0.0447256,-0.103562,0,0.839762,0.263049,7.29605,6.72044,0,23.2447,5.53347,10.3752,8.1558,8.77898,0.391038,6.3749,
0,1,0.4,40,434.423,400.014,94,-0.0429486,46,61,45,137,76,131,48,42,15,0,0.351869,0.659515,0,3.54128,0.345976,6.33021,12.9407,30.5104,18.84,7.5088,11.5932,4.09207,0.689178,6.12152,9.70133,
0,1,0.4,40,474.833,0,20,-0.0396972,0,472,312,2328,1856,2322,1851,511,511,0,-0.939622,-0.389076,3,1.19645,0.30005,7.68321,1.74043,16.0071,5.68655,14.1258,19.7843,7.53089,16.5765,7.6015,5.43626,
0,1,0.4,40,606.184,0,4,133.399,0,643,360,2980,2337,2974,2331,679,679,0,-1.31252,1.20922,0,0.0463776,0.512561,2.54875,4.3378,5.27218,2.23278,2.91819,31.6948,0.908092,23.0268,1.14495,2.46027,
0,1,0.4,40,606.184,0,47,103.954,0,669,412,2956,2287,2950,1031,685,3,0,0.532165,1.8397,2,0.457501,0.343671,1.22961,0.705684,3.64709,16.6379,2.50846,4.89729,1.0493,14.8446,2.0879,8.54959,
0,1,0.4,40,606.184,0,44,134.746,0,685,444,3041,2356,3036,1577,672,216,0,0.324296,0.867689,1,-0.108418,0.26969,4.13583,11.5041,5.74376,7.60299,2.12282,10.513,1.92715,5.39727,13.5912,0.91596,
0,1,0.4,40,606.184,200.007,56,65.6203,37,529,317,1946,1417,1940,1412,502,479,0,-0.47849,0.952198,1,2.7574,0.422681,15.3657,1.92102,1.54921,7.02033,7.54528,0.3656,0,31.1266,20.5467,4.93422,
0,1,0.4,40,606.184,400.014,91,121.632,57,294,212,993,699,987,695,291,286,0,-0.433702,0.995142,0,0.0952268,0.265121,4.15749,12.7319,3.92594,6.87986,9.57868,5.991,4.89898,1.87553,22.3988,6.46565,
0,1,0.4,40,606.184,0,30,109.755,0,681,461,2975,2294,2971,2290,693,693,0,-2.24608,-0.469217,2,0.0347832,0.266496,9.60049,2.84264,12.0939,7.26466,3.57954,1.3695,10.956,5.17017,11.0463,9.47467,
0,1,0.4,40,606.184,0,46,102.32,0,727,491,3017,2290,3011,2288,709,414,0,-0.163973,1.24808,2,2.57332,0.385597,7.94944,13.8578,31.0332,17.8805,6.5441,11.6989,3.73015,0.585697,5.34851,9.17208,
0,1,0.4,40,606.184,200.007,66,44.4209,20,507,324,1960,1453,1953,1446,541,509,0,-0.521205,1.25818,0,0.541697,0.354398,7.29345,0.806705,17.575,5.1144,13.5292,19.0526,7.70963,17.1418,7.19405,5.31338,
0,1,0.4,40,606.184,400.014,89,101.079,30,338,223,997,659,989,651,281,281,0,-0.403487,0.477635,0,0.562748,0.242938,10.1021,3.47032,10.7988,8.53715,3.30409,1.39664,9.69903,5.42147,9.98042,11.3011,
0,1,0.4,40,626.385,600.015,108,-0.0130215,35,36,17,104,68,98,0,38,0,0,1.45758,0.195334,0,-0.171017,0.440728,6.69897,1.37165,13.7961,16.9258,8.11315,10.3147,0,2.76964,0.846126,1.14604,
0,1,0.4,40,626.385,600.015,102,-0.0497257,92,43,29,122,79,116,0,41,0,0,1.27082,1.12579,0,1.85638,0.257775,5.56724,10.0541,0,1.71463,0,1.12716,8.58228,8.49893,11.1609,6.11695,
0,1,0.4,40,626.385,600.015,101,-0.0437313,78,51,34,102,51,95,0,38,0,0,1.85061,0.740082,0,0.0696555,0.241639,9.46032,2.79618,10.6375,6.49912,3.55211,3.04517,9.41046,2.67301,9.28222,6.42585,
0,1,0.4,40,626.385,600.015,96,-0.110776,38,49,30,123,74,117,24,37,0,0,0.789405,1.38889,0,-1.25224,0.468284,0.635786,4.86306,11.5141,38.7844,7.59126,1.20909,2.31475,6.76773,26.664,2.13174,
0,1,0.4,40,626.385,600.015,112,-0.0269651,72,59,44,130,71,121,6,44,0,0,0.795939,1.69198,0,-0.870233,0.292041,4.41623,12.6334,5.55943,7.50253,0.698483,11.9628,1.28659,5.27073,10.9243,1.65431,
0,1,0.4,40,626.385,600.015,103,-0.0292826,64,43,27,121,78,114,0,48,0,0,1.61228,1.13041,0,0.695233,0.29286,4.5662,12.5922,1.00549,3.50304,0.397324,0,8.95674,8.03039,10.7292,3.579,
0,1,0.4,40,636.489,600.015,110,-0.732344,75,57,34,131,74,124,68,65,65,0,-0.924468,0.976868,0,-1.37038,0.251635,3.30132,12.1379,0.966852,0.685379,1.4241,2.34118,8.8377,10.0253,9.27425,7.4257,
0,1,0.4,40,636.489,600.015,99,-0.0319444,38,66,39,174,108,170,104,59,59,0,-0.765797,-0.469041,0,0.799359,0.468983,1.0339,3.80193,9.66046,38.7924,9.04477,0.949927,3.21609,8.10602,25.8407,1.42642,
0,1,0.4,40,646.591,600.015,100,-0.491497,37,67,37,191,124,183,118,74,74,0,-0.0133839,-0.382887,0,3.8638,0.439117,15.8942,0.919001,0,8.13189,9.18118,0.948597,0.0073536,32.8301,19.3418,5.7238,
0,1,0.4,40,676.895,600.015,113,-0.908068,74,126,97,355,229,348,110,132,56,0,0.49269,0.153553,0,0.295459,0.344723,1.67664,0.0473514,3.44875,17.8559,1.52733,4.14275,0.48485,14.1263,5.41253,8.18002,
0,1,0.4,40,808.219,0,1,135.641,0,994,636,3969,2975,3963,2972,963,963,0,-0.299963,0.462217,1,0.44947,0.257502,2.33082,8.63243,3.79867,5.13562,10.1202,10.5927,0.249821,8.55265,7.86426,13.4929,
0,1,0.4,40,808.219,400.014,86,108.551,1,609,420,1977,1368,1968,1365,603,603,0,-1.78685,0.536662,0,1.9475,0.245977,3.03769,9.59024,3.65193,6.48537,11.2156,10.6451,0.711682,6.94019,7.71805,11.9465,
0,1,0.4,40,808.219,0,7,84.5464,0,1001,638,3982,2981,3977,2978,1003,991,0,-0.43106,0.854523,3,1.16919,0.284733,5.05156,14.0266,3.41424,6.46121,7.6783,5.75421,2.8588,0.00352377,21.3447,5.95544,
0,1,0.4,40,808.219,0,9,101.673,0,987,592,4026,3039,4022,3036,1040,584,0,-0.312878,1.35316,0,-0.619286,0.476865,6.69371,11.6724,3.54942,6.22101,4.77209,25.6604,1.64417,43.656,1.40436,1.26878,
0,1,0.4,40,808.219,0,43,123.328,0,1014,691,3972,2958,3967,2954,1006,852,0,-0.857024,2.18345,4,1.09307,0.286831,6.71266,7.05698,0.387521,23.572,5.34427,8.98487,8.72613,7.27041,0.509272,5.63773,
0,1,0.4,40,808.219,0,45,130.579,0,973,553,3945,2972,3944,2971,1063,1063,0,-1.20014,-0.303385,2,-1.56697,0.36428,23.6544,6.62575,1.421,6.6135,1.47575,0.213958,6.17174,3.84306,4.06549,1.6161,
0,1,0.4,40,808.219,0,24,115.921,0,957,575,4082,3125,4078,1772,960,43,0,0.423565,1.1329,1,0.457134,0.393913,10.7558,1.35052,8.71571,3.13352,3.66872,1.3998,4.16139,28.3475,8.07984,0.380363,
0,1,0.4,40,808.219,200.007,68,101.477,10,855,582,3056,2201,3050,1272,860,166,0,0.412306,1.05119,1,1.30735,0.249785,3.32151,13.156,1.61014,1.74743,2.21255,0.776006,11.1516,11.3876,9.2614,5.89125,
0,1,0.4,40,808.219,200.007,52,130.419,20,816,540,2945,2129,2940,2125,839,506,0,-0.11318,1.17496,0,0.56601,0.349678,6.05443,1.68167,14.419,5.3011,12.6891,19.4242,7.41021,18.5032,7.63994,5.81991,
0,1,0.4,40,808.219,600.015,107,149.995,43,325,230,1013,688,1006,683,296,253,0,-0.385572,1.17137,0,0.444408,0.27478,7.2548,7.16381,0.198934,22.0694,6.47808,10.3082,6.87122,8.33722,1.38829,5.47751,
0,1,0.4,40,818.32,800.016,129,-0.0467003,111,37,20,100,63,93,0,32,0,0,1.31988,-0.176322,0,0.0681681,0.262681,11.6957,3.66869,12.6924,2.60565,1.02791,3.75275,9.01045,6.52374,8.6046,5.55947,
0,1,0.4,40,828.422,800.016,126,-0.0847945,35,44,29,95,51,89,0,38,0,0,1.23683,1.46147,0,0.731134,0.4822,6.46271,3.44033,14.347,20.3628,8.27677,11.2075,0.113821,2.10426,0.43123,1.59096,
0,1,0.4,40,828.422,800.016,121,-0.0465867,70,50,31,114,64,108,0,51,0,0,1.76503,1.99007,0,1.76996,0.235564,3.43057,11.6584,0,1.959,3.13882,1.53639,10.4772,8.27126,11.1899,4.84327,
0,1,0.4,40,828.422,800.016,128,-0.0894839,10,36,21,123,87,117,0,56,0,0,1.41964,1.31194,0,-0.241927,0.320385,2.22907,14.0865,0,0.995755,1.603,0.0848214,10.1092,11.0822,8.67522,3.48937,
0,1,0.4,40,838.522,800.016,118,-0.0685733,70,64,39,157,93,153,30,62,20,0,0.654678,0.0472442,0,1.71436,0.296338,3.56403,12.8651,0,0,3.02292,1.29856,10.1999,10.585,11.3538,3.79886,
0,1,0.4,40,878.924,600.015,95,-0.0669504,78,429,304,1364,935,1359,932,434,434,0,-0.330945,-0.355924,0,1.09496,0.233174,8.30835,3.20367,10.459,4.36914,3.65407,5.08417,8.94124,5.26501,11.5863,6.88077,
0,1,0.4,40,919.334,800.016,125,-0.00940001,88,212,127,624,412,618,106,213,3,0,0.716759,1.59637,0,-0.0732775,0.292267,1.67833,11.0458,0.163917,0,5.85965,0.48576,10.7334,8.67278,9.37819,3.52911,
0,1,0.4,40,1000.15,200.007,73,53.1431,13,1173,696,4038,2865,4032,2861,1192,1192,0,-1.48135,0.891055,2,0.510161,0.444657,13.0306,14.5342,12.8481,1.32518,6.77036,0.633238,1.64608,0.718808,3.08838,12.4601,
0,1,0.4,40,1000.15,600.015,106,96.2056,74,689,406,2032,1343,2026,1341,670,670,0,-0.327183,0.179863,0,-0.746011,0.3206,1.70669,0,3.75812,16.5812,2.82767,3.57725,0.632938,14.7034,2.77388,7.71814,
0,1,0.4,40,1000.15,200.007,70,112.493,10,1126,671,4020,2894,4014,2889,1227,1227,0,-1.69319,1.96162,7,1.90428,0.310078,3.24192,12.0533,0,0.57447,2.21075,0,9.3046,9.71192,10.3927,3.88917,
0,1,0.4,40,1000.15,600.015,98,107.962,45,668,378,2042,1374,2037,1373,636,636,0,-0.955076,0.808943,0,-2.8614,0.38252,25.1814,6.46986,1.86055,6.59407,1.61857,2.00001,6.33659,3.90436,2.53356,1.99074,
0,1,0.4,40,1000.15,600.015,111,89.9275,78,686,449,1988,1302,1983,1299,684,545,0,-0.855597,2.58767,1,1.4333,0.243937,11.5769,4.49705,11.3155,4.54375,2.29792,3.22405,9.15106,5.63877,8.04032,7.10359,
0,1,0.4,40,1000.15,800.016,115,103.791,104,351,215,981,630,977,308,385,24,0,0.502066,2.31424,0,0.152719,0.274511,0.904088,10.8084,0,0,3.11182,1.81217,8.24033,9.65543,10.1358,7.73524,
0,1,0.4,40,1000.15,800.016,117,45.0625,70,353,220,1026,673,1021,381,343,148,0,0.401646,0.433338,0,2.88061,0.293213,3.15774,10.6185,0,0,3.38292,0,8.81766,10.8936,10.5322,4.61459,
0,1,0.4,40,1000.15,800.016,130,66.5581,74,369,208,1010,641,1004,638,366,366,0,-1.48296,1.09325,0,-1.05316,0.271124,1.68761,0.630449,4.75564,16.1355,2.68888,5.73338,2.73603,11.9034,3.56127,7.38878,
0,1,0.4,40,1000.15,800.016,120,41.1276,81,348,225,971,623,965,282,338,5,0,0.498186,2.83603,0,0.798987,0.252045,5.28637,6.3258,0,21.2017,5.91503,8.76815,6.31102,7.33618,2.04537,4.19804,
0,1,0.4,40,1000.15,800.016,132,33.9641,73,344,199,1008,664,1004,366,348,109,0,0.476389,0.473722,0,0.26513,0.428735,12.5993,13.9005,12.0496,0.665537,5.23943,1.16629,2.70803,0,2.69802,10.6329,
0,1,0.4,40,1000.15,800.016,123,69.2911,72,361,217,1002,641,999,638,361,361,0,-1.05464,1.36499,0,0.131436,0.327891,4.30843,10.5567,4.66426,6.38809,0,11.4392,0,6.05694,13.256,1.50258,
0,1,0.4,40,1000.15,800.016,124,43.1176,105,362,194,999,637,994,634,377,377,0,-1.30424,0.923876,0,3.2807,0.325371,3.43872,12.7096,1.28718,0,2.22685,3.60402,11.0561,11.2824,13.0038,1.32691,
0,1,0.4,40,1000.15,800.016,127,53.3645,72,324,200,1006,682,1003,285,335,8,0,0.570624,2.13151,0,-0.198406,0.298317,3.92044,11.0936,4.92948,9.64372,1.29093,11.313,1.29311,4.58588,13.1124,0.701661,
0,1,0.4,40,1020.35,1000.02,139,-0.150383,134,22,12,64,42,59,0,16,0,0,2.04686,2.29819,0,-0.891775,0.423982,2.36729,5.97578,8.88187,40.1443,7.19957,0.520402,2.86923,7.21453,25.4885,1.83168,
0,1,0.4,40,1020.35,1000.02,136,-0.0764404,62,38,29,93,55,87,0,30,0,0,1.02923,0.191505,0,2.90988,0.31834,7.64947,5.0763,0.554742,20.8661,2.815,9.81694,10.0274,5.8788,0,7.05103,
0,1,0.4,40,1020.35,1000.02,141,-0.109006,78,39,27,92,53,88,0,36,0,0,1.26245,0.607267,0,1.88384,0.230987,10.9776,1.45152,9.76807,6.08784,4.50189,2.11745,10.4709,7.26294,10.7004,6.59985,
0,1,0.4,40,1020.35,1000.02,147,-0.307844,37,40,18,106,66,99,61,47,47,0,-1.09597,0.812757,0,1.45367,0.436093,16.8134,1.4562,0,6.33082,7.58704,2.41089,0,33.4343,20.6581,7.24481,
0,1,0.4,40,1030.45,1000.02,154,-0.0986853,74,37,18,92,55,90,0,51,6,0,1.14477,-0.553115,0,1.11761,0.36258,0,1.25959,3.68536,17.2644,0.0143649,5.36671,0.872719,13.8882,3.11189,7.06062,
0,1,0.4,40,1030.45,1000.02,152,-0.135908,39,34,17,116,82,110,77,49,49,0,-2.04186,-1.03633,0,0.679639,0.514792,12.3103,6.53089,14.1036,0,32.4646,3.05957,7.78118,3.38335,4.05501,33.9673,
0,1,0.4,40,1030.45,1000.02,151,-0.00776096,72,41,20,104,63,98,0,48,0,0,1.68694,0.919715,0,1.01913,0.250935,4.49945,10.4358,4.52386,8.7784,4.24862,9.99963,1.14233,5.52182,12.8674,0,
0,1,0.4,40,1030.45,1000.02,144,-0.0335939,92,41,24,121,80,118,0,39,0,0,1.45011,2.12774,0,3.28565,0.250858,4.79101,11.0232,1.09003,2.70391,0.159101,0.117305,8.64106,9.5206,9.93227,4.51869,
0,1,0.4,40,1050.65,1000.02,145,-0.0181056,64,71,32,222,151,216,28,68,3,0,0.813503,0.718967,0,1.85013,0.267162,5.23175,11.793,0.421413,2.40887,0.731367,0.458562,9.34308,9.94621,11.608,5.23241,
0,1,0.4,40,1060.76,1000.02,148,-0.193244,62,94,62,297,203,290,68,94,3,0,0.651803,0.84624,0,1.40747,0.296159,9.05617,5.78112,2.01892,22.6703,5.69613,9.59634,10.1739,6.60396,0,5.28624,
