dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,551.135,50,45,0.415208,0.117409,0.40692,0.129606,1.96999,0.0942947,0.832277,0.0239069,1.97019,0.0940752,0.832303,0.0239055,0.995102,-0.0124264,1.31888,-0.510636,0.702104,0.838004,0.879218,98.47,17.6971,0,0,120504,120504,120044,107464,120044,0.8,1.06667,0.938272,2.88528,382.243,178.668,551.135,151.127
0.1,1,0.4,40,601.239,50,50,0.408247,0.127453,0.400878,0.137094,1.96606,0.0909999,0.831119,0.0236369,1.96656,0.0906353,0.83118,0.0236352,0.994698,-0.201418,1.56509,-0.461775,0.738945,0.715091,0.949604,92.3042,14.978,0,0,131892,131892,131338,118020,131338,0.86,1.14909,0.944294,2.98319,269.234,254.908,601.239,1.22949
0.1,1,0.4,40,651.34,50,47,0.404791,0.126704,0.397067,0.136804,1.97335,0.0805281,0.832653,0.0219795,1.97375,0.0804742,0.832703,0.0219976,0.995189,-0.309744,1.53102,-0.561813,0.639553,0.771326,0.92571,92.7339,14.6012,0,0,143986,143986,143440,129334,143440,0.914894,1.16381,0.944294,2.98319,336.441,253.473,651.34,51.3302
0.1,1,0.4,40,701.44,50,47,0.404791,0.126704,0.397067,0.136804,1.97335,0.0805281,0.832653,0.0219795,1.97375,0.0804742,0.832703,0.0219976,0.994511,-0.309744,1.53102,-0.561813,0.639553,0.771326,0.92571,92.7339,14.6012,0,0,155757,155757,155209,140553,155209,0.914894,1.16381,0.944294,2.98319,386.541,253.473,701.44,101.43
0.1,1,0.4,40,751.543,50,47,0.404791,0.126704,0.397067,0.136804,1.97335,0.0805281,0.832653,0.0219795,1.97375,0.0804742,0.832703,0.0219976,0.996667,-0.309744,1.53102,-0.561813,0.639553,0.771326,0.92571,92.7339,14.6012,0,0,167482,167482,166930,151760,166930,0.914894,1.16381,0.944294,2.98319,436.645,253.473,751.543,151.534
0.1,1,0.4,40,801.646,50,50,0.375265,0.136977,0.36853,0.144299,1.97968,0.0989595,0.831786,0.0269707,1.97998,0.0985292,0.83184,0.0269448,0.996862,-0.175645,1.68757,-0.436836,0.735499,0.823986,0.909799,86.675,13.561,0,0,179406,179406,178761,163008,178761,0.96,1.28,0.944444,3.00276,301.639,307.901,801.646,1.63491
0.1,1,0.4,40,851.746,49,47,0.374411,0.137353,0.367268,0.14506,1.97549,0.100205,0.830201,0.0268568,1.9758,0.0997359,0.83026,0.0268297,0.996454,-0.210252,1.659,-0.551298,0.585673,0.836754,0.933874,85.7869,13.4929,0,0,191403,191403,190748,174465,190748,1.02128,1.2963,0.944444,3.00276,370.888,307.803,851.746,51.7355
0.1,1,0.4,40,901.848,50,47,0.374411,0.137353,0.367268,0.14506,1.97549,0.100205,0.830201,0.0268568,1.9758,0.0997359,0.83026,0.0268297,0.996111,-0.210252,1.659,-0.551298,0.585673,0.836754,0.933874,85.7869,13.4929,0,0,203284,203284,202658,186017,202658,1.02128,1.2963,0.944444,3.00276,420.99,307.803,901.848,101.837
0.1,1,0.4,40,951.949,49,47,0.374411,0.137353,0.367268,0.14506,1.97549,0.100205,0.830201,0.0268568,1.9758,0.0997359,0.83026,0.0268297,0.996497,-0.210252,1.659,-0.551298,0.585673,0.836754,0.933874,85.7869,13.4929,0,0,215033,215033,214398,197393,214398,1.02128,1.2963,0.944444,3.00276,471.091,307.803,951.949,151.938
0.1,1,0.4,40,1002.05,49,50,0.348195,0.142388,0.341988,0.148151,1.95634,0.0829885,0.825254,0.0217084,1.95665,0.083101,0.825293,0.021728,0.996026,-0.439582,1.58577,-0.399508,0.790143,0.941642,0.820397,80.283,11.3037,0,0,226906,226906,226169,208759,226169,1,1.41421,0.94,2.93289,306.04,337.62,1002.05,2.03516
0.1,1,0.4,40,1052.15,49,46,0.349517,0.143582,0.342789,0.149791,1.95632,0.0848688,0.824947,0.0220222,1.95653,0.0850082,0.824987,0.022048,0.994977,-0.452337,1.54523,-0.553312,0.605373,0.936025,0.848779,80.2887,11.0492,0,0,238845,238845,238087,219825,238087,1.08696,1.44201,0.94,2.93289,382.577,339.358,1052.15,52.1367
0.1,1,0.4,40,1102.25,49,45,0.351997,0.143052,0.345064,0.149549,1.95689,0.0857189,0.825233,0.0221808,1.95709,0.0858545,0.82527,0.0222087,0.995452,-0.482808,1.54857,-0.582819,0.578421,0.973504,0.819646,80.5051,11.0744,0,0,250015,250015,249279,230662,249279,1.11111,1.44871,0.94,2.93289,440.021,339.475,1102.25,102.238
0.1,1,0.4,40,1152.35,49,45,0.351997,0.143052,0.345064,0.149549,1.95689,0.0857189,0.825233,0.0221808,1.95709,0.0858545,0.82527,0.0222087,0.995712,-0.482808,1.54857,-0.582819,0.578421,0.973504,0.819646,80.5051,11.0744,0,0,261228,261228,260499,241596,260499,1.11111,1.44871,0.94,2.93289,490.123,339.475,1152.35,152.34
0.1,1,0.4,40,1202.46,50,50,0.305086,0.155,0.299674,0.158609,1.92827,0.0963869,0.817219,0.0229172,1.92865,0.0958435,0.817261,0.0228866,0.993566,-0.129612,1.31452,-0.389038,0.766021,0.968629,1.03209,77.6234,9.79532,0,0,272599,272599,271744,252519,271744,1.08,1.45382,0.943759,2.98938,334.445,374.406,1202.46,2.44116
0.1,1,0.4,40,1252.56,50,46,0.316516,0.156668,0.310426,0.160926,1.92341,0.0982082,0.816575,0.0236627,1.92381,0.0976396,0.816622,0.0236342,0.993229,-0.111296,1.34294,-0.508911,0.673332,0.905237,1.03744,77.4118,9.80087,0,0,284671,284671,283811,263086,283811,1.17391,1.4789,0.943759,2.98938,413.415,376.763,1252.56,52.5415
0.1,1,0.4,40,1302.66,50,45,0.320163,0.156552,0.313869,0.161051,1.92234,0.0990247,0.816544,0.0239232,1.92275,0.0984547,0.816594,0.0238944,0.992914,-0.101944,1.3563,-0.536581,0.654396,0.922717,1.04218,77.2484,9.84698,0,0,296058,296058,295207,273590,295207,1.2,1.48474,0.943759,2.98938,471.535,377.024,1302.66,102.642
0.1,1,0.4,40,1352.76,50,45,0.320163,0.156552,0.313869,0.161051,1.92234,0.0990247,0.816544,0.0239232,1.92275,0.0984547,0.816594,0.0238944,0.995323,-0.101944,1.3563,-0.536581,0.654396,0.922717,1.04218,77.2484,9.84698,0,0,307167,307167,306312,283858,306312,1.2,1.48474,0.943759,2.98938,521.639,377.024,1352.76,152.746
0.1,1,0.4,40,1402.86,50,50,0.307858,0.147854,0.302271,0.151791,1.92291,0.0906676,0.81763,0.0241311,1.92376,0.0900368,0.817708,0.0240955,0.996485,-0.0500249,1.59063,-0.305786,0.89361,1.01095,0.977939,73.9779,8.54912,0,0,318559,318559,317629,294240,317629,1.24,1.65602,0.944329,3.03682,382.849,436.812,1402.86,2.84499
0.1,1,0.4,40,1452.96,50,44,0.314839,0.150345,0.308452,0.154975,1.93068,0.0903746,0.819369,0.0246874,1.93119,0.0901433,0.819405,0.0246901,0.996382,-0.0747711,1.63191,-0.53048,0.680549,1.05044,1.01299,73.0837,8.70254,0,0,330004,330004,329078,304391,329078,1.40909,1.6965,0.944329,3.03682,484.768,440.961,1452.96,52.9452
0.1,1,0.4,40,1503.06,49,43,0.31196,0.150687,0.305478,0.155273,1.9282,0.0899344,0.818461,0.0242348,1.92869,0.0896604,0.818495,0.0242358,0.995665,-0.155538,1.56142,-0.561719,0.65649,1.04206,1.02319,73.343,8.6335,0,0,340886,340886,339947,314480,339947,1.44186,1.70229,0.944329,3.03682,544.912,441.057,1503.06,103.047
0.1,1,0.4,40,1553.17,50,43,0.31196,0.150687,0.305478,0.155273,1.9282,0.0899344,0.818461,0.0242348,1.92869,0.0896604,0.818495,0.0242358,0.997053,-0.155538,1.56142,-0.561719,0.65649,1.04206,1.02319,73.343,8.6335,0,0,351558,351558,350621,324494,350621,1.44186,1.70229,0.944329,3.03682,595.016,441.057,1553.17,153.151
0.1,1,0.4,40,1603.27,50,50,0.287436,0.155493,0.28228,0.158396,1.91575,0.107427,0.814926,0.0269443,1.91693,0.106317,0.815036,0.0268397,0.995502,0.0511633,1.59295,-0.418622,0.776418,1.11143,0.963351,70.9856,7.56289,0,0,362591,362591,361583,334755,361583,1.46,1.76873,0.950647,3.1424,443.255,486.626,1603.27,3.2514
0.1,1,0.4,40,1653.37,50,46,0.289405,0.156842,0.283749,0.159983,1.91208,0.108351,0.813782,0.0270519,1.9132,0.107155,0.813902,0.0269481,0.998112,0.0189196,1.63355,-0.555921,0.642797,1.11023,0.989075,70.6362,7.55269,0,0,374490,374490,373440,345693,373440,1.58696,1.78856,0.950647,3.1424,531.617,488.976,1653.37,53.352
0.1,1,0.4,40,1703.47,49,45,0.291243,0.156322,0.285449,0.159627,1.91408,0.108699,0.814377,0.0270515,1.91515,0.10752,0.814485,0.0269577,0.996429,-0.0256643,1.62369,-0.586182,0.616641,1.10134,0.998186,70.7266,7.61147,0,0,385918,385918,384881,356618,384881,1.62222,1.79244,0.950647,3.1424,592.346,489.096,1703.47,103.453
0.1,1,0.4,40,1753.57,50,45,0.291243,0.156322,0.285449,0.159627,1.91408,0.108699,0.814377,0.0270515,1.91515,0.10752,0.814485,0.0269577,0.996237,-0.0256643,1.62369,-0.586182,0.616641,1.10134,0.998186,70.7266,7.61147,0,0,397291,397291,396271,367666,396271,1.62222,1.79244,0.950647,3.1424,642.446,489.096,1753.57,153.553
0.1,1,0.4,40,1803.67,49,50,0.281481,0.158878,0.27629,0.161262,1.89998,0.116963,0.810825,0.0295221,1.90144,0.116058,0.810946,0.0294595,0.994436,-0.0320483,1.26809,-0.421118,0.870799,0.918474,0.929622,68.424,6.07089,0,0,408754,408754,407635,378627,407635,1.38,2.05806,0.935518,2.94713,423.657,523.455,1803.67,3.6544
0.1,1,0.4,40,1853.77,50,46,0.282273,0.160553,0.276577,0.163149,1.89861,0.121024,0.810873,0.0300429,1.90018,0.12006,0.811013,0.0299693,0.993585,-0.0435905,1.18292,-0.599579,0.641575,0.946914,0.917623,68.5821,5.96649,0,0,420651,420651,419531,389557,419531,1.5,2.10331,0.935518,2.94713,510.281,530.244,1853.77,53.7563
0.1,1,0.4,40,1903.88,50,46,0.282273,0.160553,0.276577,0.163149,1.89861,0.121024,0.810873,0.0300429,1.90018,0.12006,0.811013,0.0299693,0.99043,-0.0435905,1.18292,-0.599579,0.641575,0.946914,0.917623,68.5821,5.96649,0,0,432059,432059,430921,400326,430921,1.5,2.10331,0.935518,2.94713,560.382,530.244,1903.88,103.858
0.1,1,0.4,40,1953.98,50,46,0.282273,0.160553,0.276577,0.163149,1.89861,0.121024,0.810873,0.0300429,1.90018,0.12006,0.811013,0.0299693,0.99446,-0.0435905,1.18292,-0.599579,0.641575,0.946914,0.917623,68.5821,5.96649,0,0,443503,443503,442380,411156,442380,1.5,2.10331,0.935518,2.94713,610.483,530.244,1953.98,153.958
