iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0,1,0.4,40,111.15,186,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.987487,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,3765,2054,17717,13952,17454,11985,13738,0,0,1,0,111.15,0,111.15,111.15
0,1,0.4,40,121.255,166,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.986278,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,3969,2187,19123,15154,18861,13091,14944,0,0,1,0,121.255,0,121.255,121.255
0,1,0.4,40,131.36,166,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.986876,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,4185,2318,20558,16373,20302,14222,16171,0,0,1,0,131.36,8.52651e-14,131.36,131.36
0,1,0.4,40,141.463,135,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.989435,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,4382,2433,21989,17607,21731,15354,17402,0,0,1,0,141.463,5.68434e-14,141.463,141.463
0,1,0.4,40,151.571,128,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.986134,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,4606,2578,23398,18792,23138,16449,18592,0,0,1,0,151.571,2.84217e-14,151.571,151.571
0,1,0.4,40,161.672,125,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.988248,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,4811,2703,24803,19992,24545,17547,19789,0,0,1,0,161.672,5.68434e-14,161.672,161.672
0,1,0.4,40,171.773,122,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.991176,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,5029,2845,26205,21176,25948,18646,20978,0,0,1,0,171.773,2.84217e-14,171.773,171.773
0,1,0.4,40,181.875,75,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.992272,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,5234,2971,27599,22365,27323,19724,22139,0,0,1,0,181.875,2.84217e-14,181.875,181.875
0,1,0.4,40,191.976,89,28,0.498829,0.12018,0.482946,0.146731,1.92551,0.164685,0.81795,0.0486121,1.9254,0.164677,0.817966,0.0485242,0.98179,0.0634513,0.984602,-0.45923,0.768191,1.25893,1.00632,90.6127,26.2585,5443,3096,29037,23594,28759,20855,23375,0,0,1,0,191.976,2.84217e-14,191.976,191.976
0,1,0.4,40,202.078,5,50,0.50218,0.143273,0.493051,0.156386,1.89936,0.185886,0.812655,0.0519807,1.90012,0.185171,0.812734,0.0518809,0.993453,0.174353,1.26276,-0.198943,0.916719,0.972968,1.10992,84.977,24.2607,5828,3315,30754,24926,30376,22037,24706,0.44,0.80399,0.913223,2.50014,114.076,99.2804,202.078,2.07243
0,1,0.4,40,212.18,16,43,0.511423,0.146795,0.50061,0.16206,1.88992,0.193125,0.810634,0.053643,1.89086,0.192349,0.81073,0.0535278,0.991993,0.20995,1.31972,-0.305489,0.861165,1.13915,1.01419,82.58,24.9511,6852,3912,33253,26401,32883,23204,26167,0.44186,0.815613,0.897507,2.3332,133.108,97.788,212.18,12.1739
0,1,0.4,40,222.282,24,41,0.509452,0.147691,0.49817,0.16343,1.8969,0.194258,0.812599,0.0540608,1.89776,0.193623,0.812696,0.053949,0.996157,0.113106,1.25995,-0.361837,0.835498,1.1971,0.98713,83.2237,25.3735,7559,4314,35408,27849,35033,24405,27597,0.463415,0.829268,0.897507,2.3332,149.109,96.3366,222.282,22.2757
0,1,0.4,40,232.382,296,38,0.512568,0.146975,0.500281,0.164181,1.8915,0.199139,0.810324,0.0553626,1.89248,0.198521,0.810433,0.0552507,0.996178,-0.0158142,1.21084,-0.404269,0.825662,1.16433,0.95677,81.5733,24.2139,8101,4636,37352,29251,36996,25641,29015,0.5,0.850696,0.897507,2.3332,163.959,94.8858,232.382,32.3761
0,1,0.4,40,242.482,285,37,0.516676,0.148688,0.503957,0.166403,1.88365,0.195936,0.808575,0.0550602,1.88465,0.195317,0.808686,0.0549467,0.993563,-0.0260769,1.22546,-0.348968,0.764153,1.17326,0.968048,80.6925,23.9308,8633,4935,39313,30680,38938,26900,30425,0.513514,0.858082,0.897507,2.3332,172.21,95.4814,242.482,42.4762
0,1,0.4,40,252.586,268,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.990777,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,9098,5212,41200,32102,40823,28157,31840,0.527778,0.86558,0.897507,2.3332,185.918,94.2837,252.586,52.5805
0,1,0.4,40,262.693,254,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.993017,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,9521,5457,43022,33501,42645,29417,33232,0.527778,0.86558,0.897507,2.3332,196.024,94.2837,262.693,62.6867
0,1,0.4,40,272.796,246,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.993452,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,9972,5745,44852,34880,44470,30658,34613,0.527778,0.86558,0.897507,2.3332,206.127,94.2837,272.796,72.79
0,1,0.4,40,282.9,232,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.992522,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,10375,5985,46623,36248,46262,31892,35995,0.527778,0.86558,0.897507,2.3332,216.232,94.2837,282.9,82.8944
0,1,0.4,40,293.001,224,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.994132,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,10810,6250,48432,37622,48067,33121,37363,0.527778,0.86558,0.897507,2.3332,226.333,94.2837,293.001,92.9952
0,1,0.4,40,303.102,205,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.991643,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,11240,6510,50215,38975,49848,34329,38710,0.527778,0.86558,0.897507,2.3332,236.433,94.2837,303.102,103.096
0,1,0.4,40,313.204,193,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.994077,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,11671,6758,52034,40363,51662,35556,40094,0.527778,0.86558,0.897507,2.3332,246.536,94.2837,313.204,113.198
0,1,0.4,40,323.308,182,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.992014,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,12118,7013,53852,41734,53476,36773,41454,0.527778,0.86558,0.897507,2.3332,256.64,94.2837,323.308,123.302
0,1,0.4,40,333.414,172,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.992957,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,12501,7233,55596,43095,55214,38005,42817,0.527778,0.86558,0.897507,2.3332,266.745,94.2837,333.414,133.408
0,1,0.4,40,343.515,137,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.995631,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,12975,7510,57451,44476,57074,39235,44200,0.527778,0.86558,0.897507,2.3332,276.846,94.2837,343.515,143.509
0,1,0.4,40,353.618,118,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.990818,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,13437,7767,59308,45871,58932,40488,45593,0.527778,0.86558,0.897507,2.3332,286.95,94.2837,353.618,153.612
0,1,0.4,40,363.727,142,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.992609,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,13870,8024,61122,47252,60751,41740,46983,0.527778,0.86558,0.897507,2.3332,297.058,94.2837,363.727,163.721
0,1,0.4,40,373.829,97,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.995162,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,14297,8281,62949,48652,62558,42992,48369,0.527778,0.86558,0.897507,2.3332,307.16,94.2837,373.829,173.823
0,1,0.4,40,383.93,99,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.994078,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,14737,8552,64780,50043,64402,44264,49773,0.527778,0.86558,0.897507,2.3332,317.262,94.2837,383.93,183.924
0,1,0.4,40,394.031,79,36,0.517289,0.149334,0.504222,0.167483,1.8825,0.198515,0.808339,0.0558013,1.8835,0.197881,0.808446,0.0556849,0.989978,0.00282661,1.22987,-0.382197,0.747861,1.16362,0.979647,81.6155,23.6024,15195,8819,66623,51428,66263,45524,51172,0.527778,0.86558,0.897507,2.3332,327.363,94.2837,394.031,194.025
0,1,0.4,40,404.134,20,50,0.499521,0.164179,0.49021,0.175159,1.88669,0.202189,0.81341,0.0526155,1.88839,0.200627,0.813576,0.0524426,0.994202,0.19575,1.21174,-0.159229,0.860357,0.906247,1.09522,77.0098,17.5638,15777,9150,68752,52975,68263,46776,52653,0.78,1.23758,0.929652,2.78586,200.129,176.594,404.134,4.12445
0,1,0.4,40,414.237,25,49,0.501106,0.163371,0.491584,0.174719,1.88569,0.204121,0.813154,0.0531189,1.88742,0.202546,0.813322,0.0529442,0.992473,0.215663,1.21592,-0.195183,0.831073,0.934707,1.08788,76.5735,17.4719,16831,9787,71279,54448,70809,47933,54154,0.795918,1.24507,0.929652,2.78586,214.232,176.13,414.237,14.2279
0,1,0.4,40,424.338,27,41,0.510899,0.169137,0.499311,0.182636,1.86958,0.217364,0.808277,0.0564995,1.87146,0.215682,0.808467,0.0563139,0.992831,0.233833,1.22173,-0.322131,0.791234,0.999901,1.04284,75.0487,17.0603,17609,10251,73512,55903,73036,49101,55587,0.95122,1.30573,0.929652,2.78586,263.358,166.573,424.338,24.3283
0,1,0.4,40,434.439,28,40,0.509861,0.170314,0.498037,0.183973,1.87219,0.219428,0.809145,0.0569308,1.87402,0.217741,0.809325,0.0567474,0.990974,0.189075,1.20325,-0.351434,0.778779,1.00575,1.05514,75.3306,17.1776,18222,10640,75564,57342,75093,50358,57016,0.975,1.31315,0.929652,2.78586,279.435,164.245,434.439,34.4292
0,1,0.4,40,444.542,28,39,0.510486,0.169277,0.498332,0.183408,1.87118,0.22213,0.808773,0.057608,1.87309,0.220436,0.808961,0.057424,0.994297,0.204777,1.21452,-0.379094,0.769055,0.960046,1.02875,75.3268,17.3965,18758,11003,77517,58759,77047,51611,58437,1,1.32045,0.929652,2.78586,295.82,161.522,444.542,44.5328
0,1,0.4,40,454.645,13,39,0.510486,0.169277,0.498332,0.183408,1.87118,0.22213,0.808773,0.057608,1.87309,0.220436,0.808961,0.057424,0.993089,0.204777,1.21452,-0.379094,0.769055,0.960046,1.02875,75.3268,17.3965,19315,11395,79505,60190,79016,52865,59849,1,1.32045,0.929652,2.78586,305.923,161.522,454.645,54.6351
0,1,0.4,40,464.746,286,39,0.510486,0.169277,0.498332,0.183408,1.87118,0.22213,0.808773,0.057608,1.87309,0.220436,0.808961,0.057424,0.994228,0.204777,1.21452,-0.379094,0.769055,0.960046,1.02875,75.3268,17.3965,19886,11775,81512,61626,81016,54157,61296,1,1.32045,0.929652,2.78586,316.024,161.522,464.746,64.7363
0,1,0.4,40,474.848,275,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.994552,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,20398,12124,83445,63047,82955,55407,62715,1.02632,1.32758,0.929652,2.78586,332.739,158.337,474.848,74.8388
0,1,0.4,40,484.953,263,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.99235,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,20908,12455,85381,64473,84890,56665,64121,1.02632,1.32758,0.929652,2.78586,342.844,158.337,484.953,84.9439
0,1,0.4,40,495.056,243,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.995463,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,21416,12818,87314,65898,86833,57958,65554,1.02632,1.32758,0.929652,2.78586,352.947,158.337,495.056,95.0466
0,1,0.4,40,505.158,247,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.992156,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,21924,13195,89235,67311,88738,59239,66971,1.02632,1.32758,0.929652,2.78586,363.049,158.337,505.158,105.148
0,1,0.4,40,515.259,225,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.992502,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,22397,13507,91100,68703,90604,60496,68353,1.02632,1.32758,0.929652,2.78586,373.15,158.337,515.259,115.249
0,1,0.4,40,525.366,209,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.993256,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,22880,13830,92993,70113,92507,61767,69769,1.02632,1.32758,0.929652,2.78586,383.257,158.337,525.366,125.357
0,1,0.4,40,535.468,196,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.994481,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,23403,14169,94944,71541,94469,63046,71202,1.02632,1.32758,0.929652,2.78586,393.359,158.337,535.468,135.458
0,1,0.4,40,545.569,186,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.993044,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,23939,14536,96901,72962,96420,64315,72610,1.02632,1.32758,0.929652,2.78586,403.46,158.337,545.569,145.56
0,1,0.4,40,555.672,161,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.992773,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,24423,14856,98792,74369,98319,65581,74018,1.02632,1.32758,0.929652,2.78586,413.563,158.337,555.672,155.663
0,1,0.4,40,565.775,151,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.99198,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,24948,15211,100740,75792,100237,66846,75423,1.02632,1.32758,0.929652,2.78586,423.666,158.337,565.775,165.766
0,1,0.4,40,575.881,132,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.995224,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,25472,15563,102697,77225,102220,68158,76876,1.02632,1.32758,0.929652,2.78586,433.772,158.337,575.881,175.871
0,1,0.4,40,585.986,141,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.992432,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,26027,15929,104636,78609,104146,69395,78251,1.02632,1.32758,0.929652,2.78586,443.877,158.337,585.986,185.977
0,1,0.4,40,596.088,102,38,0.509907,0.168807,0.497475,0.183305,1.87124,0.225033,0.808413,0.0583178,1.87308,0.223316,0.808599,0.0581306,0.992464,0.169999,1.21108,-0.404475,0.762815,0.955259,1.04177,75.196,17.605,26460,16231,106490,80030,105999,70684,79665,1.02632,1.32758,0.929652,2.78586,453.979,158.337,596.088,196.078
