dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,112.069,0,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,2879,762,2633,665,757,0,0,1,0,112.069,0,112.069,112.069
0.1,1,0.4,40,122.188,0,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,2918,801,2673,705,797,0,0,1,0,122.188,0,122.188,122.188
0.1,1,0.4,40,132.306,0,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,2967,850,2720,752,844,0,0,1,0,132.306,0,132.306,132.306
0.1,1,0.4,40,142.52,-1,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,3019,902,2770,802,894,0,0,1,0,142.52,0,142.52,142.52
0.1,1,0.4,40,152.64,0,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,3062,945,2817,849,941,0,0,1,0,152.64,0,152.64,152.64
0.1,1,0.4,40,162.742,-1,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,3110,993,2861,893,985,0,0,1,0,162.742,0,162.742,162.742
0.1,1,0.4,40,172.904,-1,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,3170,1053,2920,952,1044,0,0,1,0,172.904,0,172.904,172.904
0.1,1,0.4,40,183.066,0,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,3218,1101,2971,1003,1095,0,0,1,0,183.066,0,183.066,183.066
0.1,1,0.4,40,193.366,-1,1,0,nan,0.00876004,0.00226896,1.85966,0,0.797504,0,1.8576,0.00851063,0.797049,0.00101954,nan,-3.14676,0,-0.255597,0,2.8859,0,62.0268,0,2117,614,3264,1147,3019,1051,1143,0,0,1,0,193.366,0,193.366,193.366
0.1,1,0.4,40,203.472,0,50,0.0907079,0.0226674,0.0894298,0.0251093,1.84847,0.0647485,0.796427,0.0136447,1.8513,0.0641177,0.796567,0.0138235,0.988186,-3.37069,0.970121,-0.0971931,0.900958,1.21833,1.12364,61.4281,2.96067,2708,1045,4187,1479,3722,1300,1456,0.98,6.86,0,0,7.10818,28.052,203.472,3.10075
0.1,1,0.4,40,213.572,0,7,0.0922308,0.0158386,0.0812103,0.0318635,1.8122,0.0663112,0.7889,0.0149734,1.81485,0.0685531,0.7889,0.0152561,0.990385,-2.93875,1.05224,1.40983,0.674024,1.1157,1.10411,60.0142,3.34286,3762,1603,5241,1479,4754,1313,1474,0,0,1,0,13.2008,0,13.2008,13.2008
0.1,1,0.4,40,223.729,0,2,0.0882264,0,0.0509222,0.0397049,1.7822,0.0153135,0.779837,0.00141084,1.78635,0.0176154,0.779985,0.00193995,1,-1.75185,0.0386732,1.62426,0.142616,0.323481,0.989606,57.378,1.56308,4030,1605,5509,1479,5024,1313,1474,0,0,1,0,23.3578,0,23.3578,23.3578
