dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,1302.65,50,46,0.432614,0.175996,0.424086,0.183612,1.9306,0.159904,0.810725,0.0472528,1.93155,0.159323,0.810852,0.047199,0.990392,1.15386,1.03802,-0.557541,0.601036,0.884605,1.10154,64.6149,5.64722,0,0,294555,294555,293684,272206,293684,1.56522,2.23268,0.934028,2.8645,506.988,424.246,1302.65,102.636
0.1,1,0.4,40,1352.75,49,46,0.432614,0.175996,0.424086,0.183612,1.9306,0.159904,0.810725,0.0472528,1.93155,0.159323,0.810852,0.047199,0.991316,1.15386,1.03802,-0.557541,0.601036,0.884605,1.10154,64.6149,5.64722,0,0,306186,306186,305318,283452,305318,1.56522,2.23268,0.934028,2.8645,557.089,424.246,1352.75,152.737
0.1,1,0.4,40,1402.85,50,50,0.43119,0.175818,0.423677,0.183053,1.93538,0.171637,0.813575,0.0491207,1.93559,0.171382,0.813572,0.0490895,0.994573,1.02822,1.18396,-0.338411,0.770463,0.943185,0.931766,63.1661,4.81026,0,0,317969,317969,317007,294702,317007,1.68,2.49351,0.935941,2.89335,446.846,496.859,1402.85,2.84208
0.1,1,0.4,40,1452.95,49,45,0.427958,0.17094,0.419628,0.17911,1.93844,0.169945,0.81357,0.0497927,1.9387,0.169807,0.813565,0.0497764,0.993265,1.11907,1.19918,-0.513064,0.586076,0.895329,0.94178,62.8942,4.51812,0,0,329738,329738,328761,305476,328761,1.86667,2.56125,0.935941,2.89335,546.28,499.96,1452.95,52.9423
0.1,1,0.4,40,1503.06,49,44,0.42518,0.169946,0.416686,0.178202,1.93929,0.171769,0.813622,0.0503541,1.93956,0.171625,0.813614,0.0503373,0.991387,1.1009,1.20659,-0.541937,0.560158,0.879681,0.946619,62.8149,4.53811,0,0,340821,340821,339827,316080,339827,1.90909,2.57451,0.935941,2.89335,607.594,499.984,1503.06,103.044
0.1,1,0.4,40,1553.16,50,44,0.42518,0.169946,0.416686,0.178202,1.93929,0.171769,0.813622,0.0503541,1.93956,0.171625,0.813614,0.0503373,0.991096,1.1009,1.20659,-0.541937,0.560158,0.879681,0.946619,62.8149,4.53811,0,0,351786,351786,350800,326667,350800,1.90909,2.57451,0.935941,2.89335,657.696,499.984,1553.16,153.146
0.1,1,0.4,40,1603.26,50,50,0.395481,0.177262,0.388704,0.183002,1.97538,0.176869,0.825497,0.0505098,1.97547,0.176462,0.825469,0.050478,0.994588,1.1134,1.43193,-0.451344,0.837475,0.830348,0.901579,61.0381,4.66304,0,0,363017,363017,361948,337348,361948,1.62,2.66,0.926078,2.79958,447.249,547.42,1603.26,3.24619
0.1,1,0.4,40,1653.36,49,47,0.38665,0.176038,0.379681,0.181884,1.98333,0.175419,0.827201,0.0505024,1.98325,0.175261,0.827155,0.0504859,0.995576,1.04114,1.43167,-0.578643,0.686265,0.835886,0.925942,61.0284,4.32283,0,0,375015,375015,373944,348366,373944,1.7234,2.71091,0.926078,2.79958,525.69,552.639,1653.36,53.3467
0.1,1,0.4,40,1703.46,50,47,0.38665,0.176038,0.379681,0.181884,1.98333,0.175419,0.827201,0.0505024,1.98325,0.175261,0.827155,0.0504859,0.996835,1.04114,1.43167,-0.578643,0.686265,0.835886,0.925942,61.0284,4.32283,0,0,386887,386887,385810,359521,385810,1.7234,2.71091,0.926078,2.79958,575.793,552.639,1703.46,103.45
0.1,1,0.4,40,1753.56,50,47,0.38665,0.176038,0.379681,0.181884,1.98333,0.175419,0.827201,0.0505024,1.98325,0.175261,0.827155,0.0504859,0.993209,1.04114,1.43167,-0.578643,0.686265,0.835886,0.925942,61.0284,4.32283,0,0,398652,398652,397587,370588,397587,1.7234,2.71091,0.926078,2.79958,625.894,552.639,1753.56,153.55
0.1,1,0.4,40,1803.66,49,50,0.318885,0.165274,0.313607,0.168865,2.02147,0.156183,0.837699,0.0473339,2.02178,0.155828,0.837644,0.0473498,0.997071,1.24785,1.52726,-0.507794,0.733756,0.974199,1.04057,60.1554,3.09843,0,0,410687,410687,409514,381817,409514,1.68,2.63393,0.930839,2.82686,479.652,579.508,1803.66,3.6492
0.1,1,0.4,40,1853.77,49,48,0.315586,0.167164,0.31016,0.170721,2.02705,0.151613,0.839162,0.0461476,2.02724,0.151395,0.8391,0.0461683,0.99635,1.21417,1.54078,-0.58945,0.623437,0.98301,1.06085,59.9837,3.03801,0,0,422788,422788,421612,393213,421612,1.75,2.66536,0.930839,2.82686,549.592,583.085,1853.77,53.7559
0.1,1,0.4,40,1903.88,49,48,0.315586,0.167164,0.31016,0.170721,2.02705,0.151613,0.839162,0.0461476,2.02724,0.151395,0.8391,0.0461683,0.994807,1.21417,1.54078,-0.58945,0.623437,0.98301,1.06085,59.9837,3.03801,0,0,434812,434812,433626,404702,433626,1.75,2.66536,0.930839,2.82686,599.699,583.085,1903.88,103.862
0.1,1,0.4,40,1953.98,49,48,0.315586,0.167164,0.31016,0.170721,2.02705,0.151613,0.839162,0.0461476,2.02724,0.151395,0.8391,0.0461683,0.995768,1.21417,1.54078,-0.58945,0.623437,0.98301,1.06085,59.9837,3.03801,0,0,446879,446879,445704,416226,445704,1.75,2.66536,0.930839,2.82686,649.799,583.085,1953.98,153.963
