dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,232.414,50,30,0.507069,0.133422,0.491746,0.156607,1.8734,0.154395,0.803601,0.0475862,1.87424,0.153713,0.803699,0.0474995,0.991417,0.0282494,1.11867,-0.127524,0.493404,1.64918,0.847058,75.6065,19.7026,9864,4152,29075,19211,28654,16448,18953,0.866667,1.35974,0.884615,2.35236,145.747,99.1075,232.414,32.4137
0.1,1,0.4,40,242.525,50,26,0.513652,0.130261,0.495864,0.158018,1.86621,0.159339,0.800592,0.0495825,1.86672,0.158818,0.800661,0.0495019,0.993087,-0.0487784,1.10745,-0.191517,0.477857,1.69638,0.758771,75.0354,19.745,10353,4329,30484,20131,30050,17241,19858,1,1.41421,0.884615,2.35236,173.294,95.1489,242.525,42.5241
0.1,1,0.4,40,252.632,50,26,0.513652,0.130261,0.495864,0.158018,1.86621,0.159339,0.800592,0.0495825,1.86672,0.158818,0.800661,0.0495019,0.988794,-0.0487784,1.10745,-0.191517,0.477857,1.69638,0.758771,75.0354,19.745,10807,4492,31796,20989,31369,18034,20735,1,1.41421,0.884615,2.35236,183.401,95.1489,252.632,52.6314
0.1,1,0.4,40,262.734,50,25,0.511908,0.130576,0.493475,0.159029,1.86967,0.161538,0.800953,0.050531,1.87017,0.161004,0.801017,0.0504489,0.988231,-0.110397,1.0848,-0.222749,0.460565,1.67956,0.769028,74.9761,20.1338,11224,4664,33099,21875,32674,18843,21623,1.04,1.42773,0.884615,2.35236,190.733,96.0003,262.734,62.7328
0.1,1,0.4,40,272.835,49,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.989473,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,11611,4819,34323,22712,33894,19603,22448,1.04167,1.45714,0.8768,2.27691,197.835,96.8249,272.835,72.8342
0.1,1,0.4,40,282.936,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.989149,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,12008,4982,35548,23540,35126,20384,23280,1.04167,1.45714,0.8768,2.27691,207.935,96.8249,282.936,82.9349
0.1,1,0.4,40,293.036,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.994176,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,12390,5138,36762,24372,36320,21144,24101,1.04167,1.45714,0.8768,2.27691,218.035,96.8249,293.036,93.0349
0.1,1,0.4,40,303.137,49,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.992488,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,12776,5288,38000,25224,37579,21927,24961,1.04167,1.45714,0.8768,2.27691,228.137,96.8249,303.137,103.137
0.1,1,0.4,40,313.238,49,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.990689,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,13171,5440,39217,26046,38784,22672,25773,1.04167,1.45714,0.8768,2.27691,238.237,96.8249,313.238,113.237
0.1,1,0.4,40,323.339,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.994167,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,13581,5605,40458,26877,40030,23445,26612,1.04167,1.45714,0.8768,2.27691,248.339,96.8249,323.339,123.339
0.1,1,0.4,40,333.44,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.992024,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,13980,5755,41662,27682,41240,24201,27428,1.04167,1.45714,0.8768,2.27691,258.44,96.8249,333.44,133.439
0.1,1,0.4,40,343.543,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.992689,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,14348,5908,42916,28568,42483,25013,28303,1.04167,1.45714,0.8768,2.27691,268.543,96.8249,343.543,143.543
0.1,1,0.4,40,353.648,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.994765,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,14754,6088,44131,29377,43698,25747,29113,1.04167,1.45714,0.8768,2.27691,278.648,96.8249,353.648,153.647
0.1,1,0.4,40,363.75,49,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.990297,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,15153,6239,45355,30202,44917,26492,29930,1.04167,1.45714,0.8768,2.27691,288.749,96.8249,363.75,163.749
0.1,1,0.4,40,373.852,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.988728,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,15542,6386,46561,31019,46125,27237,30734,1.04167,1.45714,0.8768,2.27691,298.852,96.8249,373.852,173.851
0.1,1,0.4,40,383.956,50,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.99254,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,15911,6527,47738,31827,47308,27999,31560,1.04167,1.45714,0.8768,2.27691,308.955,96.8249,383.956,183.955
0.1,1,0.4,40,394.057,49,24,0.515241,0.131402,0.495896,0.161088,1.85851,0.155149,0.797928,0.0493048,1.85905,0.15464,0.797995,0.0492217,0.993472,-0.120229,1.10608,-0.236281,0.465167,1.70325,0.775897,73.0277,18.0928,16276,6679,48902,32626,48477,28739,32359,1.04167,1.45714,0.8768,2.27691,319.057,96.8249,394.057,194.057
0.1,1,0.4,40,404.159,50,50,0.5132,0.16089,0.503777,0.172822,1.83501,0.17054,0.790098,0.0588593,1.83614,0.170157,0.790239,0.0587639,0.995405,-0.362619,1.34555,-0.274053,0.924927,1.41556,0.911359,69.0052,19.9817,17030,7027,50678,33648,50116,29624,33343,1.02,1.84922,0.914264,2.61436,160.157,175.683,404.159,4.15585
0.1,1,0.4,40,414.259,50,44,0.512617,0.158446,0.501954,0.172086,1.83433,0.173275,0.789136,0.0608545,1.83548,0.172823,0.789279,0.0607364,0.994416,-0.352755,1.38688,-0.257908,0.800607,1.5143,0.877775,68.1839,19.4285,18240,7611,53107,34867,52565,30660,34562,1.15909,1.92995,0.914264,2.61436,191.531,176.924,414.259,14.2563
0.1,1,0.4,40,424.365,50,36,0.509641,0.152349,0.496684,0.169394,1.85042,0.174769,0.794626,0.0608354,1.85163,0.174063,0.794811,0.0606139,0.994869,-0.375102,1.4182,-0.133189,0.71908,1.59587,0.900163,68.8092,20.1281,19174,7988,55177,36003,54615,31578,35663,1.33333,2.06828,0.905382,2.50028,224.364,176.385,424.365,24.3623
0.1,1,0.4,40,434.467,49,32,0.50957,0.150811,0.494967,0.170037,1.84237,0.177963,0.790862,0.0624678,1.84378,0.177138,0.791088,0.0622341,0.995649,-0.411625,1.46088,-0.274755,0.572936,1.67687,0.868743,69.4256,18.6033,19813,8238,56838,37025,56278,32506,36701,1.5,2.136,0.905382,2.50028,259.465,171.393,434.467,34.4635
0.1,1,0.4,40,444.569,50,31,0.509405,0.150812,0.494356,0.170597,1.84385,0.180617,0.79045,0.0634244,1.84526,0.179767,0.790675,0.0631862,0.99661,-0.383516,1.47571,-0.248858,0.563369,1.65872,0.876655,69.4579,18.9001,20420,8472,58401,37981,57836,33369,37647,1.54839,2.15285,0.905382,2.50028,270.374,174.075,444.569,44.5657
0.1,1,0.4,40,454.669,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.996621,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,20986,8685,59923,38937,59356,34214,38587,1.58621,2.22086,0.897921,2.39811,268.461,173.652,454.669,54.6662
0.1,1,0.4,40,464.779,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.996019,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,21517,8867,61382,39865,60808,35055,39523,1.58621,2.22086,0.897921,2.39811,278.571,173.652,464.779,64.7756
0.1,1,0.4,40,474.88,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.996552,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,22017,9026,62812,40795,62249,35919,40464,1.58621,2.22086,0.897921,2.39811,288.672,173.652,474.88,74.8772
0.1,1,0.4,40,484.986,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.995807,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,22536,9198,64295,41759,63745,36779,41419,1.58621,2.22086,0.897921,2.39811,298.778,173.652,484.986,84.9832
0.1,1,0.4,40,495.092,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.996522,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,23057,9387,65759,42702,65191,37618,42358,1.58621,2.22086,0.897921,2.39811,308.883,173.652,495.092,95.0884
0.1,1,0.4,40,505.195,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.997446,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,23605,9588,67211,43606,66642,38425,43253,1.58621,2.22086,0.897921,2.39811,318.987,173.652,505.195,105.192
0.1,1,0.4,40,515.3,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.994999,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,24164,9794,68706,44542,68136,39275,44191,1.58621,2.22086,0.897921,2.39811,329.091,173.652,515.3,115.296
0.1,1,0.4,40,525.403,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.993047,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,24708,10000,70193,45485,69627,40147,45142,1.58621,2.22086,0.897921,2.39811,339.194,173.652,525.403,125.399
0.1,1,0.4,40,535.504,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.995356,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,25219,10180,71686,46467,71110,41015,46115,1.58621,2.22086,0.897921,2.39811,349.295,173.652,535.504,135.5
0.1,1,0.4,40,545.606,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.99652,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,25716,10352,73149,47433,72578,41894,47087,1.58621,2.22086,0.897921,2.39811,359.398,173.652,545.606,145.603
0.1,1,0.4,40,555.707,49,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.995265,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,26278,10532,74560,48282,73976,42663,47933,1.58621,2.22086,0.897921,2.39811,369.499,173.652,555.707,155.704
0.1,1,0.4,40,565.813,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.994967,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,26781,10704,76007,49226,75435,43494,48865,1.58621,2.22086,0.897921,2.39811,379.604,173.652,565.813,165.809
0.1,1,0.4,40,575.918,50,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.994407,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,27297,10868,77452,50155,76890,44345,49804,1.58621,2.22086,0.897921,2.39811,389.71,173.652,575.918,175.915
0.1,1,0.4,40,586.018,49,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.995883,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,27746,11005,78883,51137,78322,45227,50789,1.58621,2.22086,0.897921,2.39811,399.81,173.652,586.018,186.015
0.1,1,0.4,40,596.124,49,29,0.513997,0.155883,0.49781,0.176546,1.83843,0.178136,0.788074,0.0641366,1.83987,0.177307,0.788293,0.0638959,0.995797,-0.445552,1.50259,-0.208693,0.553138,1.69901,0.860741,69.0048,18.9593,28258,11179,80377,52119,79796,46129,51764,1.58621,2.22086,0.897921,2.39811,409.916,173.652,596.124,196.121
0.1,1,0.4,40,606.225,50,50,0.509614,0.166126,0.499901,0.177292,1.82422,0.176266,0.785711,0.0608998,1.8266,0.175038,0.785973,0.0607206,0.997048,-0.669195,1.7127,-0.151564,0.846687,1.3863,0.967268,68.7175,18.0255,29229,11583,82500,53271,81838,47103,52891,1.34,2.29443,0.921363,2.74862,246.223,243.312,606.225,6.22174
0.1,1,0.4,40,616.325,49,44,0.507993,0.166168,0.497111,0.178681,1.82555,0.18038,0.785776,0.0630504,1.82782,0.178952,0.786047,0.062855,0.996617,-0.631872,1.66081,-0.172387,0.744541,1.51205,0.946474,68.4045,18.0237,30424,12082,84940,54516,84267,48141,54126,1.52273,2.38831,0.921363,2.74862,289.051,241.553,616.325,16.3218
0.1,1,0.4,40,626.426,50,39,0.509745,0.159032,0.49753,0.173995,1.8396,0.167458,0.792415,0.0556136,1.84173,0.166232,0.792634,0.0555185,0.997038,-0.560793,1.72618,-0.193468,0.520559,1.6417,0.879387,70.1683,18.2034,31362,12446,87026,55664,86357,49112,55264,1.71795,2.4698,0.921363,2.74862,328.988,239.11,626.426,26.4222
0.1,1,0.4,40,636.526,49,39,0.509745,0.159032,0.49753,0.173995,1.8396,0.167458,0.792415,0.0556136,1.84173,0.166232,0.792634,0.0555185,0.996269,-0.560793,1.72618,-0.193468,0.520559,1.6417,0.879387,70.1683,18.2034,32208,12746,88982,56774,88291,50110,56375,1.71795,2.4698,0.921363,2.74862,339.088,239.11,636.526,36.5223
0.1,1,0.4,40,646.628,49,35,0.519421,0.159594,0.505711,0.176815,1.82745,0.165692,0.788775,0.0564293,1.82936,0.164482,0.788992,0.0563147,0.995783,-0.508408,1.68116,-0.209922,0.533119,1.75231,0.822791,70.4043,18.9965,32990,13020,90814,57824,90129,51060,57419,1.82857,2.56889,0.915039,2.65622,349.484,231.13,646.628,46.6251
0.1,1,0.4,40,656.729,49,33,0.520363,0.159833,0.505785,0.178067,1.82738,0.166396,0.789672,0.0558237,1.82932,0.16528,0.789891,0.0557268,0.997663,-0.452577,1.68818,-0.230168,0.533548,1.81864,0.794766,70.6127,19.1283,33696,13264,92558,58862,91888,51993,58456,1.93939,2.60465,0.915039,2.65622,371.878,231.101,656.729,56.7252
0.1,1,0.4,40,666.829,49,32,0.521343,0.162492,0.506247,0.18097,1.821,0.164944,0.787904,0.0557724,1.82303,0.163912,0.788136,0.0556851,0.996589,-0.483321,1.70523,-0.219431,0.538299,1.81541,0.806875,70.2473,19.3111,34351,13475,94183,59832,93495,52854,59420,1.9375,2.64501,0.91051,2.59835,373.077,229.045,666.829,66.8257
0.1,1,0.4,40,676.932,50,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.99585,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,34972,13659,95813,60841,95129,53774,60430,2,2.66398,0.91051,2.59835,393.059,225.9,676.932,76.9285
0.1,1,0.4,40,687.04,50,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.996835,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,35533,13833,97359,61826,96688,54686,61426,2,2.66398,0.91051,2.59835,403.167,225.9,687.04,87.0363
0.1,1,0.4,40,697.147,49,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.995798,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,36151,14005,98938,62787,98264,55555,62391,2,2.66398,0.91051,2.59835,413.274,225.9,697.147,97.1433
0.1,1,0.4,40,707.25,49,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.995293,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,36773,14182,100500,63727,99820,56396,63322,2,2.66398,0.91051,2.59835,423.377,225.9,707.25,107.246
0.1,1,0.4,40,717.35,50,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.996592,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,37382,14344,102073,64691,101400,57268,64288,2,2.66398,0.91051,2.59835,433.477,225.9,717.35,117.347
0.1,1,0.4,40,727.454,50,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.995121,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,37990,14515,103632,65642,102962,58135,65242,2,2.66398,0.91051,2.59835,443.581,225.9,727.454,127.45
0.1,1,0.4,40,737.554,50,31,0.527104,0.164033,0.511384,0.183312,1.81033,0.156343,0.785123,0.0544375,1.81238,0.155243,0.785356,0.0543459,0.99727,-0.575635,1.65194,-0.19514,0.529368,1.85207,0.793133,70.4678,19.5804,38583,14693,105209,66626,104528,59036,66225,2,2.66398,0.91051,2.59835,453.681,225.9,737.554,137.55
