iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0,1,0.4,40,202.104,15,50,0.459762,0.127865,0.451759,0.140433,1.96601,0.157721,0.829159,0.0419242,1.96582,0.157761,0.829102,0.041939,0.992527,-0.265156,1.15539,-0.0869179,0.932106,1.1694,1.0802,95.7427,23.6566,5945,3243,30797,24852,30449,21317,24625,0.44,0.80399,0.913223,2.50014,114.104,99.2777,202.104,2.10313
0,1,0.4,40,212.206,20,47,0.45495,0.125353,0.44652,0.138658,1.97287,0.157431,0.831098,0.0419011,1.97267,0.157525,0.831046,0.0419166,0.991257,-0.344972,1.12655,-0.125601,0.912219,1.18126,1.11228,93.9601,23.1163,7004,3849,33322,26318,32969,22486,26099,0.468085,0.821288,0.913223,2.50014,131.355,98.1498,212.206,12.2055
0,1,0.4,40,222.312,18,40,0.458563,0.121668,0.448563,0.137866,1.96709,0.157956,0.830116,0.0410316,1.96677,0.158108,0.830058,0.0410641,0.993081,-0.28661,1.14459,-0.353942,0.619283,1.19789,1.12121,93.7864,23.3167,7755,4276,35518,27763,35165,23699,27536,0.525,0.865664,0.907029,2.42548,157.312,93.6753,222.312,22.3113
0,1,0.4,40,232.419,300,36,0.448227,0.118767,0.437297,0.136195,1.97849,0.156574,0.833249,0.0403556,1.97828,0.156647,0.833211,0.0403745,0.988893,-0.354832,1.03416,-0.400551,0.613043,1.23909,1.15543,92.3831,22.8708,8205,4572,37325,29120,36969,24891,28866,0.527778,0.86558,0.897507,2.3332,171.307,92.1288,232.419,32.4179
0,1,0.4,40,242.521,278,35,0.449027,0.118323,0.437727,0.136335,1.97631,0.158255,0.832462,0.0406544,1.97621,0.158381,0.832437,0.0406825,0.99034,-0.345759,1.04742,-0.437199,0.581558,1.21074,1.1594,93.329,22.4902,8603,4838,39094,30491,38742,26169,30248,0.542857,0.873183,0.897507,2.3332,185.378,90.3511,242.521,42.5206
0,1,0.4,40,252.625,272,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.992292,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,8991,5085,40819,31828,40469,27391,31570,0.558824,0.880881,0.897507,2.3332,193.801,91.1293,252.625,52.6241
0,1,0.4,40,262.726,253,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.986302,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,9365,5343,42558,33193,42206,28680,32939,0.558824,0.880881,0.897507,2.3332,203.902,91.1293,262.726,62.7252
0,1,0.4,40,272.828,250,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.989186,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,9709,5574,44247,34538,43881,29923,34265,0.558824,0.880881,0.897507,2.3332,214.004,91.1293,272.828,72.8272
0,1,0.4,40,282.93,233,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.989686,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,10082,5829,45981,35899,45621,31200,35630,0.558824,0.880881,0.897507,2.3332,224.107,91.1293,282.93,82.9297
0,1,0.4,40,293.032,223,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.984971,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,10440,6068,47696,37256,47347,32481,36990,0.558824,0.880881,0.897507,2.3332,234.208,91.1293,293.032,93.0309
0,1,0.4,40,303.132,206,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.988677,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,10805,6311,49420,38615,49063,33745,38343,0.558824,0.880881,0.897507,2.3332,244.308,91.1293,303.132,103.131
0,1,0.4,40,313.233,202,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.991751,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,11186,6557,51157,39971,50802,35017,39704,0.558824,0.880881,0.897507,2.3332,254.41,91.1293,313.233,113.233
0,1,0.4,40,323.336,173,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.992426,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,11537,6788,52897,41360,52514,36283,41064,0.558824,0.880881,0.897507,2.3332,264.512,91.1293,323.336,123.335
0,1,0.4,40,333.436,152,34,0.447938,0.119167,0.436336,0.137434,1.9769,0.160528,0.832535,0.0412457,1.9768,0.160655,0.832515,0.0412738,0.99,-0.34812,1.06262,-0.465039,0.566595,1.22888,1.17142,93.4228,22.8118,11889,7010,54591,42702,54216,37540,42408,0.558824,0.880881,0.897507,2.3332,274.612,91.1293,333.436,133.435
0,1,0.4,40,343.54,165,33,0.449268,0.120336,0.437268,0.13903,1.9743,0.162235,0.832349,0.0418519,1.97421,0.162368,0.832332,0.0418807,0.993238,-0.334738,1.07577,-0.493163,0.551239,1.1928,1.17028,92.9839,23.0129,12281,7274,56329,44048,55967,38806,43771,0.575758,0.888659,0.897507,2.3332,282.933,91.914,343.54,143.539
0,1,0.4,40,353.646,147,33,0.449268,0.120336,0.437268,0.13903,1.9743,0.162235,0.832349,0.0418519,1.97421,0.162368,0.832332,0.0418807,0.992991,-0.334738,1.07577,-0.493163,0.551239,1.1928,1.17028,92.9839,23.0129,12625,7514,57985,45360,57622,40043,45084,0.575758,0.888659,0.897507,2.3332,293.04,91.914,353.646,153.645
0,1,0.4,40,363.749,131,33,0.449268,0.120336,0.437268,0.13903,1.9743,0.162235,0.832349,0.0418519,1.97421,0.162368,0.832332,0.0418807,0.993594,-0.334738,1.07577,-0.493163,0.551239,1.1928,1.17028,92.9839,23.0129,12936,7734,59623,46687,59274,41294,46412,0.575758,0.888659,0.897507,2.3332,303.142,91.914,363.749,163.748
0,1,0.4,40,373.85,117,33,0.449268,0.120336,0.437268,0.13903,1.9743,0.162235,0.832349,0.0418519,1.97421,0.162368,0.832332,0.0418807,0.991021,-0.334738,1.07577,-0.493163,0.551239,1.1928,1.17028,92.9839,23.0129,13293,7976,61317,48024,60957,42564,47760,0.575758,0.888659,0.897507,2.3332,313.244,91.914,373.85,173.849
0,1,0.4,40,383.952,110,33,0.449268,0.120336,0.437268,0.13903,1.9743,0.162235,0.832349,0.0418519,1.97421,0.162368,0.832332,0.0418807,0.993032,-0.334738,1.07577,-0.493163,0.551239,1.1928,1.17028,92.9839,23.0129,13660,8224,63045,49385,62706,43862,49129,0.575758,0.888659,0.897507,2.3332,323.346,91.914,383.952,183.951
0,1,0.4,40,394.052,100,33,0.449268,0.120336,0.437268,0.13903,1.9743,0.162235,0.832349,0.0418519,1.97421,0.162368,0.832332,0.0418807,0.99173,-0.334738,1.07577,-0.493163,0.551239,1.1928,1.17028,92.9839,23.0129,14014,8463,64738,50724,64380,45108,50453,0.575758,0.888659,0.897507,2.3332,333.446,91.914,394.052,194.052
0,1,0.4,40,404.155,32,50,0.437487,0.135779,0.429604,0.146221,1.96674,0.166809,0.832859,0.0406567,1.96743,0.166633,0.832911,0.0406496,0.994608,-0.462685,1.25807,-0.391574,0.746186,1.04665,1.0981,87.1887,21.8638,14559,8824,66768,52209,66319,46440,51908,0.74,1.21342,0.926224,2.77672,208.154,181.065,404.155,4.15185
0,1,0.4,40,414.256,31,48,0.434891,0.134784,0.426764,0.145622,1.96577,0.165889,0.832888,0.0404417,1.96642,0.165764,0.832937,0.0404407,0.993345,-0.442269,1.26419,-0.375528,0.73733,1.08439,1.10445,86.4093,21.4168,15615,9549,69294,53679,68821,47684,53366,0.708333,1.18951,0.920415,2.71549,218.421,180.231,414.256,14.2522
0,1,0.4,40,424.36,31,41,0.438052,0.139022,0.428508,0.151341,1.95768,0.162362,0.831116,0.0407861,1.95827,0.162476,0.831154,0.0408023,0.994171,-0.3641,1.26633,-0.493851,0.641466,1.13904,1.12288,84.8869,22.0755,16405,10107,71546,55141,71097,49006,54834,0.780488,1.23983,0.914062,2.64751,238.992,178.834,424.36,24.3561
0,1,0.4,40,434.46,51,38,0.43791,0.142878,0.427548,0.155668,1.9537,0.166229,0.829898,0.0419815,1.9544,0.16639,0.829944,0.0420033,0.993925,-0.409841,1.23792,-0.425561,0.583063,1.11037,1.1208,83.276,21.7859,16955,10481,73522,56567,73071,50331,56245,0.763158,1.26562,0.901308,2.51223,244.985,177.394,434.46,34.4562
0,1,0.4,40,444.561,34,37,0.439997,0.141681,0.429301,0.155066,1.95074,0.167468,0.829065,0.0422343,1.95134,0.16756,0.829111,0.0422557,0.992415,-0.391668,1.24952,-0.459093,0.553556,1.09257,1.13054,83.8808,21.7612,17456,10823,75423,57967,74977,51664,57662,0.783784,1.27629,0.901308,2.51223,260.776,176.321,444.561,44.5577
0,1,0.4,40,454.667,36,37,0.439997,0.141681,0.429301,0.155066,1.95074,0.167468,0.829065,0.0422343,1.95134,0.16756,0.829111,0.0422557,0.993226,-0.391668,1.24952,-0.459093,0.553556,1.09257,1.13054,83.8808,21.7612,17920,11144,77255,59335,76813,52939,59033,0.783784,1.27629,0.901308,2.51223,270.882,176.321,454.667,54.6638
0,1,0.4,40,464.768,292,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.994592,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,18347,11444,79058,60711,78603,54243,60398,0.805556,1.2871,0.901308,2.51223,286.989,174.979,464.768,64.7645
0,1,0.4,40,474.869,283,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995303,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,18767,11733,80876,62109,80414,55567,61787,0.805556,1.2871,0.901308,2.51223,297.089,174.979,474.869,74.8651
0,1,0.4,40,484.97,263,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.993882,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,19190,12027,82656,63466,82198,56844,63140,0.805556,1.2871,0.901308,2.51223,307.19,174.979,484.97,84.966
0,1,0.4,40,495.074,252,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995171,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,19657,12358,84503,64846,84032,58177,64524,0.805556,1.2871,0.901308,2.51223,317.295,174.979,495.074,95.0702
0,1,0.4,40,505.185,233,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995334,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,20084,12659,86287,66203,85821,59452,65868,0.805556,1.2871,0.901308,2.51223,327.406,174.979,505.185,105.181
0,1,0.4,40,515.292,216,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.992971,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,20508,12963,88078,67570,87613,60741,67223,0.805556,1.2871,0.901308,2.51223,337.513,174.979,515.292,115.288
0,1,0.4,40,525.394,204,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995594,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,20933,13273,89901,68968,89446,62083,68643,0.805556,1.2871,0.901308,2.51223,347.615,174.979,525.394,125.391
0,1,0.4,40,535.495,183,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.993593,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,21359,13575,91716,70357,91277,63422,70036,0.805556,1.2871,0.901308,2.51223,357.716,174.979,535.495,135.492
0,1,0.4,40,545.597,179,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995747,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,21779,13869,93502,71723,93031,64706,71378,0.805556,1.2871,0.901308,2.51223,367.818,174.979,545.597,145.593
0,1,0.4,40,555.705,170,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.994853,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,22212,14167,95305,73093,94846,66017,72747,0.805556,1.2871,0.901308,2.51223,377.926,174.979,555.705,155.701
0,1,0.4,40,565.81,142,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.992998,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,22615,14459,97108,74493,96667,67377,74166,0.805556,1.2871,0.901308,2.51223,388.031,174.979,565.81,165.806
0,1,0.4,40,575.914,153,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995249,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,23047,14760,98900,75853,98440,68662,75511,0.805556,1.2871,0.901308,2.51223,398.135,174.979,575.914,175.91
0,1,0.4,40,586.017,126,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.993231,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,23500,15076,100740,77240,100275,69979,76903,0.805556,1.2871,0.901308,2.51223,408.238,174.979,586.017,186.014
0,1,0.4,40,596.124,130,36,0.44218,0.143733,0.43115,0.157388,1.94495,0.166083,0.827656,0.0419502,1.9455,0.16612,0.827702,0.0419724,0.995361,-0.390898,1.26675,-0.486558,0.535748,1.10555,1.14341,83.921,22.06,23979,15419,102584,78605,102127,71280,78271,0.805556,1.2871,0.901308,2.51223,418.344,174.979,596.124,196.12
