dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,445.058,14.5214,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.998815,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11050,2469,23023,11973,22347,8652,11811,5.85714,6.37918,0.687686,1.2603,273.613,197.967,445.058,45.0209
0.1,1,0.4,40,455.168,20.2677,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.991384,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11142,2473,23362,12220,22687,8821,12058,5.85714,6.37918,0.687686,1.2603,283.723,197.967,455.168,55.1307
0.1,1,0.4,40,465.275,18.9583,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.995265,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11228,2474,23702,12474,23027,9002,12315,5.85714,6.37918,0.687686,1.2603,293.831,197.967,465.275,65.2383
0.1,1,0.4,40,475.377,19.5169,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.999011,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11333,2481,24059,12726,23395,9181,12579,5.85714,6.37918,0.687686,1.2603,303.933,197.967,475.377,75.3407
0.1,1,0.4,40,485.487,21.259,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.996267,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11449,2488,24426,12977,23757,9352,12820,5.85714,6.37918,0.687686,1.2603,314.043,197.967,485.487,85.4504
0.1,1,0.4,40,495.636,25.9813,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.99478,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11534,2493,24760,13226,24093,9528,13070,5.85714,6.37918,0.687686,1.2603,324.192,197.967,495.636,95.5993
0.1,1,0.4,40,505.741,16.5931,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.999081,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11638,2494,25126,13488,24456,9710,13338,5.85714,6.37918,0.687686,1.2603,334.296,197.967,505.741,105.704
0.1,1,0.4,40,515.861,7.61413,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.995221,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11727,2496,25477,13750,24806,9898,13594,5.85714,6.37918,0.687686,1.2603,344.417,197.967,515.861,115.825
0.1,1,0.4,40,525.973,23.4086,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.996416,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11824,2505,25811,13987,25133,10053,13825,5.85714,6.37918,0.687686,1.2603,354.529,197.967,525.973,125.936
0.1,1,0.4,40,536.076,14.9693,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.997649,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,11917,2506,26165,14248,25491,10224,14083,5.85714,6.37918,0.687686,1.2603,364.631,197.967,536.076,136.039
0.1,1,0.4,40,546.27,19.8322,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.994985,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,12015,2512,26513,14498,25845,10406,14344,5.85714,6.37918,0.687686,1.2603,374.826,197.967,546.27,146.233
0.1,1,0.4,40,556.38,19.5829,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.990413,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,12129,2520,26880,14751,26200,10567,14593,5.85714,6.37918,0.687686,1.2603,384.936,197.967,556.38,156.343
0.1,1,0.4,40,566.538,12.5291,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.994361,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,12224,2528,27236,15012,26564,10748,14857,5.85714,6.37918,0.687686,1.2603,395.094,197.967,566.538,166.501
0.1,1,0.4,40,576.65,16.3341,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.996024,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,12331,2536,27592,15261,26928,10916,15110,5.85714,6.37918,0.687686,1.2603,405.206,197.967,576.65,176.613
0.1,1,0.4,40,586.762,17.1203,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.994415,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,12483,2544,27996,15513,27319,11089,15358,5.85714,6.37918,0.687686,1.2603,415.317,197.967,586.762,186.725
0.1,1,0.4,40,596.868,8.78913,7,0.432832,0.129397,0.377189,0.186435,1.99773,0.0516405,0.841527,0.0147102,1.999,0.0531912,0.841611,0.0148144,0.997564,0.419359,1.20148,0.297873,0.184815,1.95968,0.449188,64.0645,11.2306,12577,2547,28351,15774,27680,11281,15624,5.85714,6.37918,0.687686,1.2603,425.424,197.967,596.868,196.832
0.1,1,0.4,40,606.969,5.13466,34,0.394613,0.187476,0.384135,0.194794,1.98725,0.0702655,0.840913,0.0150268,1.989,0.070109,0.841029,0.0150659,0.994664,0.256745,1.36455,0.157877,0.850253,1.34088,0.954083,65.4984,9.65591,13927,3237,30246,16319,29371,11652,16155,2.47059,6.25081,0.782313,1.69949,95.1664,195.198,606.969,6.92539
0.1,1,0.4,40,617.076,3.8205,15,0.40725,0.177291,0.383274,0.196159,1.99729,0.0766364,0.842082,0.016406,1.99772,0.0767721,0.842082,0.0163648,0.994507,0.127808,1.23203,0.470752,0.443091,1.66242,0.685112,64.662,9.78822,14831,3389,31404,16573,30523,11778,16392,5.6,8.42852,0.782313,1.69949,217.046,253.001,617.076,17.0328
0.1,1,0.4,40,627.183,9.4823,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.994413,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,15131,3419,31951,16820,31065,11943,16624,8.55556,9.59295,0.749199,1.54108,293.823,249.463,627.183,27.1393
0.1,1,0.4,40,637.283,9.98544,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.989613,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,15345,3443,32417,17072,31534,12135,16880,8.55556,9.59295,0.749199,1.54108,303.923,249.463,637.283,37.2394
0.1,1,0.4,40,647.389,11.6432,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.995365,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,15530,3476,32853,17323,31969,12338,17123,8.55556,9.59295,0.749199,1.54108,314.029,249.463,647.389,47.3457
0.1,1,0.4,40,657.5,11.409,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.996551,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,15742,3499,33318,17576,32439,12535,17377,8.55556,9.59295,0.749199,1.54108,324.14,249.463,657.5,57.4564
0.1,1,0.4,40,667.641,9.93102,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.996356,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,15945,3525,33776,17831,32885,12729,17629,8.55556,9.59295,0.749199,1.54108,334.281,249.463,667.641,67.5972
0.1,1,0.4,40,677.743,5.49353,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.998172,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,16139,3552,34227,18088,33337,12922,17884,8.55556,9.59295,0.749199,1.54108,344.383,249.463,677.743,77.6997
0.1,1,0.4,40,687.851,12.1768,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.994286,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,16362,3579,34696,18334,33810,13129,18136,8.55556,9.59295,0.749199,1.54108,354.491,249.463,687.851,87.8071
0.1,1,0.4,40,697.978,14.3719,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.996099,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,16564,3605,35149,18585,34257,13328,18378,8.55556,9.59295,0.749199,1.54108,364.618,249.463,697.978,97.9349
0.1,1,0.4,40,708.079,12.8831,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.997164,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,16759,3637,35598,18839,34720,13536,18641,8.55556,9.59295,0.749199,1.54108,374.719,249.463,708.079,108.035
0.1,1,0.4,40,718.201,5.9333,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.998872,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,16960,3664,36059,19099,35173,13740,18902,8.55556,9.59295,0.749199,1.54108,384.841,249.463,718.201,118.157
0.1,1,0.4,40,728.31,7.67174,9,0.432671,0.170989,0.389668,0.206107,1.98602,0.0692624,0.840248,0.0169102,1.98689,0.0703853,0.840314,0.0168979,0.99286,0.45558,1.2124,0.194263,0.211147,2.04813,0.383896,65.2476,11.3921,17136,3682,36486,19350,35596,13927,19147,8.55556,9.59295,0.749199,1.54108,394.95,249.463,728.31,128.267
