iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0,1,0.4,40,40.4197,0,6,-0.0130094,0,39,22,166,127,161,53,56,14,0,0.563294,0.482486,0,-0.506349,0.438276,1.84828,19.5153,35.7404,8.58042,0.940231,2.69201,1.47784,15.1022,2.37683,9.66426,
0,1,0.4,40,212.189,200.003,71,-0.0745783,35,19,15,57,38,50,0,17,0,0,1.70062,3.24805,0,-0.730463,0.38236,12.1935,7.71072,3.10235,43.1552,16.1195,1.73001,14.9072,7.79118,9.56914,1.01475,
0,1,0.4,40,222.289,0,18,-0.142096,0,201,140,1038,837,1035,835,190,190,0,-0.58642,-0.880139,0,0.0525475,0.507786,1.87186,3.37801,4.83569,18.7188,1.02883,57.376,6.11316,2.30252,11.4457,23.7679,
0,1,0.4,40,222.289,200.003,70,-0.107937,16,37,21,85,48,77,8,22,0,0,0.748697,1.46381,0,-0.111327,0.423961,14.6525,8.46927,8.94812,5.97837,2.53534,16.9512,38.9797,2.14585,1.15654,2.38266,
0,1,0.4,40,222.289,0,20,-0.0385985,0,184,140,1085,901,1078,898,205,201,0,-0.961198,1.74178,1,0.715093,0.310614,7.06036,2.98695,15.1504,8.09612,12.193,0.252255,1.87587,6.66065,18.4708,23.2137,
0,1,0.4,40,222.289,200.003,59,-0.0369981,15,36,23,79,43,73,8,27,10,0,0.75494,-0.35905,0,-0.389287,0.426228,2.11486,0.255554,5.85415,1.28649,13.6548,4.53384,8.51291,30.4302,6.24942,2.96311,
0,1,0.4,40,222.289,200.003,69,-0.112253,47,30,18,73,43,69,16,33,9,0,0.563028,0.315053,0,1.53418,0.335741,19.7672,5.45024,7.57506,13.0647,16.6902,4.65221,8.92086,28.0507,6.9136,2.19209,
0,1,0.4,40,222.289,200.003,56,-0.117986,20,28,21,88,60,80,6,20,0,0,0.810526,2.54556,0,1.7411,0.318185,6.85373,2.26472,14.7512,7.32009,11.5266,0,2.68603,5.90374,18.2746,23.0878,
0,1,0.4,40,222.289,200.003,53,-0.0761348,15,30,22,92,62,89,0,44,0,0,1.43718,0.972493,0,1.07408,0.440527,1.6492,0.266398,3.01446,1.80509,10.3075,4.09367,11.0973,29.9037,7.19118,0,
0,1,0.4,40,222.289,200.003,55,-0.201797,29,46,34,98,52,93,49,34,34,0,-0.363272,0.642344,0,-1.4525,0.270936,4.32321,3.02509,9.94858,15.7625,5.73675,11.9259,4.64413,12.9439,24.7708,12.3761,
0,1,0.4,40,222.289,0,44,-0.046469,0,205,145,1112,907,1105,903,228,228,0,-2.4855,0.149376,1,0.31826,0.425086,6.3602,0.562876,8.36091,0.324207,5.21804,2.45813,1.69677,19.0461,1.71717,23.9019,
0,1,0.4,40,222.289,0,24,-0.0010548,0,207,148,1109,902,1104,585,204,127,0,0.35395,0.0115289,1,0.473105,0.244706,4.86092,8.13655,20.0112,5.45789,7.82789,5.45605,15.9488,1.64638,15.4456,3.59738,
0,1,0.4,40,232.391,0,23,-0.0391114,0,187,140,1085,898,1079,892,221,221,0,-1.15083,0.594321,0,-0.715973,0.25964,24.3673,14.1582,5.18783,7.2177,6.94497,10.9005,19.9517,1.59496,11.3335,13.6654,
0,1,0.4,40,232.391,0,9,-0.163185,0,207,139,1168,961,1159,955,238,238,0,-0.47688,-0.151621,0,0.369678,0.390927,24.5171,3.86972,6.1006,15.8538,1.42401,17.2348,7.04511,7.55318,21.4116,1.21035,
0,1,0.4,40,232.391,0,47,-0.824177,0,210,143,1170,960,1163,956,203,202,0,-1.30561,2.24161,1,0.440038,0.365653,19.441,6.06638,7.49956,14.2875,13.6914,5.10514,7.24512,28.6275,7.00113,0.0483892,
0,1,0.4,40,242.493,200.003,73,-0.0810569,24,67,57,177,110,173,38,54,0,0,0.623003,1.91503,0,-0.802106,0.259853,4.64051,6.89834,21.3458,5.22223,6.02672,5.96015,18.77,3.90239,14.3303,3.03019,
0,1,0.4,40,252.598,0,16,-0.0315678,0,242,173,1268,1026,1262,719,269,198,0,0.307155,-0.113696,1,-0.377638,0.478483,14.9991,6.94579,7.34074,4.98912,1.62477,14.7767,40.0017,1.60022,0.778789,3.97201,
0,1,0.4,40,262.7,0,14,-0.0855862,0,271,210,1306,1035,1300,308,243,1,0,0.70046,1.11659,0,-0.380104,0.383489,0.893374,0.847883,0.944792,0.347396,0.823604,1.19133,9.76697,11.8816,24.8151,12.3697,
0,1,0.4,40,404.148,0,1,73.0406,0,365,269,1990,1625,1986,1621,363,363,0,-1.60984,1.00678,0,1.26284,0.362178,18.4921,16.3575,12.3387,16.2918,14.8467,3.37008,1.37424,22.0183,18.0154,2.60437,
0,1,0.4,40,404.148,0,28,8.72097,0,405,296,2061,1656,2054,875,394,1,0,0.474059,1.44121,0,1.32162,0.432638,18.0674,24.176,0.638468,4.71477,3.53206,0.977596,31.2264,1.02099,5.77662,10.4448,
0,1,0.4,40,404.148,0,31,73.1364,0,350,233,1964,1614,1961,1611,406,198,0,-0.297915,1.56285,0,2.60711,0.471962,1.51207,18.4787,3.47441,14.4102,21.6519,8.68248,31.3547,16.9887,1.83572,39.1296,
0,1,0.4,40,414.25,400.004,89,-0.133132,35,17,11,56,39,51,0,25,0,0,1.0726,1.28071,0,-0.632364,0.395679,11.2061,8.68171,7.0415,41.6842,18.5301,1.88377,12.3807,8.06833,7.88928,0.512586,
0,1,0.4,40,414.25,400.004,75,-0.120343,72,19,12,55,36,52,0,17,7,0,1.13885,-1.23295,0,-1.00307,0.272389,3.55554,12.7821,3.63552,4.75818,17.2434,3.6369,7.96486,18.9243,7.78182,4.85363,
0,1,0.4,40,414.25,400.004,84,-0.46339,7,31,21,76,45,70,23,34,25,0,0.462978,-0.5206,0,-1.74658,0.278252,4.206,11.4573,3.62564,4.17518,15.7524,3.75571,5.76185,19.2117,8.72367,3.74592,
0,1,0.4,40,414.25,400.004,76,-0.0316706,51,31,20,74,43,68,26,37,31,0,0.357731,-0.344137,0,0.185323,0.427457,4.91684,0.0122144,9.84485,0,5.9474,4.42984,0.421801,21.0177,0.816352,23.1835,
0,1,0.4,40,424.352,400.004,93,-0.122884,58,32,26,77,45,72,41,42,42,0,-0.7229,1.05366,0,-1.01187,0.234342,2.9889,18.2275,0.659624,1.35568,3.78065,4.37856,8.5904,8.46748,22.359,10.4345,
0,1,0.4,40,424.352,400.004,77,-0.0285696,62,32,23,79,47,73,0,46,0,0,1.12936,0.756701,0,-1.9051,0.411365,5.05291,26.4937,18.2914,0,1.86898,0,2.77623,9.03161,1.06783,17.9795,
0,1,0.4,40,424.352,200.003,60,-0.0436331,30,278,186,1106,828,1100,824,293,269,0,-1.06233,2.23445,0,-1.18806,0.369823,3.47267,28.1692,21.2441,0,3.62086,3.39429,0.456043,8.68653,5.78854,15.9115,
0,1,0.4,40,424.352,200.003,72,-0.0295883,7,259,190,1084,825,1077,820,278,278,0,-1.30127,0.00554024,1,-2.08173,0.253473,4.19569,12.6252,3.96038,5.62615,16.6202,4.0463,7.18661,19.8041,8.94629,6.4895,
0,1,0.4,40,424.352,0,29,-0.609235,0,428,311,2127,1699,2121,1697,433,397,0,-0.607936,1.5898,2,-0.348162,0.27083,2.98999,4.7439,9.43175,17.2541,6.43279,11.49,4.61979,13.0392,23.9879,12.0202,
0,1,0.4,40,434.453,0,35,-0.175561,0,433,294,2211,1778,2205,1773,453,453,0,-1.4381,-0.247872,3,-0.429006,0.441083,11.803,7.4253,5.00277,42.6689,18.405,1.53882,13.0926,9.38528,7.6799,0.212719,
0,1,0.4,40,434.453,200.003,51,-0.203812,44,289,181,1131,842,1126,837,272,271,0,-0.84127,1.33315,2,0.270806,0.440064,6.00608,0,9.46969,0,4.83288,2.11548,1.56816,18.5888,0.748888,24.0872,
0,1,0.4,40,525.402,400.004,79,-0.13075,57,186,135,624,438,617,195,168,5,0,0.540769,1.62002,0,-1.42736,0.319004,9.33565,6.82511,3.78296,16.6618,7.63864,10.8611,15.3169,1.4489,6.18411,8.62358,
