dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,10.1006,0,38,-0.0818201,0,19,8,26,7,22,7,24,24,0,-0.721486,0.855235,0,-0.519379,0.290842,2.64456,14.962,18.8287,3.70125,20.4138,9.3214,0.166086,4.83526,2.59624,6.76081,
0.1,1,0.4,40,10.1006,0,39,-0.982564,0,22,14,30,8,24,8,27,27,0,-0.536841,0.333517,0,0.129691,0.352685,7.15245,5.53288,2.69874,5.89777,1.47562,17.5201,0.894635,4.30896,14.6611,5.34988,
0.1,1,0.4,40,10.1006,0,4,-0.817639,0,16,4,27,11,25,9,30,30,0,-0.651303,-0.495755,0,-1.29057,0.318425,2.66826,9.44796,2.07061,3.26673,5.35224,9.35633,1.79126,3.04761,8.73901,1.5394,
0.1,1,0.4,40,10.1006,0,29,-0.764779,0,21,9,29,8,22,7,22,22,0,-0.879796,1.92695,0,0.654503,0.269744,16.3328,9.70735,10.942,11.754,8.49512,2.42383,15.1833,8.27414,3.74898,18.9467,
0.1,1,0.4,40,10.1006,0,14,-0.610564,0,34,15,43,9,38,9,24,19,0,0.0151264,0.546224,0,0.38295,0.316006,3.72108,3.64312,8.46611,1.59959,18.433,21.5219,3.95545,15.9107,15.4903,4.00171,
0.1,1,0.4,40,10.1006,0,6,-0.119856,0,25,14,32,7,28,4,23,19,0,0.177511,0.312721,0,0.00994594,0.375536,5.9754,2.20421,0.706979,14.3013,26.1739,2.95237,5.64384,17.3868,9.19449,0.00425937,
0.1,1,0.4,40,10.1006,0,19,-0.00494684,0,22,14,34,12,28,11,26,23,0,-0.690043,1.66854,0,1.46038,0.357403,3.79787,11.8117,0.200956,0.685852,17.3644,37.3681,10.53,9.82966,3.08721,10.2582,
0.1,1,0.4,40,10.1006,0,31,-0.157806,0,33,18,41,8,37,8,21,21,0,-0.974971,0.419296,0,-1.0764,0.361433,5.52002,3.16273,6.56572,12.3178,10.2403,8.72372,1.21883,0.151862,28.054,2.49968,
0.1,1,0.4,40,10.1006,0,30,-0.0970914,0,31,12,39,8,36,0,28,0,0,1.75038,-0.0260314,0,0.210545,0.543148,2.19726,5.33761,40.2132,21.0107,3.06725,28.2766,43.3347,1.63578,20.144,2.34891,
0.1,1,0.4,40,10.1006,0,21,-0.193149,0,32,9,46,14,43,13,23,23,0,-0.950922,0.877641,0,-0.46872,0.326854,9.07181,18.0406,1.42749,1.98379,13.2633,2.3187,14.2284,1.00931,16.7922,7.35498,
0.1,1,0.4,40,10.1006,0,22,-0.0372113,0,41,17,51,10,47,10,34,23,0,-0.413907,1.79841,0,1.05845,0.352885,1.84718,3.67409,20.0121,4.94993,4.02529,0.818451,3.88613,11.406,2.04741,8.86349,
0.1,1,0.4,40,10.1006,0,43,-0.089709,0,34,15,48,14,42,12,25,23,0,-0.518188,1.11841,0,0.377288,0.367251,0.264491,2.66873,10.6893,8.05168,2.78823,3.001,8.15082,20.7569,1.19398,20.9187,
0.1,1,0.4,40,10.1006,0,47,-0.0246575,0,33,15,39,6,38,0,39,0,0,0.932114,0.339094,0,0.0286456,0.479244,34.8459,28.4963,3.2415,4.9687,19.8429,9.03774,1.27392,51.8305,1.54159,7.66467,
0.1,1,0.4,40,10.1006,0,3,-0.0938912,0,39,12,51,12,46,12,30,25,0,-0.352598,0.92755,0,-0.436833,0.326996,2.03944,20.1305,7.22789,1.82295,13.3761,1.05783,1.0238,1.95117,9.1072,5.08259,
0.1,1,0.4,40,10.1006,0,13,-0.0809181,0,42,16,53,11,44,9,40,19,0,-0.214743,1.27051,0,-0.495712,0.404782,3.56647,8.64207,4.92622,35.5622,3.66313,3.04259,5.20629,7.10491,3.39232,3.12897,
0.1,1,0.4,40,20.2097,0,46,-0.792576,0,40,13,50,10,44,10,33,18,0,0.00710907,0.628427,0,0.828741,0.405206,6.5679,32.3761,20.1901,3.14572,1.33869,2.98176,7.41204,6.69188,11.4852,2.75756,
0.1,1,0.4,40,20.2097,0,8,-0.211857,0,46,14,61,15,57,0,43,0,0,1.20949,0.9717,0,0.384419,0.402119,0.177085,32.2841,4.52514,4.51745,28.2377,12.1059,11.2793,3.4314,5.82335,4.61875,
0.1,1,0.4,40,20.2097,0,16,-0.0216056,0,49,20,59,10,53,0,47,0,0,0.894006,0.820212,0,1.73892,0.429252,1.00142,7.75205,0.680151,14.4406,2.24253,24.9501,10.3689,34.0898,3.09594,13.3097,
0.1,1,0.4,40,20.2097,0,28,-0.0306064,0,50,19,59,9,53,0,39,0,0,1.28857,0.212724,0,-0.961231,0.369045,9.30007,29.3908,2.12725,7.69136,8.03806,18.5875,4.51462,12.0844,0.372883,19.7729,
0.1,1,0.4,40,20.2097,0,48,-0.0644685,0,48,13,60,12,56,0,49,0,0,1.4605,3.25088,0,-1.4024,0.259416,11.0334,14.4897,15.5646,6.34031,23.1939,4.5844,6.01947,11.8593,6.7852,8.2294,
0.1,1,0.4,40,20.2097,0,17,-0.0145138,0,45,10,66,21,60,19,48,14,0,-1.10963,3.64058,0,0.256627,0.409701,5.58511,4.10989,0.192012,10.4617,18.8352,6.56623,15.5819,20.3403,34.9438,2.5046,
0.1,1,0.4,40,20.2097,0,37,-0.0537548,0,47,12,65,18,62,0,45,0,0,2.30567,0.368487,0,0.31731,0.393941,17.2145,29.442,10.4083,1.40794,8.44551,4.06375,14.9369,0.527096,7.68718,4.57296,
0.1,1,0.4,40,20.2097,0,7,-0.19307,0,54,25,70,16,65,12,48,11,0,0.147289,1.61332,0,0.0924654,0.214487,4.26801,6.05508,12.7954,5.96003,4.85215,11.2043,7.22237,19.6538,19.6553,5.3457,
0.1,1,0.4,40,20.2097,0,9,-0.00407259,0,52,15,64,12,55,0,51,0,0,1.4366,-0.130428,0,0.31745,0.369332,4.59343,15.0026,33.1676,12.2107,17.6148,2.37207,10.2871,5.51044,4.03953,0.63314,
0.1,1,0.4,40,20.2097,0,2,-0.115842,0,58,18,80,22,73,0,72,0,0,2.99888,0.865988,0,-0.263279,0.283301,14.1445,10.3423,9.4273,9.74318,1.73686,5.49003,17.8517,9.22946,2.87859,1.39308,
0.1,1,0.4,40,20.2097,0,42,-0.107481,0,56,18,75,19,70,0,70,0,0,1.24955,0.846203,0,-0.387769,0.419247,3.73033,14.2793,2.42986,9.73926,5.18511,3.7133,22.2744,1.56948,21.6978,2.15995,
0.1,1,0.4,40,20.2097,0,12,-0.119112,0,64,21,80,16,73,0,68,0,0,2.02874,1.25591,0,1.05642,0.340679,3.94362,5.48323,2.6812,0.137085,7.60034,9.57051,1.35908,28.0788,10.6381,12.6261,
0.1,1,0.4,40,20.2097,0,32,-0.141845,0,80,12,101,21,96,7,68,0,0,0.697357,1.25822,0,1.59949,0.474466,11.902,8.91501,26.6247,0.667671,3.03694,1.79439,1.4409,1.50259,9.10143,16.8328,
0.1,1,0.4,40,30.3229,0,44,-0.0816138,0,59,16,94,35,88,9,90,13,0,0.642939,0.514228,0,2.0271,0.184872,4.33946,8.21802,11.3475,9.11251,3.7207,6.56646,3.84915,6.34726,0.319847,4.1351,
0.1,1,0.4,40,30.3229,0,1,-0.164979,0,72,16,109,37,103,33,69,10,0,-0.168032,2.57929,0,1.50095,0.40496,2.11317,7.95408,16.216,4.97865,1.43328,20.903,15.8061,19.9111,15.822,8.60718,
0.1,1,0.4,40,30.3229,0,18,-0.129219,0,69,21,106,37,102,8,63,0,0,0.830657,2.43076,0,0.365531,0.368219,6.89999,0.0548534,15.2533,13.7797,7.33304,10.3166,1.29538,20.4071,0.815988,3.63814,
0.1,1,0.4,40,212.407,200.03,93,-0.166324,10,19,13,24,5,18,4,21,21,0,-0.727115,-1.80355,0,-0.0914418,0.503089,11.6134,4.33747,6.04874,1.53428,52.9492,0.469884,7.50261,1.02631,12.1623,0,
0.1,1,0.4,40,212.407,200.03,86,-0.0604989,10,15,6,30,15,24,5,22,20,0,0.387436,-1.35144,0,-0.0756366,0.508948,13.7215,3.62154,3.35106,2.01334,50.5357,1.76535,5.73254,0.988829,11.5206,0.319321,
0.1,1,0.4,40,212.407,200.03,58,-0.549193,10,18,10,23,5,17,5,23,23,0,-0.26043,-1.29276,0,-1.78488,0.505297,12.715,3.76456,4.6398,1.46933,51.7776,1.71204,6.30931,0.280201,11.865,0.311606,
0.1,1,0.4,40,212.407,200.03,76,-0.230673,41,23,10,32,9,27,8,25,25,0,-0.321798,0.45739,0,-0.514784,0.357171,5.50582,11.8795,10.8862,1.79691,1.05666,10.2474,0,15.7367,6.67997,6.22876,
0.1,1,0.4,40,212.407,200.03,60,-0.278984,24,20,11,30,10,25,8,24,24,0,-1.68709,0.139497,0,1.06803,0.342368,3.32218,21.5571,1.32808,11.1682,2.39571,17.1214,12.3218,9.39752,4.74034,1.20252,
0.1,1,0.4,40,212.407,200.03,91,-0.631168,24,22,13,32,10,29,10,26,26,0,-0.529826,-0.788676,0,-2.22326,0.334116,2.02602,20.3196,0,10.2256,3.90111,17.2901,10.9895,8.39508,4.45269,1.40994,
0.1,1,0.4,40,212.407,200.03,69,-0.0119533,36,25,12,34,9,29,9,27,27,0,-1.60477,0.686101,0,-0.933543,0.463522,0.747662,2.86281,18.5263,3.64637,0.170495,4.08717,5.4441,3.01801,4.02272,13.71,
0.1,1,0.4,40,212.407,200.03,77,-0.932039,24,24,15,29,5,24,4,21,21,0,-2.2423,1.45796,0,0.809689,0.354929,4.86386,21.8704,0.99215,9.4747,2.27938,17.7081,12.8851,9.40633,3.60747,1.90569,
0.1,1,0.4,40,212.407,200.03,94,-0.0294752,36,28,10,35,7,29,7,25,25,0,-1.66156,0.944246,0,1.87832,0.475638,3.06154,2.2175,18.1941,0.0219082,0,3.82377,7.6879,3.88792,3.7765,12.7482,
0.1,1,0.4,40,212.407,200.03,68,-0.728558,11,26,17,28,2,22,2,23,23,0,-1.03479,0.950222,0,-1.41784,0.430098,1.74097,1.03172,0.345752,23.5064,0.695019,9.85855,1.53573,1.81869,6.24342,1.28026,
0.1,1,0.4,40,212.407,200.03,54,-0.591579,36,23,8,31,8,25,7,26,26,0,-2.03463,0.788654,0,0.416817,0.391633,1.98168,5.15736,16.6696,3.17813,1.17895,5.76198,5.59854,1.81431,4.74532,12.9944,
0.1,1,0.4,40,212.407,200.03,63,-0.236304,10,27,13,36,9,29,9,22,22,0,-1.11023,1.48735,0,-1.08647,0.535881,12.006,3.93821,4.31487,1.28052,53.6245,0,7.17601,0,11.9996,0,
0.1,1,0.4,40,212.407,200.03,59,-0.925152,10,24,8,30,6,25,6,22,22,0,-0.0228101,-0.0226026,0,-2.71252,0.536176,14.4127,2.164,2.49471,1.46598,50.4426,1.78361,5.35616,1.68832,11.1441,0,
0.1,1,0.4,40,212.407,200.03,52,-0.126196,10,19,9,26,7,22,7,23,23,0,-0.900148,0.172666,0,-1.96566,0.518143,12.4716,2.06524,5.34837,0.27361,53.0728,2.1087,6.78279,0.759378,11.9639,0.739609,
0.1,1,0.4,40,212.407,200.03,87,-0.542496,10,26,11,34,8,29,8,23,22,0,-0.608491,0.852431,0,0.0194007,0.504807,11.1149,2.43899,4.25096,1.66106,50.9653,1.15654,5.75597,0,12.4196,2.55907,
0.1,1,0.4,40,212.407,200.03,57,-0.0276609,11,31,18,37,6,32,6,24,24,0,-0.949247,0.583093,0,0.408562,0.422994,1.18029,3.58904,0,25.3175,0,9.26405,2.24165,0.91249,7.21388,1.34544,
0.1,1,0.4,40,212.407,200.03,61,-0.852933,10,30,12,39,9,35,9,23,21,0,-0.100998,0.502646,0,-0.80152,0.504849,13.3391,2.95318,5.29903,2.76253,50.6191,1.31663,4.88868,1.00381,11.7749,0,
0.1,1,0.4,40,212.407,200.03,95,-0.904098,11,31,16,41,10,36,10,28,28,0,-1.02239,0.102481,0,-1.02241,0.423704,0.633751,1.47934,0.614403,24.6464,1.2302,9.35298,0.91373,1.53796,8.23622,2.97709,
0.1,1,0.4,40,212.407,200.03,51,-0.365432,24,28,12,38,10,33,10,32,23,0,-0.285027,1.08986,0,1.65164,0.359788,3.06954,22.9508,2.7004,10.3133,0.729669,19.8896,11.7698,10.0478,4.30248,1.80503,
0.1,1,0.4,40,212.407,200.03,88,-0.283376,36,36,18,41,5,34,4,39,20,0,0.0398684,0.824916,0,1.03041,0.421528,0.974034,2.48705,19.1913,4.18028,0.813741,5.97737,6.24291,2.55345,5.14505,14.5546,
0.1,1,0.4,40,212.407,200.03,55,-0.660347,11,40,17,50,10,44,10,43,27,0,-0.968413,2.05494,0,-0.856807,0.447534,0.975299,1.47725,0,23.5768,0.585159,9.62334,0.52189,0.942951,6.30273,2.39657,
0.1,1,0.4,40,212.407,200.03,85,-0.368337,36,36,16,46,10,41,9,38,24,0,-0.218056,1.2099,0,2.01708,0.430419,2.25235,4.2015,17.1888,2.11346,0,5.19226,8.36623,2.76955,4.35874,13.3803,
0.1,1,0.4,40,212.407,200.03,81,-0.100194,10,35,12,45,10,42,3,45,12,0,0.482882,0.366902,0,-1.29329,0.497722,11.9025,5.11112,3.14632,1.44095,51.0718,0.089867,7.67698,0,9.83643,2.49414,
0.1,1,0.4,40,212.407,200.03,80,-0.010913,10,44,12,53,9,47,2,47,9,0,0.834117,0.0315483,0,1.28105,0.541627,11.5318,2.81656,2.0667,2.80662,53.0222,0.349024,4.18848,0.975421,11.4961,1.19449,
0.1,1,0.4,40,212.407,200.03,64,-0.366627,36,37,14,47,10,42,9,37,23,0,-0.419854,1.49809,0,-1.46067,0.400475,2.94109,3.48486,18.8772,4.17451,0.0927741,6.34208,6.33941,2.47152,4.56135,14.644,
0.1,1,0.4,40,212.407,200.03,66,-0.119256,24,50,25,63,13,56,11,31,16,0,-0.0402855,1.0782,0,-0.471839,0.331688,2.90196,20.6041,1.51204,8.25085,3.23965,18.4718,12.1847,9.36225,4.67403,3.53024,
0.1,1,0.4,40,212.407,200.03,53,-0.704378,11,40,16,51,11,47,3,40,19,0,0.550401,-0.110055,0,-0.245514,0.410894,0.375358,3.10552,0,23.8164,2.28267,8.70755,1.62134,1.07545,7.55549,1.30355,
0.1,1,0.4,40,212.407,0,11,-0.147744,0,294,36,1053,759,1049,758,275,130,0,-0.72105,2.08325,10,-0.502202,0.424093,0.959418,2.49765,0.677115,24.0232,0.324471,8.86352,1.16851,1.47428,7.23824,1.39814,
0.1,1,0.4,40,212.407,200.03,92,-0.0464645,10,50,24,60,10,57,0,47,3,0,0.839366,0.404773,0,-0.474813,0.519348,11.4423,2.24821,3.31717,1.17389,51.1713,2.415,8.53431,1.46342,12.2394,0.25959,
0.1,1,0.4,40,212.407,200.03,82,-0.13096,24,49,23,64,15,59,5,51,9,0,0.38792,0.807529,0,-0.101502,0.328954,2.67668,22.1011,0.580306,10.951,1.58946,17.4825,12.4216,8.70017,6.58775,3.16431,
0.1,1,0.4,40,212.407,200.03,65,-0.0531536,10,47,18,69,22,61,0,51,0,0,0.957206,1.14875,0,-0.942595,0.50763,14.0339,3.81286,3.99859,1.85148,51.1666,0.937476,6.51739,1.28449,12.5714,0.566744,
0.1,1,0.4,40,222.508,200.03,71,-0.115466,11,43,20,60,17,58,15,63,28,0,0.0590778,1.01385,0,0.100985,0.30275,0.846782,1.57514,0.87158,22.6283,1.84834,8.49157,2.89674,2.44507,7.72489,2.30001,
0.1,1,0.4,40,222.508,200.03,70,-0.113326,10,59,15,72,13,64,12,46,13,0,-0.158095,1.36999,0,-0.740638,0.727906,12.5737,3.0094,1.41659,0.788891,52.6966,0.127255,6.33328,0.573949,10.5361,0.745932,
0.1,1,0.4,40,222.508,200.03,56,-0.516133,24,60,18,79,19,74,18,55,19,0,-0.0881972,2.03339,0,0.523042,0.357084,1.10104,21.4904,0.42931,9.96346,2.09772,19.6743,11.743,7.4459,4.02622,2.26968,
0.1,1,0.4,40,222.508,200.03,79,-0.105364,24,63,23,79,16,73,0,54,0,0,1.54796,0.0617954,0,0.252821,0.325378,2.77826,21.486,2.78617,10.3352,0.796634,17.89,11.7011,9.08605,3.3081,2.54815,
0.1,1,0.4,40,222.508,200.03,73,-0.999841,10,64,16,83,19,76,12,56,8,0,0.438412,0.926289,0,-1.06696,0.659191,12.0418,2.588,4.44886,1.57126,49.8158,1.73,7.31931,2.4327,12.4175,0,
0.1,1,0.4,40,222.508,200.03,72,-0.136997,24,64,22,79,15,74,0,62,0,0,1.30352,3.1869,0,0.964548,0.329476,3.23543,22.4368,2.19472,9.85397,0.491543,16.8805,10.8159,9.61672,4.22699,2.58498,
0.1,1,0.4,40,222.508,200.03,89,-0.135408,10,60,15,79,19,74,6,70,3,0,0.719088,1.89581,0,-0.075555,0.658827,10.5345,2.12272,4.2332,1.88064,51.2193,2.33149,5.21028,1.19137,12.8566,0.680788,
0.1,1,0.4,40,222.508,0,10,-0.0328567,0,354,38,1136,782,1128,779,328,11,0,-0.00169622,1.57324,15,-0.734764,0.669221,12.2995,3.69909,4.01964,1.89623,51.2469,0.884342,6.25281,0.753391,11.4539,0.514501,
0.1,1,0.4,40,222.508,0,36,-0.107188,0,338,75,1119,781,1115,409,339,13,0,0.470323,1.95381,9,0.0789771,0.376309,1.64779,2.75804,18.0503,2.84831,0.173713,5.16914,6.99073,2.83367,4.41624,13.4754,
0.1,1,0.4,40,232.623,200.03,90,-0.0987994,11,100,20,120,20,114,7,68,7,0,0.4756,1.27581,0,-0.859729,0.426702,2.08211,3.21488,1.50224,26.3724,0.534859,8.97569,1.19471,1.88575,6.59916,1.41695,
0.1,1,0.4,40,232.623,200.03,75,-0.0624885,36,86,28,113,27,108,0,81,0,0,0.982037,0.259425,0,1.38022,0.402122,1.35231,1.81966,18.7058,3.23771,0,3.54187,7.18808,1.23926,5.20745,14.6149,
0.1,1,0.4,40,232.623,200.03,83,-0.0898569,11,92,20,122,30,119,0,104,0,0,1.74026,0.0414551,0,1.04709,0.436846,2.09797,2.7511,0.0108802,25.2026,0.701481,9.96655,1.29345,1.35591,7.15873,1.53415,
0.1,1,0.4,40,232.623,200.03,67,-0.0031824,11,97,22,141,44,134,0,79,0,0,1.77281,0.756356,0,-1.81779,0.50719,0,1.32862,1.3446,24.7677,0,8.05643,0.0671277,2.29181,6.9087,0.816053,
0.1,1,0.4,40,404.628,400.035,101,-0.284576,62,13,9,19,6,13,5,27,27,0,-1.01314,-0.658512,0,-1.18612,0.335116,1.37007,1.55606,19.8406,0.29134,0,2.22875,6.28566,3.56995,4.98374,12.5964,
0.1,1,0.4,40,414.729,400.035,134,-0.495883,74,16,8,22,6,17,5,26,24,0,-0.132629,0.677117,0,0.396342,0.44151,3.01112,21.1765,1.25921,11.6054,2.62865,19.4515,11.7417,10.9891,0.594398,1.51965,
0.1,1,0.4,40,414.729,400.035,123,-0.714017,78,19,12,26,7,20,7,27,27,0,-1.47108,-0.161778,0,-0.45443,0.226498,1.47887,3.8192,14.9612,4.36239,0,5.03877,9.68121,4.26829,4.64541,14.2246,
0.1,1,0.4,40,414.729,400.035,99,-0.292809,78,24,9,30,6,23,6,25,25,0,-1.73888,2.04201,0,0.542458,0.259512,1.67598,3.25058,18.1991,2.97531,0,5.86056,6.61746,2.29527,4.4103,14.1469,
0.1,1,0.4,40,414.729,400.035,96,-0.468722,74,29,13,39,10,29,9,23,23,0,-1.70478,0.993257,0,-1.05986,0.460592,3.66203,22.0085,0,9.86766,4.95325,20.4212,11.0926,10.1986,0.967899,1.42358,
0.1,1,0.4,40,414.729,400.035,110,-0.778451,78,22,15,33,11,26,9,28,28,0,-1.03857,1.59698,0,0.318101,0.2449,1.23534,3.8364,16.6901,4.11724,0.781744,4.13241,7.90888,2.5725,4.21319,12.2181,
0.1,1,0.4,40,414.729,400.035,127,-0.292587,62,28,16,36,8,34,8,25,25,0,-2.63392,0.755371,0,-0.431397,0.2869,0,3.58913,18.6941,2.89364,1.53344,4.76158,7.19103,4.13715,2.95938,13.9058,
0.1,1,0.4,40,414.729,400.035,135,-0.593388,78,25,15,33,8,29,8,31,26,0,-0.730207,1.9905,0,0.342076,0.257055,1.89032,3.52549,18.5827,2.4497,0,6.7486,7.77663,3.41316,3.46863,13.8105,
0.1,1,0.4,40,414.729,400.035,132,-0.936919,78,27,16,38,11,31,9,29,27,0,-0.514945,0.955235,0,-0.420433,0.279264,0.793451,2.91037,16.6415,1.69715,2.12237,6.39145,6.54216,3.3046,3.10139,14.5013,
0.1,1,0.4,40,414.729,400.035,111,-0.272893,62,29,19,39,10,35,6,24,23,0,0.281691,-0.989709,0,-0.511551,0.34697,0,1.34165,18.4803,1.78152,0,2.74231,8.36775,3.31817,5.08101,15.0265,
0.1,1,0.4,40,414.729,400.035,109,-0.417152,62,27,6,34,7,30,7,29,26,0,-0.745371,1.6018,0,0.933902,0.333339,1.18604,3.22436,18.5644,0.645567,0.871027,1.0572,3.88248,4.2343,3.87141,12.6206,
0.1,1,0.4,40,414.729,400.035,120,-0.132538,24,23,8,31,8,27,8,30,24,0,-1.01007,2.47903,0,-0.323734,0.402701,2.29415,20.0653,2.15098,9.21092,1.81068,16.4877,13.154,10.4133,1.70829,1.68903,
0.1,1,0.4,40,414.729,400.035,107,-0.285972,74,23,7,34,11,30,10,25,25,0,-1.58757,2.2372,0,1.3964,0.441059,1.81962,21.4749,0,10.8716,3.21219,19.6964,12.6817,8.31935,1.90312,0.560929,
0.1,1,0.4,40,414.729,400.035,128,-0.478317,62,29,13,39,10,37,6,28,24,0,0.0701542,0.183599,0,-1.34207,0.393133,1.39482,1.33884,20.814,1.82186,1.10124,1.89973,6.56142,2.37367,0.163315,12.276,
0.1,1,0.4,40,414.729,400.035,139,-0.195744,78,25,11,33,8,27,8,26,26,0,-2.37082,0.746635,0,0.359963,0.291215,0.580491,2.60551,16.4817,2.74834,1.43124,6.74866,8.19362,2.58105,3.02268,15.8456,
0.1,1,0.4,40,414.729,200.03,62,-0.628232,36,406,104,1028,622,1023,622,425,139,0,-0.229345,1.68188,16,-0.622272,0.314781,0.457742,2.63127,19.2327,1.6204,0.605828,3.24287,7.10025,3.96891,2.93306,12.5511,
0.1,1,0.4,40,414.729,400.035,106,-0.207558,62,33,9,48,15,44,14,30,29,0,-0.490845,0.859457,0,-1.63035,0.292609,0.958305,2.38819,18.7988,1.58746,1.61991,4.83169,7.08859,3.16531,3.62143,11.5121,
0.1,1,0.4,40,414.729,400.035,124,-0.748756,62,45,17,51,6,44,6,34,21,0,-0.113682,1.88865,0,-0.878197,0.28303,2.7001,4.68091,18.6848,0.861017,1.18871,3.59067,6.30594,4.27451,2.22375,12.08,
0.1,1,0.4,40,414.729,400.035,125,-0.261963,62,33,14,47,14,45,14,32,29,0,-0.11377,0.573595,0,0.141454,0.267115,1.31261,4.60869,19.0086,2.96689,1.10578,3.51143,6.49647,3.67704,2.20217,11.3847,
0.1,1,0.4,40,414.729,400.035,102,-0.0101197,62,38,19,48,10,44,6,40,21,0,0.327826,0.732645,0,-0.934737,0.330901,0.504834,2.59485,19.3378,2.4867,0.270547,3.16428,7.72755,3.98362,1.64754,13.0374,
0.1,1,0.4,40,414.729,400.035,133,-0.348831,74,44,16,56,12,52,8,49,15,0,0.360123,0.57272,0,1.7738,0.401307,3.70579,21.6304,0.492014,9.9668,3.81478,19.1497,11.559,8.4487,3.15712,3.02576,
0.1,1,0.4,40,414.729,400.035,116,-0.934954,78,48,23,57,9,53,9,31,22,0,-0.174245,1.26302,0,0.332991,0.241269,2.18238,3.20303,16.1314,3.43518,0,5.5264,7.96014,4.61159,2.83435,13.2699,
0.1,1,0.4,40,414.729,400.035,113,-0.448222,74,33,13,45,12,41,9,40,19,0,0.0536907,1.15518,0,-1.00405,0.417179,2.97251,21.4259,1.385,11.4143,4.1805,20.5652,12.0681,10.5943,3.53439,1.99628,
