dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,250.51,200.001,57,-0.0610339,21,0,0,73,73,65,0,0,0,0,1.51886,2.18207,0,0.732871,0.419345,2.8475,18.411,2.41668,6.84121,26.4377,3.06591,0.68963,5.38417,11.7123,13.352,
0.1,1,0.4,40,250.51,200.001,70,-0.00743491,10,0,0,72,72,66,0,0,0,0,1.2031,-0.0373999,0,-1.73427,0.270574,11.3687,6.63458,23.7776,11.3437,0,17.7641,0,2.66711,8.61472,8.75261,
0.1,1,0.4,40,250.51,200.001,69,-0.01207,22,0,0,81,81,77,0,0,0,0,2.49572,-0.880122,0,0.281073,0.270169,5.87315,6.34397,26.8392,9.65984,5.34842,10.2202,11.107,1.9798,0.431507,1.50373,
0.1,1,0.4,40,250.51,200.001,52,-0.0989896,2,0,0,95,95,89,0,0,0,0,1.19541,-1.74862,0,2.98458,0.412769,6.12574,2.3836,7.94163,2.74273,4.38566,30.1021,5.3195,0,2.21877,7.21393,
0.1,1,0.4,40,250.51,200.001,55,-0.0277017,8,0,0,108,108,104,0,0,0,0,1.3219,-0.707751,0,-0.474895,0.412242,12.0518,3.53712,1.50383,19.554,1.0042,0.792853,6.99753,1.46647,12.2846,0,
0.1,1,0.4,40,250.51,200.001,61,-0.0994061,8,0,0,107,107,101,0,0,0,0,1.46604,2.20856,0,-1.15522,0.382352,9.92551,3.73851,3.0722,19.322,1.83689,1.72432,6.92427,0,13.2321,0.576215,
0.1,1,0.4,40,250.51,200.001,63,-0.0633884,25,0,0,108,108,102,0,0,0,0,1.03992,0.0145951,0,1.93667,0.421094,6.26813,2.7075,7.43074,0.761198,3.7572,0.152098,1.44526,24.3864,4.29541,8.66052,
0.1,1,0.4,40,250.51,200.001,58,-0.0478863,25,0,0,114,114,108,0,0,0,0,1.33015,0.907577,0,0.859909,0.44531,5.84882,0.479668,5.22489,1.78873,5.14117,0,1.28935,23.8271,4.19099,8.80849,
0.1,1,0.4,40,350.717,200.001,54,-0.156589,21,0,0,558,558,552,187,0,0,0,0.650708,0.213388,0,-1.03253,0.421975,4.83898,16.2415,0,8.3176,27.6051,3.96625,2.88654,3.23934,15.344,13.1519,
0.1,1,0.4,40,400.817,0,6,401.209,0,0,0,2021,2021,2015,1346,0,0,0,0.317217,0.698332,1,1.42185,0.399279,2.42826,1.43538,1.17701,13.5566,16.7282,16.7002,2.89143,0.0585683,3.78571,10.9686,
0.1,1,0.4,40,400.817,0,33,494.993,0,0,0,1996,1996,1992,1825,0,0,0,0.0803075,3.00349,1,-0.490961,0.362919,11.2912,8.03943,25.7077,19.5146,3.16365,3.51223,20.8836,1.00385,16.7324,2.31306,
0.1,1,0.4,40,400.817,0,16,403.608,0,0,0,1978,1978,1974,1974,0,0,0,-0.235581,-0.950796,0,0.838842,0.538193,12.3445,2.11967,32.9858,5.41243,3.88326,4.8508,69.3749,0.751304,20.7253,0.810194,
0.1,1,0.4,40,400.817,0,18,487.519,0,0,0,1973,1973,1971,1971,0,0,0,-0.350149,1.39554,0,-0.308773,0.38732,1.89726,15.5823,27.6568,14.4334,1.58026,7.58905,5.62503,11.5057,14.7594,33.7171,
0.1,1,0.4,40,400.817,0,23,465.195,0,0,0,2003,2003,1996,1458,0,0,0,0.264369,1.46407,0,1.522,0.397995,1.87676,4.60703,18.5526,4.30722,14.1194,1.8193,2.78733,0.979001,16.0579,5.81046,
0.1,1,0.4,40,400.817,0,48,435.643,0,0,0,2020,2020,2015,1264,0,0,0,0.36073,-0.958979,1,-0.0144546,0.351198,5.51593,0.0397076,4.20023,4.95577,5.97988,2.4653,0.372698,6.6943,5.51428,17.9863,
0.1,1,0.4,40,400.817,0,45,488.312,0,0,0,2000,2000,1995,1995,0,0,0,-1.02853,-0.31268,0,0.500087,0.364026,2.24566,4.63038,15.3823,12.0423,3.82934,26.994,15.9212,30.6564,17.3596,7.5813,
0.1,1,0.4,40,400.817,200.001,62,80.1399,6,0,0,987,987,983,338,0,0,0,0.662691,-0.0582257,0,4.34271,0.366732,3.26666,2.25681,0.654966,13.3315,15.973,17.0741,3.77546,0.515428,4.51416,10.4533,
0.1,1,0.4,40,400.817,200.001,66,151.197,48,0,0,1023,1023,1018,360,0,0,0,0.618551,1.82023,0,0.686401,0.3288,7.04037,0.570691,4.3761,5.04315,5.72039,1.41471,0.892993,8.05962,5.39372,18.7893,
0.1,1,0.4,40,400.817,200.001,60,252.562,11,0,0,981,981,978,638,0,0,0,0.356558,1.34804,0,-1.12502,0.29058,4.03806,5.40261,10.9061,23.9306,9.35001,18.8809,19.6197,5.67046,3.70152,3.26836,
0.1,1,0.4,40,400.817,200.001,65,470.3,8,0,0,975,975,968,689,0,0,0,0.262018,-0.40615,0,1.58088,0.359641,11.2454,4.44804,2.32325,18.4758,3.42984,2.74561,7.80161,0,12.2673,0,
0.1,1,0.4,40,450.92,400.002,85,-0.0838331,13,0,0,79,79,73,0,0,0,0,1.1487,2.19332,0,0.711703,0.395995,8.31052,12.8631,0,8.13109,1.90088,4.99448,31.5295,3.30229,0,11.5663,
0.1,1,0.4,40,450.92,400.002,88,-0.0661969,31,0,0,89,89,85,0,0,0,0,1.16186,1.57569,0,-0.427622,0.414608,1.00382,0,4.23734,3.16257,29.1423,6.65674,4.54778,7.23555,2.59462,13.6999,
0.1,1,0.4,40,450.92,400.002,77,-0.0359665,2,0,0,105,105,100,0,0,0,0,1.12353,1.82067,0,4.11424,0.44359,7.44649,1.18425,4.55404,4.1323,5.76285,26.7063,1.36606,0.73777,1.41194,7.86502,
0.1,1,0.4,40,601.221,0,43,568.815,0,0,0,2998,2998,2994,2824,0,0,0,0.0520874,-0.886439,1,0.526785,0.461373,19.0887,1.72439,26.9259,3.61852,6.9739,1.48874,5.19298,3.65301,0.609513,33.2698,
0.1,1,0.4,40,601.221,200.001,59,519.334,20,0,0,2007,2007,2003,2003,0,0,0,-0.67793,-0.734265,0,0.90302,0.38039,43.6774,4.14743,15.9619,4.43125,8.15912,5.1191,12.2706,11.5568,0.336712,20.9491,
0.1,1,0.4,40,601.221,0,17,533.119,0,0,0,2944,2944,2940,2940,0,0,0,-1.94036,0.458488,0,-0.899145,0.464031,2.48561,13.0388,30.9694,23.8871,0.527133,5.31913,25.5477,6.86121,12.31,1.59092,
0.1,1,0.4,40,601.221,0,19,574.466,0,0,0,3028,3028,3022,3022,0,0,0,-2.3293,0.857842,0,0.418361,0.319602,11.9077,11.4107,9.23133,5.29359,24.173,8.60812,25.8143,5.37288,10.6633,2.15384,
0.1,1,0.4,40,601.221,0,20,548.671,0,0,0,3074,3074,3069,3069,0,0,0,-1.03991,0.991992,4,1.20717,0.377621,42.8106,3.04231,17.224,3.61809,8.17794,6.93462,13.702,12.1648,1.34539,19.6525,
0.1,1,0.4,40,601.221,200.001,68,493.602,8,0,0,2008,2008,2004,1450,0,0,0,0.270644,1.67832,1,0.442859,0.450489,11.7972,3.43488,1.53816,19.8396,2.92637,0,6.92468,1.58266,11.305,0.63539,
0.1,1,0.4,40,601.221,0,29,575.877,0,0,0,2957,2957,2951,2481,0,0,0,0.166964,-0.392176,0,0.623368,0.408458,0.273306,1.06573,2.38912,25.1727,7.91066,2.19573,17.4429,6.59984,6.2625,1.07597,
0.1,1,0.4,40,601.221,400.002,71,429.881,32,0,0,989,989,985,732,0,0,0,0.265801,2.26631,0,0.346279,0.289438,1.99318,10.9947,8.82887,4.16172,0.955566,11.7126,8.21619,14.3693,14.7732,6.86726,
0.1,1,0.4,40,601.221,400.002,73,330.211,31,0,0,1011,1011,1004,580,0,0,0,0.443591,0.00300139,0,0.421138,0.423221,1.24858,0.642044,2.13783,1.92663,31.0679,3.54609,5.04964,6.58306,1.86323,14.1337,
0.1,1,0.4,40,601.221,400.002,74,418.03,32,0,0,1001,1001,999,745,0,0,0,0.221583,2.87442,0,-0.443737,0.258527,1.90469,9.6937,8.82794,6.39833,0.908688,11.6016,8.03849,15.9603,14.7554,9.92703,
0.1,1,0.4,40,601.221,400.002,75,536.739,9,0,0,979,979,973,785,0,0,0,0.219652,-0.920191,0,0.459243,0.369008,2.45383,4.26953,1.96737,20.855,2.13519,13.018,6.73276,7.23274,10.892,0.439885,
0.1,1,0.4,40,601.221,400.002,89,518.485,10,0,0,1001,1001,995,872,0,0,0,0.101133,3.17153,0,-2.87717,0.304434,9.90718,5.75484,24.155,11.4362,2.1678,17.6855,1.32399,4.37272,8.52261,9.4991,
0.1,1,0.4,40,601.221,400.002,78,72.3908,20,0,0,993,993,988,576,0,0,0,0.421741,0.247815,0,0.235645,0.387068,43.9739,3.50066,17.7927,4.24165,7.85098,7.34197,14.1201,12.6493,0.668929,21.298,
0.1,1,0.4,40,601.221,400.002,79,220.296,37,0,0,973,973,967,518,0,0,0,0.455963,1.23238,0,0.50847,0.40441,4.70293,5.12778,4.83091,30.9708,1.84173,4.67041,0.938813,15.2923,0.706526,14.1089,
0.1,1,0.4,40,601.221,400.002,81,499.361,20,0,0,989,989,983,983,0,0,0,-0.564699,0.842438,0,1.04248,0.360932,42.0309,4.61132,18.6823,3.12423,9.54694,6.2816,12.2045,11.3191,1.37686,19.8089,
0.1,1,0.4,40,601.221,400.002,83,467.882,20,0,0,1014,1014,1011,986,0,0,0,0.0200468,-0.477911,0,0.849902,0.384759,43.3555,2.37613,17.631,5.64843,8.40606,5.80831,13.8238,12.8739,1.81681,22.3739,
0.1,1,0.4,40,601.221,400.002,84,565.982,53,0,0,1001,1001,996,996,0,0,0,-1.73905,0.199676,0,-1.19202,0.434491,11.6478,7.59772,26.7988,19.6889,1.19023,4.48338,21.9998,0.480016,15.7381,4.30272,
0.1,1,0.4,40,651.321,600.003,93,-0.021092,13,0,0,71,71,65,0,0,0,0,1.10553,1.96218,0,0.226132,0.398009,8.2612,13.0659,1.97975,9.9901,1.79972,5.80644,33.3736,3.1903,0,14.7531,
0.1,1,0.4,40,651.321,600.003,110,-0.0885768,2,0,0,111,111,105,0,0,0,0,1.27354,1.09447,0,3.96832,0.464885,6.20298,0.458906,7.27631,3.77065,2.15682,28.1973,3.25589,0,0.853304,5.97242,
0.1,1,0.4,40,651.321,600.003,92,-0.00869902,2,0,0,102,102,97,0,0,0,0,1.18502,-0.656749,0,3.81951,0.417789,7.12605,0,6.60697,5.17023,4.51353,28.2761,4.10899,0,1.28813,5.94718,
0.1,1,0.4,40,651.321,600.003,97,-0.0726825,72,0,0,111,111,105,0,0,0,0,1.08311,2.49104,0,2.54902,0.434802,0.997314,0,1.89284,1.29936,27.3634,4.1999,4.06628,5.43612,1.59249,11.2561,
0.1,1,0.4,40,801.63,0,50,604.592,0,0,0,4080,4080,4075,4075,0,0,0,-0.504717,0.535254,1,1.36776,0.389668,2.09501,7.35195,26.6562,13.7799,5.25147,7.62704,10.0793,8.28179,27.3382,0.72974,
0.1,1,0.4,40,801.63,200.001,51,611.33,43,0,0,2954,2954,2946,2946,0,0,0,-1.56787,1.77702,2,0.982697,0.483827,20.1167,1.36954,26.982,3.58628,7.88206,1.57642,3.93742,4.00116,0.925097,32.6131,
0.1,1,0.4,40,801.63,0,11,630.642,0,0,0,4048,4048,4042,4042,0,0,0,-0.200948,1.97741,2,-0.586778,0.312293,2.94935,4.17188,12.8967,22.4082,10.9189,17.8899,18.5089,5.80402,3.51251,3.37173,
0.1,1,0.4,40,801.63,0,14,607.293,0,0,0,3937,3937,3935,3554,0,0,0,0.0917728,1.65743,1,-0.588184,0.401027,1.76292,16.2899,4.61295,1.34701,4.13718,6.31264,18.0227,8.69749,15.9157,1.83724,
0.1,1,0.4,40,801.63,400.002,86,608.04,51,0,0,1994,1994,1985,1985,0,0,0,-0.724125,2.02961,0,0.898405,0.466992,21.7351,1.17502,24.8344,4.68497,9.13854,2.5506,3.99146,3.30499,0.694837,33.7928,
0.1,1,0.4,40,801.63,200.001,64,618.179,40,0,0,2981,2981,2975,2452,0,0,0,0.158743,1.35124,0,-0.285337,0.261275,9.13207,11.0876,8.64961,2.98664,4.66208,11.8361,0,5.73558,3.82655,5.61582,
0.1,1,0.4,40,801.63,200.001,56,621.308,11,0,0,3026,3026,3022,3022,0,0,0,-1.38743,-0.0842896,0,0.681767,0.318912,2.50717,3.34342,13.9044,24.057,9.65979,17.0895,19.3889,7.57278,2.91354,4.19283,
0.1,1,0.4,40,801.63,400.002,76,625.44,67,0,0,1985,1985,1979,1717,0,0,0,0.1152,1.91616,1,1.91729,0.327758,6.88187,0.831135,7.172,4.43985,6.02914,0,2.87316,25.1455,2.49121,9.26555,
0.1,1,0.4,40,801.63,200.001,53,581.233,33,0,0,3008,3008,3004,3004,0,0,0,-0.0347114,0.702055,1,-1.17458,0.466987,10.921,7.60665,25.9382,20.2454,1.92446,3.74902,21.2111,0.686161,16.6756,4.45107,
0.1,1,0.4,40,801.63,600.003,91,632.374,51,0,0,1032,1032,1027,1027,0,0,0,-1.59488,0.98693,0,1.99121,0.512223,21.6475,2.4768,26.4008,2.5768,9.65617,0.54876,3.21009,2.04068,0,33.3585,
0.1,1,0.4,40,801.63,600.003,108,618.603,50,0,0,1047,1047,1042,1042,0,0,0,-0.621785,-0.181505,0,3.60079,0.386657,2.43553,6.79364,27.6303,13.0749,5.65899,7.85933,9.47572,7.12387,27.2893,0,
0.1,1,0.4,40,801.63,600.003,96,108.584,80,0,0,999,999,993,300,0,0,0,0.676662,0.94552,0,0.10465,0.28396,6.54837,0,8.08347,14.2293,6.72821,0,2.54805,8.2939,3.14938,4.74105,
0.1,1,0.4,40,801.63,600.003,107,107.85,14,0,0,978,978,973,362,0,0,0,0.603805,1.04289,0,-1.75173,0.454068,1.53954,17.3143,4.14288,1.14869,1.85198,3.50564,17.419,7.51588,15.2,1.9109,
0.1,1,0.4,40,801.63,600.003,98,266.112,76,0,0,970,970,965,493,0,0,0,0.500087,3.14307,0,1.65909,0.333648,7.94516,1.25407,8.13447,3.81072,5.20066,0,2.20951,23.3488,3.7736,9.43312,
0.1,1,0.4,40,801.63,600.003,99,230.012,82,0,0,1019,1019,1014,490,0,0,0,0.518663,0.574042,0,2.07409,0.359263,4.60074,0.245227,4.56951,2.20317,29.3031,2.66429,6.15643,6.87237,0,13.4779,
0.1,1,0.4,40,801.63,600.003,104,632.278,21,0,0,983,983,979,979,0,0,0,-0.272875,1.49158,0,-0.618501,0.369281,5.23869,17.5125,1.89898,8.58147,25.0829,5.49944,1.70012,2.71947,14.3925,12.1172,
0.1,1,0.4,40,851.731,800.009,121,-0.116966,22,0,0,79,79,74,0,0,0,0,1.14253,1.95208,0,3.64549,0.326955,5.38061,6.78345,28.1446,7.14493,7.31034,10.7742,13.0413,2.99484,0.653807,0,
0.1,1,0.4,40,851.731,800.009,118,-0.113487,26,0,0,96,96,90,7,0,0,0,0.898696,1.09242,0,0.186465,0.413342,24.8043,11.7036,4.36467,6.2656,0,8.62188,6.94092,0,18.8176,4.84271,
0.1,1,0.4,40,851.731,800.009,120,-0.0793775,31,0,0,98,98,94,0,0,0,0,1.21189,1.31925,0,1.55137,0.409027,1.43133,1.03925,1.26705,2.81226,30.0069,4.23851,2.8314,7.21403,1.38863,13.0847,
0.1,1,0.4,40,1002.03,0,37,660.742,0,0,0,4998,4998,4993,4993,0,0,0,-0.579742,1.44439,1,-0.118262,0.420101,3.98071,7.26713,6.40585,30.0438,2.54423,5.28857,0.280363,16.4686,1.33786,14.6313,
0.1,1,0.4,40,1002.03,0,4,680.738,0,0,0,5039,5039,5031,5031,0,0,0,-0.632777,1.97832,1,1.55433,0.489572,5.46952,6.07244,18.0189,3.98167,5.57341,0.721007,0.654479,38.4442,2.79296,3.15416,
0.1,1,0.4,40,1002.03,0,32,691,0,0,0,4997,4997,4994,4994,0,0,0,-2.33881,-0.0183408,2,0.160319,0.31853,1.93496,9.84218,7.69099,5.13388,0.866867,12.6114,7.84753,15.8215,14.3759,8.29797,
0.1,1,0.4,40,1002.03,0,10,665.651,0,0,0,5031,5031,5026,5026,0,0,0,-0.397464,-0.414407,3,-0.715468,0.388739,9.97606,6.80972,23.8579,10.8666,1.00207,17.3093,0.601413,4.28235,8.85493,9.42442,
0.1,1,0.4,40,1002.03,400.002,87,685.096,13,0,0,3024,3024,3018,3018,0,0,0,-1.50588,2.74516,4,2.33259,0.38548,7.88936,12.146,1.90339,6.86911,1.05935,6.67866,31.487,3.54399,0,11.9632,
0.1,1,0.4,40,1002.03,0,13,676.905,0,0,0,4976,4976,4970,4970,0,0,0,-1.43113,0.886536,4,0.180232,0.428281,8.29143,13.1067,1.54405,9.13711,1.52524,5.0212,33.3403,2.68316,0.52962,13.3088,
0.1,1,0.4,40,1002.03,0,21,651.276,0,0,0,5001,5001,4999,4999,0,0,0,-0.826498,1.63475,3,0.827241,0.391381,4.16978,17.4133,1.80849,7.22328,26.127,4.25896,0.979928,3.08502,13.2087,13.3585,
0.1,1,0.4,40,1002.03,0,26,682.663,0,0,0,5038,5038,5035,5035,0,0,0,-0.877881,-0.25186,1,2.08901,0.427484,25.8029,9.83308,4.39147,6.4322,0.303702,9.38341,6.18468,0.734361,20.478,3.89515,
0.1,1,0.4,40,1002.03,800.009,111,422.625,105,0,0,978,978,972,696,0,0,0,0.304304,-0.59948,0,-0.0692675,0.292733,2.90959,1.8192,8.14744,2.41877,27.1336,4.09185,5.5915,6.4306,3.98613,13.9984,
0.1,1,0.4,40,1002.03,800.009,115,604.151,40,0,0,991,991,986,835,0,0,0,0.143261,0.640881,0,1.61633,0.26892,6.87296,13.3625,8.19398,2.61923,5.02644,10.5995,2.49131,7.84312,3.65859,4.04056,
0.1,1,0.4,40,1002.03,800.009,116,198.432,4,0,0,992,992,986,514,0,0,0,0.512653,1.28353,0,1.8093,0.49595,6.06825,5.14945,19.1714,4.72385,6.6482,0,0,39.4972,1.75496,3.09237,
0.1,1,0.4,40,1002.03,800.009,129,439.785,102,0,0,1008,1008,1001,724,0,0,0,0.258832,1.77967,0,-0.0847873,0.304022,5.0599,0,5.13823,3.77714,30.0781,4.34609,3.41766,8.44891,3.67627,13.0366,
0.1,1,0.4,40,1002.03,800.009,130,428.399,9,0,0,1009,1009,1002,677,0,0,0,0.319836,0.682488,0,1.88236,0.390715,2.99217,3.60695,1.07845,20.3186,1.72689,13.8778,5.86158,7.6169,9.66844,1.28332,
0.1,1,0.4,40,1002.03,800.009,122,616.303,67,0,0,975,975,970,847,0,0,0,0.121573,1.71003,0,-1.07335,0.339627,5.34138,2.05934,7.08827,4.35549,7.11648,0,1.92731,23.5409,4.72558,9.57917,
0.1,1,0.4,40,1002.03,800.009,123,665.255,13,0,0,1031,1031,1025,1025,0,0,0,-0.840003,1.016,0,-0.28937,0.448113,10.876,13.8514,0.000115421,9.69523,3.99892,3.96391,34.4351,3.19791,0,13.565,
0.1,1,0.4,40,1002.03,800.009,124,575.107,10,0,0,1005,1005,1001,919,0,0,0,0.0808958,1.73401,0,-0.255271,0.396639,10.6292,8.05118,23.4036,12.0412,1.28141,17.0495,0,3.66045,6.02605,9.81671,
0.1,1,0.4,40,1002.03,800.009,127,517.781,101,0,0,1005,1005,1002,745,0,0,0,0.239776,1.88495,0,1.32795,0.26939,6.31362,11.3068,8.31974,2.55253,5.36857,14.0187,3.81567,3.62001,2.44125,5.09852,
0.1,1,0.4,40,1052.14,1000.01,150,-0.0019568,90,0,0,101,101,95,0,0,0,0,2.04302,-0.153964,0,1.52502,0.424309,12.3592,5.31642,2.52796,20.5543,5.07272,0,5.28745,1.72501,8.50907,2.6795,
0.1,1,0.4,40,1052.14,1000.01,141,-0.0539622,82,0,0,148,148,143,17,0,0,0,0.876174,0.470046,0,1.15993,0.317988,1.74548,1.68944,4.62488,4.83676,28.3081,1.93038,4.61711,8.37345,3.16289,13.1074,
0.1,1,0.4,40,1202.44,800.009,119,675.496,2,0,0,1998,1998,1990,1824,0,0,0,0.0739029,1.41186,1,4.086,0.36863,6.80084,2.04311,4.19842,3.61763,4.1522,27.9964,3.01428,1.07651,1.6499,7.93003,
0.1,1,0.4,40,1202.44,800.009,112,691.256,87,0,0,2060,2060,2054,2054,0,0,0,-0.815004,-1.11122,0,2.5464,0.431891,8.6359,13.073,1.67816,7.39312,1.48404,6.63385,32.3463,3.44966,0.703791,10.5903,
0.1,1,0.4,40,1202.44,600.003,102,716.562,82,0,0,2953,2953,2947,2947,0,0,0,-0.310298,0.932874,2,-0.414257,0.310528,3.42878,0,5.52596,2.93307,29.6745,3.63171,4.40632,7.97059,3.36782,14.0175,
0.1,1,0.4,40,1202.44,400.002,72,723.568,31,0,0,3949,3949,3943,3943,0,0,0,-2.54219,1.05449,1,2.58345,0.349961,1.01246,0.435094,3.75012,2.79231,27.7454,4.20993,3.25395,5.8709,2.72274,12.7953,
0.1,1,0.4,40,1202.44,0,22,710.397,0,0,0,5996,5996,5991,5991,0,0,0,-0.373782,1.00821,2,0.822776,0.406158,4.99218,7.56416,27.29,7.89903,5.50896,11.7487,11.6755,1.55796,0.550735,0.595109,
0.1,1,0.4,40,1202.44,400.002,82,717.33,31,0,0,3925,3925,3919,3919,0,0,0,-0.261191,1.62885,6,1.45941,0.328832,2.27682,0,4.7582,3.71923,29.4716,3.14442,5.01465,7.47398,2.4467,13.5341,
0.1,1,0.4,40,1202.44,600.003,100,715.836,87,0,0,3076,3076,3073,3073,0,0,0,-0.182848,0.818138,0,3.37954,0.431594,9.0895,11.9055,2.30457,7.39937,1.20562,6.41661,31.6549,3.47825,0,10.5613,
0.1,1,0.4,40,1202.44,600.003,95,703.515,87,0,0,3028,3028,3022,3022,0,0,0,-0.299757,0.56111,0,4.05711,0.434747,5.82708,12.4731,0.633537,9.07253,0,6.81913,30.2001,4.3972,0,12.3946,
0.1,1,0.4,40,1202.44,1000.01,133,718.445,105,0,0,990,990,984,984,0,0,0,-0.775112,1.53673,0,2.26656,0.279785,3.03123,1.41123,5.67176,3.8978,25.9345,4.99425,4.03975,7.83411,2.06021,14.743,
0.1,1,0.4,40,1202.44,1000.01,137,636.678,119,0,0,1089,1089,1084,889,0,0,0,0.159153,0.897626,0,5.78485,0.34758,6.78767,2.50695,4.95274,3.12903,3.28098,27.2815,2.0046,2.05503,3.60326,8.22828,
