iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0,1,0.4,40,111.153,192,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.987248,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,3349,2243,16875,13526,16634,11482,13340,0,0,1,0,111.153,1.42109e-14,111.153,111.153
0,1,0.4,40,121.254,186,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.991531,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,3549,2401,18260,14711,18007,12547,14522,0,0,1,0,121.254,7.10543e-14,121.254,121.254
0,1,0.4,40,131.355,165,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.986069,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,3750,2559,19636,15886,19359,13572,15669,0,0,1,0,131.355,8.52651e-14,131.355,131.355
0,1,0.4,40,141.457,159,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.992324,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,3953,2719,21032,17079,20766,14647,16869,0,0,1,0,141.457,2.84217e-14,141.457,141.457
0,1,0.4,40,151.56,159,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.990793,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,4158,2883,22402,18244,22153,15705,18047,0,0,1,0,151.56,5.68434e-14,151.56,151.56
0,1,0.4,40,161.668,154,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.986172,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,4361,3049,23742,19381,23484,16731,19177,0,0,1,0,161.668,2.84217e-14,161.668,161.668
0,1,0.4,40,171.769,117,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.987584,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,4537,3191,25107,20570,24840,17769,20355,0,0,1,0,171.769,2.84217e-14,171.769,171.769
0,1,0.4,40,181.874,113,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.987195,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,4729,3345,26484,21755,26241,18860,21564,0,0,1,0,181.874,1.13687e-13,181.874,181.874
0,1,0.4,40,191.982,131,27,0.49822,0.115198,0.481999,0.143694,1.91232,0.17827,0.809965,0.0516308,1.9117,0.178254,0.809875,0.0517154,0.988032,0.0610541,0.891826,-0.669591,0.881088,0.851317,0.801609,92.8813,24.0993,4905,3476,27798,22893,27537,19870,22695,0,0,1,0,191.982,8.52651e-14,191.982,191.982
0,1,0.4,40,202.083,12,50,0.474349,0.130659,0.465825,0.143543,1.92701,0.169359,0.815732,0.0456802,1.92763,0.168418,0.815758,0.0456736,0.993334,-0.313457,1.13605,-0.369683,0.887199,1.07025,0.885377,90.514,20.8327,5235,3690,29473,24238,29097,21021,24002,0.46,0.853464,0.911153,2.57028,110.082,99.6809,202.083,2.08026
