dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,20.207,0,7,-0.13022,0,45,11,53,8,48,3,57,4,0,0.600956,0.643953,0,1.07255,0.421632,24.0558,5.16971,3.15762,3.67592,4.91906,10.9208,8.52205,10.9921,41.0804,7.2682,
0.1,1,0.4,40,20.207,0,12,-0.0894884,0,51,13,63,12,59,2,51,4,0,0.6596,0.68207,0,-0.89366,0.366805,9.20779,23.4893,0.0258335,4.94469,3.7917,5.23654,10.1574,12.5922,12.4489,12.8682,
0.1,1,0.4,40,20.207,0,20,-0.0358912,0,63,16,75,12,70,0,45,0,0,2.46627,-0.0154762,0,0.350639,0.397637,0.800624,9.80637,8.82113,1.13514,1.16318,10.3937,15.9972,14.9278,8.51629,14.8011,
0.1,1,0.4,40,20.207,0,24,-0.157682,0,59,11,70,11,63,0,55,0,0,1.03822,0.928945,0,-1.07748,0.385603,5.71925,20.75,1.58281,1.1864,13.0547,14.7831,5.24707,16.8473,7.3171,8.452,
0.1,1,0.4,40,20.207,0,19,-0.0948995,0,59,11,70,11,67,8,50,0,0,0.322092,2.2599,0,1.21801,0.499976,1.78585,13.1014,5.77187,0.184706,21.5453,18.0643,6.42213,14.6582,34.9934,4.54256,
0.1,1,0.4,40,20.207,0,44,-0.0915811,0,64,15,78,14,71,8,42,0,0,0.376826,1.79656,0,0.834438,0.482796,12.0608,9.94386,1.43093,3.23272,28.9777,20.3022,7.2882,6.55024,1.47176,19.8033,
0.1,1,0.4,40,20.207,0,10,-0.289504,0,59,15,72,13,67,5,61,5,0,0.312667,1.56332,0,-0.0241194,0.489276,1.36573,13.9854,11.0985,0.644105,2.1481,20.1211,13.2827,5.01225,2.15881,21.3328,
0.1,1,0.4,40,20.207,0,47,-0.0800474,0,62,14,72,10,67,1,53,9,0,0.806117,0.0414231,0,-0.89222,0.335199,12.2378,0.718722,8.99244,6.50395,0.0607003,1.19577,8.9289,0.096462,12.2346,10.5323,
0.1,1,0.4,40,20.207,0,15,-0.133041,0,65,13,80,15,73,0,63,0,0,1.49283,0.172547,0,-0.0643602,0.387028,4.82403,13.662,0.274121,12.3396,1.90678,22.543,6.7032,8.1641,11.6577,0.175684,
0.1,1,0.4,40,20.207,0,22,-0.0764699,0,64,12,83,19,78,0,84,0,0,0.943715,1.32297,0,-0.636611,0.444493,1.70836,5.21401,2.04099,0.600693,1.40718,14.2994,21.3341,13.4437,5.21569,12.8873,
0.1,1,0.4,40,20.207,0,28,-0.133604,0,71,15,98,27,93,13,78,7,0,0.446157,0.907754,0,-1.15504,0.474779,27.4627,1.42496,1.73092,4.59832,1.76082,17.6312,5.27102,2.31466,15.4293,3.91953,
0.1,1,0.4,40,20.207,0,29,-0.78574,0,76,11,99,23,96,18,70,20,0,0.130088,1.41346,0,-1.41348,0.412062,2.68995,7.9194,1.8683,21.16,0.661866,5.31012,13.817,0.234761,6.06068,1.41491,
0.1,1,0.4,40,30.3145,0,30,-0.0640269,0,92,20,121,29,117,15,91,1,0,0.431617,2.59492,0,0.468608,0.549415,0.697454,8.95608,0.838846,14.5892,9.18379,8.16972,16.9695,18.907,0.580495,3.27622,
0.1,1,0.4,40,30.3145,0,18,-0.00135096,0,104,14,140,36,134,0,111,0,0,1.43099,0.478388,0,0.177443,0.44608,4.01816,2.83397,2.7458,19.89,2.92699,0.113844,0.102312,5.8585,4.22373,2.93132,
0.1,1,0.4,40,40.4183,0,41,-0.0518442,0,103,13,155,52,150,0,95,0,0,1.04736,1.53771,0,0.37374,0.483646,1.58211,0.0675414,4.68771,6.20386,0.83572,1.29388,15.0922,0.501173,6.85099,3.96179,
0.1,1,0.4,40,212.518,200.019,58,-0.762852,25,19,16,26,7,22,6,27,27,0,-0.353267,1.08134,0,1.57113,0.244012,1.52345,5.71706,10.8402,5.17856,0.263894,6.2245,0,4.78759,2.75637,13.1372,
0.1,1,0.4,40,212.518,200.019,65,-0.104946,16,19,12,26,7,21,7,27,27,0,-1.34808,1.33902,0,0.513757,0.28621,5.05726,5.28165,0,1.63835,7.45823,3.84466,0,9.98677,4.39288,16.9317,
0.1,1,0.4,40,212.518,200.019,78,-0.46037,49,19,16,29,10,26,8,26,26,0,-0.903975,0.537526,0,0.0893459,0.301633,1.74123,7.81761,15.4838,11.9631,12.5749,4.39863,5.87509,0.329181,3.02288,4.97611,
0.1,1,0.4,40,212.518,200.019,80,-0.789137,16,26,14,35,9,28,7,30,26,0,-0.600252,2.27109,0,-1.17719,0.296011,6.13361,2.04554,0,2.85287,7.174,5.41104,1.17562,8.43469,4.05561,17.1338,
0.1,1,0.4,40,212.518,200.019,60,-0.779647,16,24,14,31,7,25,7,28,26,0,-0.637184,1.38073,0,-1.21241,0.274731,5.4695,4.52462,0.482729,2.15668,7.95566,7.39078,0.22464,10.5419,5.89223,16.0841,
0.1,1,0.4,40,212.518,200.019,88,-0.121721,25,26,17,29,3,24,3,22,22,0,-0.199927,-0.28617,0,0.728945,0.246993,2.05162,4.03894,11.0003,2.98526,2.02802,6.38396,2.58871,6.76082,4.11804,15.8756,
0.1,1,0.4,40,212.518,200.019,51,-0.804664,25,26,18,28,2,26,2,24,22,0,-0.450877,1.67376,0,-0.335342,0.204855,1.80111,4.94631,9.48909,4.71238,0.666141,6.27741,2.36266,5.34716,4.36785,14.0639,
0.1,1,0.4,40,212.518,200.019,71,-0.472982,25,21,15,29,8,23,7,27,27,0,-0.932228,0.146794,0,2.06255,0.214861,1.93883,5.71451,9.80863,5.5336,1.88375,5.62839,0.994111,6.97537,2.17031,12.6808,
0.1,1,0.4,40,212.518,200.019,77,-0.103432,16,21,14,29,8,26,8,27,27,0,-1.83307,1.36507,0,1.13263,0.27214,5.22712,5.58086,0,2.93882,7.10455,3.6362,0.478872,9.7581,4.09344,17.0002,
0.1,1,0.4,40,212.518,200.019,90,-0.21507,25,26,13,36,10,31,10,28,28,0,-0.229144,-0.113887,0,0.931108,0.225955,0.749428,5.27378,10.5197,6.07961,0,4.81377,1.81119,6.65628,3.81473,14.6046,
0.1,1,0.4,40,212.518,200.019,95,-0.990404,49,23,12,31,8,21,3,35,22,0,0.260362,0.479146,0,0.448651,0.300256,2.53874,5.31562,14.8298,12.9207,15.089,4.64885,4.93455,0.871428,3.19321,3.64291,
0.1,1,0.4,40,212.518,200.019,72,-0.13368,1,19,9,23,4,17,4,26,23,0,-0.32753,0.878188,0,-3.43015,0.446055,20.7766,5.80901,9.87352,2.29114,1.11353,0.172706,2.25788,1.89888,29.5991,3.14134,
0.1,1,0.4,40,212.518,200.019,66,-0.326835,16,25,12,30,5,21,4,24,24,0,-0.811263,1.29193,0,-0.790528,0.288927,5.46579,3.67991,0.542593,2.77938,6.06717,4.84678,0.0572713,8.1026,4.42452,17.1224,
0.1,1,0.4,40,212.518,200.019,68,-0.436378,49,25,12,30,5,24,5,27,24,0,-0.238401,0.816093,0,0.180918,0.291687,0,5.83836,14.8845,10.6536,12.525,2.72885,4.26403,1.81589,3.65935,3.55812,
0.1,1,0.4,40,212.518,200.019,54,-0.944939,16,26,17,37,11,32,11,29,29,0,-1.52915,1.42914,0,0.642557,0.290823,5.25652,3.29512,0,4.55856,8.29837,4.60441,0,10.6418,3.65804,17.6378,
0.1,1,0.4,40,212.518,200.019,70,-0.905183,16,26,16,32,6,29,5,29,24,0,-0.371205,1.23219,0,-0.642258,0.262416,5.01066,5.13344,0.84691,2.44852,6.50819,5.20123,0.859622,8.94291,5.1116,16.7059,
0.1,1,0.4,40,212.518,200.019,64,-0.513625,16,28,18,39,11,37,10,30,26,0,-1.01589,2.7544,0,0.227463,0.274569,6.68001,4.90748,1.06249,2.49,7.66491,5.27311,1.45304,11.1775,4.07985,18.1484,
0.1,1,0.4,40,212.518,200.019,56,-0.0106249,49,24,12,36,12,32,11,27,27,0,-1.39124,0.999957,0,0.462297,0.287287,1.2007,6.93428,13.4641,12.1657,13.7756,4.89257,4.93134,0,4.17836,5.07819,
0.1,1,0.4,40,212.518,200.019,94,-0.0983471,16,31,15,39,8,35,8,28,25,0,-0.717847,2.0044,0,-0.416161,0.303961,4.21105,2.65239,1.54156,2.88556,8.07883,2.98794,1.38427,10.3641,3.24067,17.6481,
0.1,1,0.4,40,212.518,200.019,69,-0.59668,16,28,14,37,9,30,9,27,27,0,-1.05317,0.868586,0,-0.91804,0.299096,5.55798,3.18017,0,3.87972,7.13078,6.07312,0.0502791,10.1061,4.01561,17.0624,
0.1,1,0.4,40,212.518,200.019,76,-0.288802,1,29,11,39,10,31,10,31,25,0,-0.512733,1.11986,0,-2.52389,0.48651,22.0991,5.15558,6.83371,0,2.71002,0.452337,1.75382,1.56457,29.6273,3.68959,
0.1,1,0.4,40,212.518,200.019,57,-0.0448499,16,29,17,39,10,32,9,36,25,0,-0.196974,2.48512,0,0.30798,0.246628,6.53854,4.1308,2.33895,3.62599,7.84992,5.14237,0.660215,10.4026,5.14818,17.9762,
0.1,1,0.4,40,212.518,200.019,61,-0.473199,25,32,17,42,10,37,10,29,28,0,-0.336343,0.908989,0,1.64123,0.274732,0.262327,4.82112,8.57159,2.68046,1.62869,5.35222,0.100484,6.24411,3.80674,14.1815,
0.1,1,0.4,40,212.518,200.019,82,-0.770118,25,30,16,39,9,34,9,38,27,0,-0.216496,1.68576,0,0.46113,0.212765,2.64995,4.87189,9.59702,3.09674,0.815309,3.98528,2.57743,7.27934,4.19098,14.4887,
0.1,1,0.4,40,212.518,200.019,67,-0.713561,25,30,15,39,9,33,9,27,27,0,-0.0225232,0.0254796,0,2.3522,0.264951,3.36677,6.35719,7.67264,5.60383,0,5.84335,0.033146,5.99015,2.48285,16.3272,
0.1,1,0.4,40,212.518,200.019,91,-0.478863,49,40,15,51,11,46,10,32,22,0,-0.41599,1.39644,0,0.0724894,0.286126,2.21728,6.46887,15.1047,12.7887,15.0987,3.02369,4.70062,1.88622,4.41447,4.08226,
0.1,1,0.4,40,212.518,200.019,52,-0.411333,16,42,24,52,10,46,2,30,16,0,0.640794,-0.44524,0,1.03515,0.307766,6.34898,4.91648,0.705086,0.910293,6.97327,5.46073,1.01163,11.2404,3.51871,17.4473,
0.1,1,0.4,40,212.518,200.019,59,-0.884297,49,49,23,59,10,53,9,44,19,0,-0.285668,2.02525,0,0.449657,0.302224,3.0438,8.21397,14.8729,11.9863,13.8063,5.85162,5.25825,1.1715,1.89101,4.90876,
0.1,1,0.4,40,212.518,200.019,55,-0.856034,25,43,26,54,11,48,11,48,27,0,-0.0238534,1.82873,0,0.563991,0.223107,2.09025,4.73401,8.97841,4.3404,1.9393,3.49112,0,4.63398,3.41827,14.7716,
0.1,1,0.4,40,212.518,200.019,84,-0.0588319,25,48,26,61,13,56,13,45,24,0,-0.0277326,1.35827,0,0.574149,0.193228,3.57034,5.08586,10.6673,6.71002,2.11354,5.90032,1.45902,5.78126,3.27092,15.6579,
0.1,1,0.4,40,222.623,200.019,62,-0.0816666,49,53,15,62,9,58,1,59,10,0,0.719807,0.317232,0,1.44314,0.461729,2.46162,7.08781,14.7311,11.4489,13.9286,3.3442,5.55189,2.33721,2.09919,4.3892,
0.1,1,0.4,40,222.623,0,49,-0.745699,0,385,41,1064,679,1058,679,370,80,0,-0.1297,1.93701,13,0.0666379,0.453328,2.19497,7.02716,14.9228,12.1983,13.5871,4.32332,4.87104,0.477918,3.52156,4.79826,
0.1,1,0.4,40,222.623,200.019,74,-0.0443804,1,69,11,81,12,77,0,76,0,0,1.3964,2.33308,0,-1.28498,0.423213,20.6077,5.00441,10.6071,1.53717,1.99838,0.51529,2.94594,1.83491,30.2454,4.14264,
0.1,1,0.4,40,222.623,200.019,86,-0.628921,16,67,24,82,15,76,7,66,16,0,0.468713,1.34544,0,-0.54679,0.300028,4.21684,2.08946,1.12866,3.24941,6.72154,3.81223,0.0329271,9.07492,3.38588,19.0225,
0.1,1,0.4,40,222.623,200.019,89,-0.872407,25,62,25,80,18,77,17,71,27,0,-0.236704,3.28431,0,3.62767,0.182554,1.16358,5.3397,9.29506,4.72596,1.00765,4.37557,0.00225427,6.14167,4.66522,14.0449,
0.1,1,0.4,40,222.623,200.019,73,-0.0344347,49,79,22,95,16,88,0,76,0,0,0.996796,2.57687,0,0.287409,0.456326,3.01048,6.72259,15.8984,12.4607,15.0501,2.66687,3.15324,1.6207,2.86967,5.13774,
0.1,1,0.4,40,222.623,200.019,83,-0.092743,49,66,17,87,21,84,12,83,13,0,0.408525,1.70733,0,0.0344884,0.421356,2.6473,6.88678,14.4481,13.2416,12.204,4.1206,5.66034,0,5.76119,5.60366,
0.1,1,0.4,40,222.623,200.019,93,-0.0690773,49,85,21,100,15,96,0,63,0,0,1.10424,1.92299,0,1.25441,0.529397,0.204202,6.99838,15.24,11.7825,14.751,2.1366,5.69377,0.39079,3.06363,3.71553,
0.1,1,0.4,40,222.623,200.019,96,-0.0133735,49,80,18,97,17,93,0,70,0,0,1.40606,0.757844,0,0.31784,0.447904,1.43007,7.04849,15.3037,10.3663,12.1249,6.36731,4.33473,0.0504917,3.17728,5.77586,
0.1,1,0.4,40,222.623,200.019,87,-0.0541264,1,79,20,103,24,96,8,70,2,0,0.734416,1.91924,0,-1.08498,0.403857,21.0609,8.21268,7.95678,1.6299,3.31713,0,0.995437,2.38946,29.027,3.56636,
0.1,1,0.4,40,222.623,0,16,-0.257727,0,406,51,1069,663,1064,571,384,45,0,0.13526,1.6631,16,-0.116427,0.265305,5.46004,3.42059,0.512201,2.41461,7.30563,4.93748,0.492777,9.90767,3.92267,17.76,
0.1,1,0.4,40,222.623,200.019,85,-0.0343617,49,88,27,99,11,93,0,70,0,0,1.24415,0.623674,0,-0.534925,0.444159,2.24364,4.54894,12.7751,11.7847,13.9816,4.86877,5.90119,0.714448,1.57968,6.81402,
0.1,1,0.4,40,222.623,200.019,63,-0.0433984,49,71,10,96,25,92,0,82,0,0,1.40666,0.733151,0,1.38514,0.454889,2.94997,6.46245,16.1767,11.7285,12.4534,4.889,4.91978,0,2.96398,4.31989,
0.1,1,0.4,40,222.623,200.019,92,-0.0133566,16,88,25,108,20,103,16,78,17,0,0.156834,1.80182,0,0.636768,0.280768,6.37091,2.1093,0.930185,3.0035,7.89357,3.39672,0.628001,10.866,3.9107,17.9508,
0.1,1,0.4,40,222.623,200.019,81,-0.0436883,25,84,32,110,26,106,0,101,0,0,2.23678,0.641896,0,1.42648,0.196093,4.8423,5.09604,10.036,5.22629,0.716081,5.02542,2.51957,7.52341,2.30337,14.8496,
0.1,1,0.4,40,222.623,200.019,53,-0.0283542,16,95,25,109,14,104,0,68,0,0,1.78295,-0.200235,0,-0.180388,0.279083,6.28594,3.53581,0.450153,1.58349,7.95549,5.61169,0.517757,11.3047,4.04336,17.6077,
0.1,1,0.4,40,414.756,400.047,142,-0.38566,79,19,7,26,7,23,7,27,27,0,-1.98767,1.70259,0,-1.27397,0.261118,4.14702,2.80033,0.912433,3.29445,8.8187,5.53073,0.436029,9.26562,3.44344,17.2591,
0.1,1,0.4,40,414.756,400.047,109,-0.47413,1,22,10,31,9,26,9,25,25,0,-1.05443,1.13248,0,-2.40191,0.44484,21.4136,7.42572,10.7787,2.2097,4.06622,2.35846,1.92693,0.787183,29.8379,3.04595,
0.1,1,0.4,40,414.756,400.047,133,-0.212304,1,17,8,25,8,22,7,25,25,0,-0.212785,-0.0875745,0,-1.96617,0.466981,21.6299,5.9826,8.72289,0,1.26182,0,1.76883,1.63944,31.2492,5.11273,
0.1,1,0.4,40,414.756,400.047,128,-0.820669,1,24,10,28,4,23,4,24,22,0,-1.38464,2.26293,0,-1.30889,0.475919,22.5904,5.11372,7.27835,1.25483,4.19415,0,1.71411,1.14613,30.5265,3.00957,
0.1,1,0.4,40,414.756,400.047,118,-0.178668,25,26,10,33,7,30,6,24,24,0,-0.200596,0.714167,0,0.195212,0.199886,1.18806,6.84219,12.3232,4.18237,1.83859,5.16979,0.644442,5.53673,2.93849,16.3977,
0.1,1,0.4,40,414.756,400.047,135,-0.675205,1,17,10,22,5,20,4,31,23,0,0.112948,0.324349,0,-1.21685,0.425026,21.4333,5.35429,8.20326,3.28237,1.6649,1.82531,1.07601,1.53346,31.075,4.30987,
0.1,1,0.4,40,414.756,400.047,131,-0.308497,25,24,17,32,8,25,7,26,26,0,-2.11673,-0.45442,0,-1.8856,0.185164,1.5452,6.44013,12.2541,3.64368,2.06074,3.37388,0,6.04505,4.48729,15.5819,
0.1,1,0.4,40,414.756,400.047,113,-0.154602,1,24,6,30,6,23,6,23,23,0,-0.762097,0.0755097,0,-2.45403,0.453599,20.3083,6.65201,9.27877,2.32135,1.77752,0.37532,1.45101,1.21077,30.7329,2.94967,
0.1,1,0.4,40,414.756,400.047,126,-0.81217,75,31,18,39,8,33,8,26,26,0,-1.1828,0.0674499,0,3.90582,0.25733,0.384314,8.17671,10.211,1.99381,0,8.37315,0.958843,5.9864,1.15014,17.0721,
0.1,1,0.4,40,414.756,400.047,138,-0.859105,79,27,14,38,11,33,11,29,29,0,-1.43943,1.69948,0,-0.302276,0.272519,5.25772,2.69209,1.59897,2.02904,8.3734,3.87621,0.911411,11.6937,3.20834,15.9169,
0.1,1,0.4,40,414.756,400.047,98,-0.516038,79,23,10,32,9,26,8,27,27,0,0.0521954,-0.831024,0,-0.440411,0.283553,4.72862,2.14037,1.2718,1.99896,10.3628,5.73092,0,9.99322,3.76388,17.0208,
0.1,1,0.4,40,414.756,400.047,121,-0.00274903,25,31,17,44,13,38,12,28,28,0,-0.58295,0.918043,0,0.267865,0.155825,2.61534,5.39373,9.10944,5.22848,1.31279,5.31748,1.19799,5.6389,3.73451,15.4425,
0.1,1,0.4,40,414.756,400.047,111,-0.422203,79,25,15,29,4,25,3,31,23,0,0.195637,0.220044,0,0.582089,0.290127,5.56578,3.42673,0,1.96997,8.50961,3.66673,0.601544,8.53426,1.71621,16.8972,
0.1,1,0.4,40,414.756,400.047,112,-0.00681432,25,31,13,40,9,34,9,26,26,0,-0.550132,-1.31796,0,0.413796,0.155168,0.291035,5.47817,10.004,5.05502,1.4506,5.80336,0.900712,6.90999,4.83907,13.9845,
0.1,1,0.4,40,414.756,400.047,123,-0.0533312,75,21,11,29,8,22,8,27,27,0,-0.290419,-1.60959,0,4.38547,0.20382,0,8.22357,8.7437,3.70968,0.340874,9.51295,2.38848,6.89794,4.25214,15.4376,
0.1,1,0.4,40,414.756,400.047,105,-0.922089,75,26,15,34,8,27,8,27,27,0,-0.563775,0.949571,0,3.42666,0.243258,1.08077,8.56201,9.49386,2.8427,0.100114,9.47534,1.40814,7.81226,0.510001,16.1125,
0.1,1,0.4,40,414.756,400.047,116,-0.269472,79,35,17,46,11,42,11,26,26,0,-1.62443,-0.205038,0,-2.13133,0.236737,4.97805,3.81899,0,3.43467,9.73482,5.72234,1.34658,8.53221,4.11744,17.0607,
0.1,1,0.4,40,414.756,400.047,99,-0.0294501,75,26,10,33,7,29,7,25,25,0,-0.0324528,-1.33824,0,4.08501,0.184631,0,7.58809,8.55473,2.51269,1.45662,9.04658,1.05104,7.13034,4.1029,15.6146,
0.1,1,0.4,40,414.756,400.047,103,-0.500928,25,31,19,41,10,35,10,28,27,0,-0.686718,1.25453,0,-0.330689,0.183709,1.72353,6.40564,11.1419,4.89921,0.607483,6.33225,0.626067,6.3105,3.20777,15.2411,
0.1,1,0.4,40,414.756,400.047,136,-0.0767747,79,31,19,38,7,30,7,29,25,0,0.208484,0.0579329,0,-2.41432,0.279122,4.9763,2.01174,0.366129,1.65897,8.78909,6.39672,0,8.41228,3.38104,16.1134,
