dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,popstock,popsize,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive
0.1,1,0.4,40,141.666,5.54533,4,0.503343,0.123094,0.388631,0.234868,1.92649,0.145781,0.81635,0.0399072,1.92631,0.143832,0.816322,0.0394921,0.976523,-0.161886,0.699808,0.162917,0.185539,1.99342,0.256758,64.0335,9.66797,2879,652,5299,2420,5049,1749,2364,0,0,1,0,141.666,0,141.666,141.666
0.1,1,0.4,40,151.781,7.27376,4,0.503343,0.123094,0.388631,0.234868,1.92649,0.145781,0.81635,0.0399072,1.92631,0.143832,0.816322,0.0394921,0.998721,-0.161886,0.699808,0.162917,0.185539,1.99342,0.256758,64.0335,9.66797,2926,658,5496,2570,5248,1870,2517,0,0,1,0,151.781,0,151.781,151.781
0.1,1,0.4,40,161.905,9.13351,4,0.503343,0.123094,0.388631,0.234868,1.92649,0.145781,0.81635,0.0399072,1.92631,0.143832,0.816322,0.0394921,0.996962,-0.161886,0.699808,0.162917,0.185539,1.99342,0.256758,64.0335,9.66797,2999,662,5719,2720,5470,1995,2669,0,0,1,0,161.905,0,161.905,161.905
0.1,1,0.4,40,172.011,9.72857,4,0.503343,0.123094,0.388631,0.234868,1.92649,0.145781,0.81635,0.0399072,1.92631,0.143832,0.816322,0.0394921,0.983626,-0.161886,0.699808,0.162917,0.185539,1.99342,0.256758,64.0335,9.66797,3047,663,5918,2871,5673,2103,2821,0,0,1,0,172.011,0,172.011,172.011
0.1,1,0.4,40,182.19,10.407,4,0.503343,0.123094,0.388631,0.234868,1.92649,0.145781,0.81635,0.0399072,1.92631,0.143832,0.816322,0.0394921,0.997623,-0.161886,0.699808,0.162917,0.185539,1.99342,0.256758,64.0335,9.66797,3092,666,6115,3023,5866,2228,2972,0,0,1,0,182.19,0,182.19,182.19
0.1,1,0.4,40,192.316,15.3062,4,0.503343,0.123094,0.388631,0.234868,1.92649,0.145781,0.81635,0.0399072,1.92631,0.143832,0.816322,0.0394921,0.999892,-0.161886,0.699808,0.162917,0.185539,1.99342,0.256758,64.0335,9.66797,3136,667,6306,3170,6059,2336,3116,0,0,1,0,192.316,0,192.316,192.316
0.1,1,0.4,40,202.417,4.97052,50,0.359939,0.195909,0.353285,0.199217,1.96386,0.112086,0.829668,0.0290359,1.96577,0.111362,0.829824,0.0290114,0.99339,0.27289,1.26807,-0.029802,0.858724,1.37637,0.938171,60.9418,8.16278,3535,884,7154,3619,6682,2640,3512,0.92,3.36951,0.71172,1.29396,18.3995,54.2637,202.417,2.39803
0.1,1,0.4,40,212.518,2.52591,20,0.398366,0.203097,0.380344,0.21389,1.94664,0.119308,0.825547,0.032104,1.9484,0.118779,0.825673,0.0320837,0.99719,0.432057,1.34507,0.729538,0.675744,1.71402,1.05073,63.4317,8.63743,5099,1534,8872,3773,8374,2767,3705,2.3,5.02096,0.71172,1.29396,52.5027,80.0075,212.518,12.4989
0.1,1,0.4,40,222.623,3.10504,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.998583,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5600,1584,9524,3924,9034,2828,3841,4.25,5.30919,0.359862,0.545595,122.614,100.009,222.623,22.6042
0.1,1,0.4,40,232.748,3.98881,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.999877,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5650,1592,9725,4075,9238,2934,3987,4.25,5.30919,0.359862,0.545595,132.739,100.009,232.748,32.7298
0.1,1,0.4,40,242.856,8.60265,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.998522,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5694,1597,9916,4222,9424,3036,4134,4.25,5.30919,0.359862,0.545595,142.847,100.009,242.856,42.8374
0.1,1,0.4,40,252.964,13.2234,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.99841,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5758,1601,10127,4369,9639,3156,4286,4.25,5.30919,0.359862,0.545595,152.955,100.009,252.964,52.9454
0.1,1,0.4,40,263.073,16.8502,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.99988,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5788,1605,10305,4517,9827,3269,4437,4.25,5.30919,0.359862,0.545595,163.063,100.009,263.073,63.0539
0.1,1,0.4,40,273.175,10.3809,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.997857,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5834,1605,10509,4675,10022,3386,4589,4.25,5.30919,0.359862,0.545595,173.165,100.009,273.175,73.1559
0.1,1,0.4,40,283.288,5.07694,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.99929,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5892,1615,10724,4832,10234,3497,4743,4.25,5.30919,0.359862,0.545595,183.278,100.009,283.288,83.269
0.1,1,0.4,40,293.395,12.6835,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.998672,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,5956,1621,10932,4976,10454,3609,4900,4.25,5.30919,0.359862,0.545595,193.385,100.009,293.395,93.3761
0.1,1,0.4,40,303.497,7.21915,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.999199,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6008,1625,11141,5133,10651,3712,5044,4.25,5.30919,0.359862,0.545595,203.488,100.009,303.497,103.478
0.1,1,0.4,40,313.626,8.15722,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.996972,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6068,1628,11352,5284,10866,3819,5202,4.25,5.30919,0.359862,0.545595,213.617,100.009,313.626,113.608
0.1,1,0.4,40,323.729,14.922,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.998251,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6126,1635,11555,5429,11072,3927,5346,4.25,5.30919,0.359862,0.545595,223.72,100.009,323.729,123.711
0.1,1,0.4,40,333.833,9.47516,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.994979,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6181,1643,11767,5586,11284,4047,5504,4.25,5.30919,0.359862,0.545595,233.824,100.009,333.833,133.814
0.1,1,0.4,40,344.002,10.0182,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.999383,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6231,1650,11969,5738,11479,4151,5651,4.25,5.30919,0.359862,0.545595,243.993,100.009,344.002,143.984
0.1,1,0.4,40,354.115,19.7143,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.994999,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6265,1654,12145,5880,11661,4268,5797,4.25,5.30919,0.359862,0.545595,254.106,100.009,354.115,154.097
0.1,1,0.4,40,364.235,9.50813,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.999236,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6327,1658,12369,6042,11882,4391,5963,4.25,5.30919,0.359862,0.545595,264.226,100.009,364.235,164.216
0.1,1,0.4,40,374.34,9.07962,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.997042,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6390,1668,12584,6194,12101,4500,6117,4.25,5.30919,0.359862,0.545595,274.33,100.009,374.34,174.321
0.1,1,0.4,40,384.44,6.58712,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.999286,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6443,1670,12791,6348,12307,4610,6265,4.25,5.30919,0.359862,0.545595,284.431,100.009,384.44,184.422
0.1,1,0.4,40,394.554,9.29858,4,0.44064,0.202864,0.339952,0.25407,1.86803,0.121975,0.809107,0.0355872,1.87229,0.120959,0.809438,0.0353493,0.999832,0.477411,1.88295,0.189895,0.236906,2.72891,1.03141,60.2045,10.3065,6506,1675,13003,6497,12519,4720,6412,4.25,5.30919,0.359862,0.545595,294.545,100.009,394.554,194.536
0.1,1,0.4,40,404.655,2.52025,50,0.324528,0.215854,0.318479,0.217709,1.89691,0.116457,0.816582,0.0324716,1.89934,0.116361,0.816748,0.0324694,0.998608,0.865979,2.49865,-0.0135017,0.981285,1.1369,1.32013,59.4136,9.86994,7409,2154,14359,6950,13625,5029,6854,1.26,4.43085,0.732678,1.35257,28.6116,86.1731,404.655,4.60861
0.1,1,0.4,40,414.756,5.02278,20,0.331102,0.227328,0.316565,0.231668,1.88152,0.107871,0.815497,0.0318555,1.88374,0.10849,0.815624,0.0319144,0.999091,1.41884,2.48539,0.870912,0.499681,1.64329,1.2427,59.7145,10.8177,8661,2528,15760,7099,15037,5097,7001,3.15,6.56715,0.732678,1.35257,74.7163,128.078,414.756,14.7088
0.1,1,0.4,40,424.884,5.95566,8,0.220073,0.124033,0.196019,0.133827,1.9036,0.0502811,0.825783,0.0110161,1.90549,0.0509923,0.825985,0.0112773,0.999481,2.52411,2.39834,0.81508,0.406191,1.69597,0.822011,53.5756,2.43333,9143,2541,16393,7250,15675,5143,7137,1.5,3.96863,0,0,49.8412,66.1531,224.866,24.8376
0.1,1,0.4,40,435.156,31.0299,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9201,2546,16580,7379,15855,5203,7256,6,6,0,0,135.123,100.014,235.137,35.1093
0.1,1,0.4,40,445.283,88.9285,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,-1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9202,2546,16675,7473,15947,5249,7348,6,6,0,0,145.25,100.014,245.264,45.2358
0.1,1,0.4,40,455.458,147.554,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,-1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9203,2547,16770,7567,16041,5295,7441,6,6,0,0,155.425,100.014,255.439,55.4109
0.1,1,0.4,40,465.579,199.38,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9203,2547,16870,7667,16141,5344,7540,6,6,0,0,165.547,100.014,265.561,65.5326
0.1,1,0.4,40,475.831,257.159,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9204,2547,16967,7763,16243,5400,7641,6,6,0,0,175.799,100.014,275.813,75.7846
0.1,1,0.4,40,485.932,300.662,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9204,2547,17075,7871,16347,5458,7745,6,6,0,0,185.899,100.014,285.913,85.8847
0.1,1,0.4,40,496.092,357.075,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17172,7967,16441,5507,7838,6,6,0,0,196.06,100.014,296.074,96.0456
0.1,1,0.4,40,506.284,416.946,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17265,8060,16538,5561,7935,6,6,0,0,206.251,100.014,306.265,106.237
0.1,1,0.4,40,516.414,475.9,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17358,8153,16629,5605,8026,6,6,0,0,216.381,100.014,316.395,116.367
0.1,1,0.4,40,526.542,513.823,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,-1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17472,8267,16743,5667,8140,6,6,0,0,226.51,100.014,326.524,126.495
0.1,1,0.4,40,536.661,566.608,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17571,8366,16843,5733,8240,6,6,0,0,236.629,100.014,336.643,136.614
0.1,1,0.4,40,546.892,620.075,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17671,8466,16941,5793,8338,6,6,0,0,246.86,100.014,346.874,146.846
0.1,1,0.4,40,557.021,672.01,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17771,8566,17041,5847,8438,6,6,0,0,256.989,100.014,357.003,156.975
0.1,1,0.4,40,567.144,715.85,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17879,8674,17149,5906,8546,6,6,0,0,267.111,100.014,367.125,167.097
0.1,1,0.4,40,577.247,757.395,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,-1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,17989,8784,17257,5964,8654,6,6,0,0,277.214,100.014,377.228,177.2
0.1,1,0.4,40,587.383,808.437,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,-1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,18090,8885,17361,6035,8758,6,6,0,0,287.35,100.014,387.365,187.336
0.1,1,0.4,40,597.506,859.273,2,0.0345096,0,0.0240559,0.0144188,1.87141,0.00568479,0.812836,0.0044197,1.87328,0.0128558,0.81266,0.00524774,1,-0.950482,0.0211639,0.413281,0.0794588,1.88948,0.156194,53.4354,1.39398,9205,2547,18191,8986,17466,6102,8863,6,6,0,0,297.473,100.014,397.487,197.459
0.1,1,0.4,40,607.607,3.25399,29,0.0948576,0.0264025,0.0929101,0.0301253,1.8794,0.0766415,0.813182,0.0142421,1.88274,0.0748596,0.813327,0.0142533,0.989236,-0.988001,0.905449,0.759241,0.903032,1.53756,0.876221,53.3276,3.60237,10708,3291,20134,9426,19159,6354,9289,2.06897,8.13223,0.432778,0.624331,28.2416,80.4338,407.588,7.55027
0.1,1,0.4,40,617.707,2.75592,16,0.106352,0.0253692,0.101588,0.033518,1.85576,0.0827172,0.809221,0.0148366,1.86063,0.0799832,0.809505,0.0147441,0.993039,-0.724338,0.951555,1.27757,0.622976,1.26401,0.891022,52.4167,3.63252,11541,3368,21119,9578,20152,6369,9437,0,0,1,0,17.6504,0,17.6504,17.6504
0.1,1,0.4,40,627.825,4.56002,3,0.110824,0.0110681,0.0802529,0.0478325,1.7658,0.0599652,0.791618,0.0112749,1.77478,0.0597647,0.792095,0.0113004,0.992186,-0.621333,0.997153,1.05284,0.295036,2.45397,0.650655,49.1206,2.82046,11876,3370,21604,9728,20637,6382,9569,0,0,1,0,27.7682,0,27.7682,27.7682
0.1,1,0.4,40,638.143,74.3383,1,0,nan,0.00996297,0.0022855,1.72331,0,0.784735,0,1.73675,0.0137764,0.786231,0.00182354,nan,-0.600341,0,0.828941,0,2.23787,0,49.8025,0,11878,3370,21691,9813,20722,6392,9649,0,0,1,0,38.0867,0,38.0867,38.0867
0.1,1,0.4,40,648.277,177.346,1,0,nan,0.00996297,0.0022855,1.72331,0,0.784735,0,1.73675,0.0137764,0.786231,0.00182354,nan,-0.600341,0,0.828941,0,2.23787,0,49.8025,0,11878,3370,21740,9862,20773,6400,9700,0,0,1,0,48.2206,0,48.2206,48.2206
