iModelChoice,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0,1,0.4,40,232.373,0,16,-0.149504,0,234,175,1133,899,1128,737,220,158,0,0.178172,0.122054,0,-1.44232,0.356262,9.12338,3.91812,6.67188,2.12856,9.44951,3.09781,21.9874,1.60946,24.0039,5.54042,
0,1,0.4,40,232.373,200.005,61,-0.0648839,2,51,34,128,77,124,0,49,0,0,1.87073,3.01947,0,2.60791,0.371673,6.18635,8.65144,5.21377,1.0331,12.6997,5.52028,1.33455,2.00803,7.17494,0,
0,1,0.4,40,232.373,200.005,54,-0.0239092,45,61,37,138,77,132,0,51,0,0,1.09527,3.3253,0,1.55954,0.322611,13.6208,2.25949,4.43711,4.28742,1.21523,2.31346,0,2.78222,8.68671,6.74698,
0,1,0.4,40,232.373,200.005,51,-0.00609035,44,51,37,142,91,136,16,55,0,0,0.840407,1.4723,0,-0.0983142,0.318126,2.47444,6.86114,5.70328,16.9524,3.46766,17.051,5.22516,9.72855,4.93147,1.3606,
0,1,0.4,40,242.479,200.005,53,-0.103988,35,62,41,176,114,170,36,63,12,0,0.69089,0.0584277,0,-0.538957,0.288767,6.99503,1.67533,10.4238,1.88699,12.6246,0.40132,9.51152,13.3474,7.97666,6.19419,
0,1,0.4,40,282.898,0,1,-0.302154,0,272,212,1337,1065,1333,633,275,63,0,0.398132,0.887893,0,1.44618,0.357689,24.3929,1.5027,5.56728,11.6019,1.45696,6.43473,4.78297,30.7253,5.30444,13.6247,
0,1,0.4,40,404.153,0,8,157.661,0,396,276,1990,1594,1985,1573,392,33,0,0.00201095,1.61111,0,-0.347403,0.527711,8.48689,0.983283,66.7747,2.27957,4.72414,10.0019,16.02,8.10702,0.963849,35.5727,
0,1,0.4,40,404.153,0,9,131.221,0,399,274,1987,1588,1984,1585,402,402,0,-1.41887,1.18565,0,0.717101,0.490874,9.69126,6.11067,29.5306,22.2362,0.0629115,11.0097,10.0268,16.8923,0.985316,0.0982889,
0,1,0.4,40,404.153,0,42,108.104,0,402,296,1984,1582,1977,1052,422,24,0,0.329367,1.22729,0,-0.435173,0.454486,47.3252,5.18885,3.88368,3.90269,7.07354,16.5143,9.00862,0.727445,1.83284,3.64453,
0,1,0.4,40,404.153,0,24,121.479,0,446,318,2025,1579,2020,1575,439,360,0,-0.336881,0.977315,0,-1.09144,0.413636,16.3747,4.67034,0.885146,0.0709408,0.989082,29.8546,3.8344,9.39911,26.017,19.5492,
0,1,0.4,40,424.36,400.006,84,-0.143332,6,32,23,79,47,75,0,24,0,0,1.43498,0.749582,0,-0.540819,0.318153,3.54003,9.54596,0,3.33353,4.25525,2.77883,11.0896,5.90162,23.29,18.1496,
0,1,0.4,40,424.36,400.006,75,-0.118658,38,34,26,95,61,91,0,40,0,0,2.23512,0.110927,0,-1.30531,0.340473,13.6686,2.3926,0.659092,3.55462,13.0832,6.6251,14.4502,1.16119,0.204771,11.8153,
0,1,0.4,40,424.36,400.006,76,-0.703944,38,35,25,89,54,84,15,40,19,0,0.714626,-0.32425,0,-1.48934,0.411507,14.9203,0.766428,0,3.70103,14.1783,4.97443,13.9164,0.737712,0,9.56061,
0,1,0.4,40,424.36,400.006,89,-0.0376063,65,40,27,102,62,99,0,40,0,0,1.18238,2.553,0,-0.0576212,0.359407,0,14.6999,1.70535,10.3321,1.29808,12.3306,3.00895,7.79148,4.53395,6.72066,
0,1,0.4,40,424.36,0,13,-0.0194184,0,476,364,2161,1685,2159,1685,434,434,0,-2.23045,0.1121,2,-0.107666,0.212443,8.77169,3.66838,4.58436,3.93792,5.80127,10.7604,2.4516,11.8998,17.6331,21.5194,
0,1,0.4,40,424.36,400.006,77,-0.0355062,34,50,37,110,60,103,1,31,0,0,0.9708,1.34771,0,1.36889,0.309918,2.06755,3.60619,11.4723,1.6504,3.47646,3.34505,3.53515,4.2009,7.80265,20.0683,
0,1,0.4,40,424.36,400.006,79,-0.0364022,66,40,30,116,76,113,0,30,0,0,1.00262,1.06309,0,1.41322,0.333572,7.33203,9.46814,5.43824,2.4219,14.208,5.27861,2.62172,2.09285,5.99483,0,
0,1,0.4,40,434.462,400.006,91,-0.0110412,45,49,33,143,94,138,0,62,0,0,1.85698,2.51303,0,2.27721,0.354885,14.6115,0.879119,4.42383,1.71104,1.74499,3.15268,0.407397,1.65158,8.60266,7.34124,
0,1,0.4,40,434.462,400.006,80,-0.0413583,60,64,54,152,88,145,84,56,56,0,-0.532391,0.222244,0,2.57419,0.2151,8.22031,3.21406,3.60312,5.04804,5.00728,10.2821,3.23917,10.9402,16.929,22.9512,
0,1,0.4,40,484.966,0,44,-0.00776904,0,536,381,2381,1845,2377,1351,529,324,0,0.269327,0.288456,1,0.952618,0.355,2.04647,6.91908,5.86694,16.7286,3.91396,17.3777,5.49126,9.77759,4.25943,0.44503,
0,1,0.4,40,495.069,400.006,73,-0.447486,60,144,111,450,306,448,305,164,164,0,-0.391317,0.468884,0,-1.51788,0.243006,9.36921,4.58295,5.28619,4.51104,3.89194,10.802,1.32227,12.9696,17.8879,22.1063,
