dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,20.5139,0,14,-0.160151,0,68,20,75,7,67,1,61,0,0,0.904452,2.41092,0,0.881116,0.443053,9.8984,1.99205,7.9094,6.99408,3.77268,17.1996,29.3536,5.47491,6.26241,3.55857,
0.1,1,0.4,40,20.5139,0,50,-0.00432936,0,67,14,73,6,68,6,43,3,0,-0.475024,3.87848,0,-0.430884,0.424525,22.7911,14.482,9.07221,9.55617,2.32283,15.8203,2.91994,1.16199,16.3826,4.98956,
0.1,1,0.4,40,20.5139,0,18,-0.112187,0,83,21,90,7,81,2,81,0,0,0.577248,1.79243,0,0.544318,0.378855,15.1741,10.1474,0.369178,4.49402,9.23747,17.0893,9.37488,1.55823,3.10256,8.95122,
0.1,1,0.4,40,20.5139,0,39,-0.0373069,0,84,16,93,9,90,0,80,0,0,1.84991,2.03765,0,0.241491,0.381218,8.916,1.59243,8.22395,17.8508,2.75098,1.3254,7.15345,1.10224,7.23334,12.4541,
0.1,1,0.4,40,20.5139,0,45,-0.0536923,0,78,15,84,6,79,6,74,1,0,-0.0316255,2.95353,0,-0.823064,0.495485,8.54378,13.0414,11.8127,3.80424,17.6231,19.4837,9.4391,1.47693,5.73268,1.37203,
0.1,1,0.4,40,20.5139,0,29,-0.080017,0,80,16,88,8,82,0,88,0,0,1.35959,1.93409,0,0.30449,0.349628,5.90786,1.09126,7.06315,1.75259,8.59465,10.8804,4.63135,23.7499,8.09983,2.22969,
0.1,1,0.4,40,20.5139,0,43,-0.111716,0,85,17,90,5,84,0,92,0,0,1.71303,-0.650187,0,-0.613705,0.352125,0.315551,1.18743,3.98904,3.01144,11.3422,10.4232,5.3657,15.9748,14.1842,6.60085,
0.1,1,0.4,40,20.5139,0,8,-0.0043321,0,78,14,84,6,83,4,84,0,0,0.391124,2.30904,0,-0.639521,0.466147,0.394015,5.58468,10.4883,19.0297,3.52168,21.4444,3.07787,0.46136,20.2291,2.83512,
0.1,1,0.4,40,213.188,200.04,78,-0.953913,35,13,10,18,5,12,5,26,26,0,-0.903113,-0.872778,0,1.71336,0.0406608,15.7767,1.52105,3.72365,19.8364,9.14197,7.54711,2.60375,14.6784,3.53645,4.53378,
0.1,1,0.4,40,213.188,200.04,68,-0.265093,35,17,7,20,3,16,3,22,22,0,-1.45736,-0.0623446,0,0.674006,0.0408042,16.4923,2.15081,4.78949,20.0622,11.1125,9.626,4.27653,14.0745,2.11062,3.68465,
